"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_26_metaspades.faa_1_1",38,20,10,18,8,14,6,6,0
"bin_26_metaspades.faa_1_10",0,0,0,3,4,4,0,0,0
"bin_26_metaspades.faa_1_100",24,30,12,20,27,16,6,0,0
"bin_26_metaspades.faa_1_101",59,25,4,24,0,4,0,0,0
"bin_26_metaspades.faa_1_102",27,3,2,2,4,4,0,0,0
"bin_26_metaspades.faa_1_103",27,36,15,28,16,12,0,2,6
"bin_26_metaspades.faa_1_104",32,46,11,34,4,15,0,2,2
"bin_26_metaspades.faa_1_105",5,8,6,11,3,5,0,0,0
"bin_26_metaspades.faa_1_106",2,2,0,6,0,4,0,1,0
"bin_26_metaspades.faa_1_107",4,5,0,0,5,0,0,0,0
"bin_26_metaspades.faa_1_108",94,34,43,51,35,93,30,0,15
"bin_26_metaspades.faa_1_109",54,36,21,42,24,33,2,2,0
"bin_26_metaspades.faa_1_11",9,10,2,17,8,6,0,0,0
"bin_26_metaspades.faa_1_110",17,18,0,0,21,10,6,0,0
"bin_26_metaspades.faa_1_111",22,20,14,18,29,10,0,0,0
"bin_26_metaspades.faa_1_112",193,81,28,70,20,11,0,2,0
"bin_26_metaspades.faa_1_113",388,256,102,127,155,139,36,4,10
"bin_26_metaspades.faa_1_114",8,17,0,6,0,0,0,0,0
"bin_26_metaspades.faa_1_115",5,6,0,2,7,4,0,0,0
"bin_26_metaspades.faa_1_116",5,4,5,8,2,2,1,0,0
"bin_26_metaspades.faa_1_117",21,5,2,18,3,20,0,0,0
"bin_26_metaspades.faa_1_118",4,0,0,0,0,2,0,0,0
"bin_26_metaspades.faa_1_119",206,147,68,45,88,76,0,4,12
"bin_26_metaspades.faa_1_12",28,48,0,40,12,4,4,0,8
"bin_26_metaspades.faa_1_120",103,125,12,106,48,50,30,0,0
"bin_26_metaspades.faa_1_121",104,40,6,22,36,8,4,2,0
"bin_26_metaspades.faa_1_122",20,16,0,8,11,6,0,0,0
"bin_26_metaspades.faa_1_123",19,16,0,2,13,20,0,0,0
"bin_26_metaspades.faa_1_124",50,30,4,18,15,19,2,0,0
"bin_26_metaspades.faa_1_125",0,2,0,0,4,0,0,0,0
"bin_26_metaspades.faa_1_126",122,212,14,116,18,14,2,4,0
"bin_26_metaspades.faa_1_127",63,48,2,35,9,10,0,0,0
"bin_26_metaspades.faa_1_128",185,81,57,70,64,29,0,0,7
"bin_26_metaspades.faa_1_129",30,18,4,9,8,4,0,0,2
