"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_42_operams.faa_1_1",18,4,14,8,2,2,0,4,6
"bin_42_operams.faa_1_10",22,21,21,14,7,10,10,6,26
"bin_42_operams.faa_1_100",217,138,113,42,12,92,18,46,60
"bin_42_operams.faa_1_101",36,23,30,14,4,26,4,10,11
"bin_42_operams.faa_1_102",107,64,75,25,8,44,0,29,47
"bin_42_operams.faa_1_103",46,28,12,26,0,14,0,10,14
"bin_42_operams.faa_1_104",170,113,86,38,13,81,10,41,95
"bin_42_operams.faa_1_105",0,0,0,0,0,0,0,0,0
"bin_42_operams.faa_1_11",18,14,12,8,0,14,0,0,9
"bin_42_operams.faa_1_12",10,9,10,7,0,7,0,4,16
"bin_42_operams.faa_1_13",45,25,13,11,7,19,6,2,15
"bin_42_operams.faa_1_14",7,9,9,0,0,11,0,2,18
"bin_42_operams.faa_1_15",81,71,40,20,11,35,2,24,47
"bin_42_operams.faa_1_16",187,126,113,95,15,62,8,15,89
"bin_42_operams.faa_1_17",449,363,191,182,107,232,13,117,146
"bin_42_operams.faa_1_18",115,95,78,22,13,67,8,23,34
"bin_42_operams.faa_1_19",17,1,0,0,0,0,0,0,12
"bin_42_operams.faa_1_2",7,0,0,1,0,2,0,0,0
"bin_42_operams.faa_1_20",4,0,0,2,2,2,0,2,0
"bin_42_operams.faa_1_21",102,65,40,35,19,42,6,20,56
"bin_42_operams.faa_1_22",9,13,6,14,2,7,0,7,5
"bin_42_operams.faa_1_23",47,39,25,10,4,26,2,21,36
"bin_42_operams.faa_1_24",36,25,18,16,2,6,0,12,8
"bin_42_operams.faa_1_25",15,20,8,12,0,14,0,0,16
"bin_42_operams.faa_1_26",506,482,201,232,114,329,42,231,272
"bin_42_operams.faa_1_27",30,10,7,10,2,8,2,6,14
"bin_42_operams.faa_1_28",82,114,44,48,14,63,12,36,44
"bin_42_operams.faa_1_29",52,37,13,33,12,29,0,13,10
"bin_42_operams.faa_1_3",314,240,156,110,32,111,10,43,148
"bin_42_operams.faa_1_30",58,38,39,29,11,10,8,14,13
"bin_42_operams.faa_1_31",14,10,0,6,4,4,0,0,2
"bin_42_operams.faa_1_32",25,28,8,4,0,18,2,14,14
"bin_42_operams.faa_1_33",12,2,6,1,2,6,0,2,3
"bin_42_operams.faa_1_34",62,53,78,36,6,14,0,18,37
"bin_42_operams.faa_1_35",37,20,7,16,6,20,0,10,18
"bin_42_operams.faa_1_36",25,11,13,10,5,13,6,7,13
"bin_42_operams.faa_1_37",88,84,28,38,15,38,0,13,38
"bin_42_operams.faa_1_38",43,27,45,11,12,27,2,12,31
"bin_42_operams.faa_1_39",17,11,7,1,2,4,2,7,10
"bin_42_operams.faa_1_4",43,35,34,20,8,16,0,10,32
"bin_42_operams.faa_1_40",2,8,7,5,6,16,2,6,4
"bin_42_operams.faa_1_41",80,101,54,39,22,26,10,22,62
"bin_42_operams.faa_1_42",12,4,14,6,4,4,8,0,4
"bin_42_operams.faa_1_43",19,12,14,30,0,1,0,0,6
"bin_42_operams.faa_1_44",61,48,30,24,10,45,0,12,40
"bin_42_operams.faa_1_45",52,48,28,30,2,28,8,13,32
"bin_42_operams.faa_1_46",17,10,14,34,2,6,0,3,8
"bin_42_operams.faa_1_47",5,0,2,1,2,0,0,0,1
"bin_42_operams.faa_1_48",30,8,8,11,0,1,0,11,10
"bin_42_operams.faa_1_49",18,14,16,8,0,4,2,8,4
"bin_42_operams.faa_1_5",68,18,6,28,0,12,0,4,10
"bin_42_operams.faa_1_50",38,26,4,15,2,8,0,7,10
"bin_42_operams.faa_1_51",45,19,16,16,0,6,2,2,12
"bin_42_operams.faa_1_52",70,41,39,16,8,19,4,29,43
"bin_42_operams.faa_1_53",39,37,13,18,4,26,0,18,40
"bin_42_operams.faa_1_54",4,6,1,5,2,2,0,4,1
"bin_42_operams.faa_1_55",49,31,30,37,3,28,2,10,28
"bin_42_operams.faa_1_56",5,4,6,4,0,13,0,1,9
"bin_42_operams.faa_1_57",36,19,30,8,6,10,0,8,12
"bin_42_operams.faa_1_58",64,56,32,32,14,29,0,20,69
"bin_42_operams.faa_1_59",28,31,6,6,6,8,0,6,10
"bin_42_operams.faa_1_6",51,46,16,30,2,10,0,4,30
"bin_42_operams.faa_1_60",28,16,18,4,2,10,0,4,18
"bin_42_operams.faa_1_61",48,11,11,24,3,8,4,13,23
"bin_42_operams.faa_1_62",38,54,23,42,6,16,2,4,24
"bin_42_operams.faa_1_63",42,24,30,20,4,9,0,11,28
"bin_42_operams.faa_1_64",114,47,46,28,4,36,5,19,56
"bin_42_operams.faa_1_65",114,80,68,34,16,60,8,29,34
"bin_42_operams.faa_1_66",7,5,7,3,4,16,0,1,8
"bin_42_operams.faa_1_67",60,40,35,15,3,17,0,23,31
"bin_42_operams.faa_1_68",2,3,0,0,0,0,0,0,2
"bin_42_operams.faa_1_69",14,14,2,2,2,4,0,0,17
"bin_42_operams.faa_1_7",37,14,8,28,4,2,0,6,7
"bin_42_operams.faa_1_70",10,2,2,1,2,10,0,0,13
"bin_42_operams.faa_1_71",178,62,96,78,23,59,8,28,37
"bin_42_operams.faa_1_72",66,47,27,31,6,7,2,23,22
"bin_42_operams.faa_1_73",59,46,36,25,14,18,0,10,16
"bin_42_operams.faa_1_74",76,81,66,24,12,42,8,16,32
"bin_42_operams.faa_1_75",6,6,6,6,0,0,0,0,3
"bin_42_operams.faa_1_76",3,8,5,7,0,6,0,2,3
"bin_42_operams.faa_1_77",40,27,49,20,3,13,0,11,26
"bin_42_operams.faa_1_78",33,44,34,26,10,28,0,19,22
"bin_42_operams.faa_1_79",56,39,24,5,6,23,0,7,8
"bin_42_operams.faa_1_8",16,23,9,2,3,7,2,7,10
"bin_42_operams.faa_1_80",13,6,0,4,0,0,0,1,5
"bin_42_operams.faa_1_81",12,8,2,6,2,8,0,2,28
"bin_42_operams.faa_1_82",5,3,7,0,0,1,0,0,4
"bin_42_operams.faa_1_83",92,79,68,36,8,31,16,18,50
"bin_42_operams.faa_1_84",38,36,20,23,3,16,8,8,21
"bin_42_operams.faa_1_85",10,15,10,8,6,4,0,3,8
"bin_42_operams.faa_1_86",11,15,8,2,0,5,0,8,10
"bin_42_operams.faa_1_87",24,18,2,10,4,24,2,4,8
"bin_42_operams.faa_1_88",50,31,12,10,6,12,4,8,4
"bin_42_operams.faa_1_89",53,60,29,12,6,32,4,13,9
"bin_42_operams.faa_1_9",41,47,26,28,12,21,2,16,34
"bin_42_operams.faa_1_90",36,27,15,10,0,13,0,6,10
"bin_42_operams.faa_1_91",99,40,40,31,10,35,0,13,25
"bin_42_operams.faa_1_92",4,14,3,14,2,6,6,2,9
"bin_42_operams.faa_1_93",148,206,60,154,20,98,1,56,260
"bin_42_operams.faa_1_94",13,26,9,12,4,14,0,9,51
"bin_42_operams.faa_1_95",37,14,16,11,3,11,2,14,20
"bin_42_operams.faa_1_96",3,0,0,1,0,0,0,2,2
"bin_42_operams.faa_1_97",77,19,20,14,2,31,2,10,27
"bin_42_operams.faa_1_98",43,15,20,9,2,28,4,9,15
"bin_42_operams.faa_1_99",22,22,5,4,2,10,0,2,23
"bin_42_operams.faa_10_1",0,0,0,2,0,0,0,0,0
"bin_42_operams.faa_10_10",2,6,1,10,0,0,0,3,2
"bin_42_operams.faa_10_11",26,6,7,4,4,4,2,4,18
"bin_42_operams.faa_10_12",13,16,14,8,6,9,0,6,0
"bin_42_operams.faa_10_13",61,40,10,18,10,26,4,12,15
"bin_42_operams.faa_10_14",56,41,52,32,10,20,2,10,31
"bin_42_operams.faa_10_15",18,8,18,12,5,18,0,8,28
"bin_42_operams.faa_10_16",24,12,6,10,2,8,0,14,25
"bin_42_operams.faa_10_17",6,2,2,6,2,6,0,6,6
"bin_42_operams.faa_10_18",24,10,10,6,2,7,4,12,14
"bin_42_operams.faa_10_19",16,4,2,16,0,5,0,1,2
"bin_42_operams.faa_10_2",22,10,9,11,0,2,0,2,17
"bin_42_operams.faa_10_20",20,22,14,4,4,3,0,2,6
"bin_42_operams.faa_10_21",50,69,18,18,18,40,4,24,22
"bin_42_operams.faa_10_22",37,26,4,8,7,8,0,6,17
"bin_42_operams.faa_10_23",82,43,43,24,9,21,1,21,39
"bin_42_operams.faa_10_24",86,80,66,32,12,56,2,27,54
"bin_42_operams.faa_10_25",25,16,6,5,0,2,0,0,2
"bin_42_operams.faa_10_26",48,58,31,37,10,23,4,23,20
"bin_42_operams.faa_10_27",47,27,16,13,10,23,8,23,20
"bin_42_operams.faa_10_28",90,51,30,19,17,34,0,31,47
"bin_42_operams.faa_10_29",69,27,10,7,10,15,0,13,15
"bin_42_operams.faa_10_3",4,0,0,0,0,2,0,0,4
"bin_42_operams.faa_10_30",24,10,13,11,0,3,2,1,4
"bin_42_operams.faa_10_31",114,65,40,44,14,41,0,23,28
"bin_42_operams.faa_10_32",11,7,7,7,0,4,0,3,6
"bin_42_operams.faa_10_33",39,31,8,22,0,16,2,7,18
"bin_42_operams.faa_10_34",115,77,47,38,4,48,0,29,42
"bin_42_operams.faa_10_35",29,19,15,7,2,20,4,11,13
"bin_42_operams.faa_10_36",46,36,22,6,2,20,0,16,26
"bin_42_operams.faa_10_37",66,48,25,46,9,40,6,16,40
"bin_42_operams.faa_10_38",34,14,5,0,2,7,0,0,22
"bin_42_operams.faa_10_39",13,4,2,18,1,6,0,0,5
"bin_42_operams.faa_10_4",11,17,8,14,4,3,2,0,1
"bin_42_operams.faa_10_40",74,40,40,21,5,19,0,18,13
"bin_42_operams.faa_10_41",41,33,16,6,2,10,1,9,13
"bin_42_operams.faa_10_42",12,6,2,8,0,6,0,3,11
"bin_42_operams.faa_10_43",37,40,10,33,25,39,2,38,49
"bin_42_operams.faa_10_44",80,36,30,51,16,30,0,27,8
"bin_42_operams.faa_10_45",67,39,33,21,1,17,4,9,10
"bin_42_operams.faa_10_46",164,60,40,51,7,47,3,59,158
"bin_42_operams.faa_10_47",52,46,30,10,10,35,1,24,26
"bin_42_operams.faa_10_48",62,59,29,32,20,38,6,51,78
"bin_42_operams.faa_10_49",51,31,22,26,2,13,0,4,10
"bin_42_operams.faa_10_5",21,8,7,14,2,10,0,6,1
"bin_42_operams.faa_10_50",25,32,15,5,8,9,0,17,6
"bin_42_operams.faa_10_51",148,139,75,87,9,56,0,30,136
"bin_42_operams.faa_10_52",76,64,35,14,20,48,3,25,32
"bin_42_operams.faa_10_53",1564,1358,816,813,131,589,29,440,574
"bin_42_operams.faa_10_54",58,49,32,16,10,30,4,19,28
"bin_42_operams.faa_10_55",186,96,81,38,11,46,2,29,108
"bin_42_operams.faa_10_6",114,79,33,38,7,53,8,34,38
"bin_42_operams.faa_10_7",62,26,14,14,3,32,0,12,22
"bin_42_operams.faa_10_8",8,4,2,5,0,2,0,3,0
"bin_42_operams.faa_10_9",6,1,0,1,0,0,0,1,4
"bin_42_operams.faa_100_1",14,38,26,14,0,9,6,6,8
"bin_42_operams.faa_100_10",85,54,32,27,4,35,0,18,25
"bin_42_operams.faa_100_11",67,36,28,16,20,50,0,16,40
"bin_42_operams.faa_100_12",1325,1073,805,425,115,611,54,398,318
"bin_42_operams.faa_100_2",45,28,34,25,0,22,0,6,14
"bin_42_operams.faa_100_3",27,17,12,4,2,3,0,12,8
"bin_42_operams.faa_100_4",11,9,8,0,0,6,0,2,9
"bin_42_operams.faa_100_5",183,148,129,101,31,77,14,36,72
"bin_42_operams.faa_100_6",23,20,4,4,8,14,0,3,14
"bin_42_operams.faa_100_7",14,10,8,0,2,4,0,4,0
"bin_42_operams.faa_100_8",35,22,20,18,6,23,0,14,20
"bin_42_operams.faa_100_9",432,396,361,223,54,301,14,151,255
"bin_42_operams.faa_101_1",46,31,10,6,9,17,2,8,14
"bin_42_operams.faa_101_10",12,8,14,8,0,16,6,4,4
"bin_42_operams.faa_101_11",29,37,18,12,6,23,0,6,10
"bin_42_operams.faa_101_12",0,0,0,0,0,0,0,0,0
"bin_42_operams.faa_101_2",52,17,14,8,6,15,0,9,20
"bin_42_operams.faa_101_3",33,8,17,26,2,0,0,8,2
"bin_42_operams.faa_101_4",10,7,0,2,0,2,0,2,3
"bin_42_operams.faa_101_5",44,37,22,19,6,12,2,16,18
"bin_42_operams.faa_101_6",91,57,33,30,12,32,0,20,26
"bin_42_operams.faa_101_7",31,22,14,23,3,12,0,9,40
"bin_42_operams.faa_101_8",0,4,0,0,0,0,0,0,4
"bin_42_operams.faa_101_9",2,0,2,2,0,4,0,1,4
"bin_42_operams.faa_102_1",40,41,32,25,6,18,2,10,12
"bin_42_operams.faa_102_10",104,73,46,55,29,73,4,28,39
"bin_42_operams.faa_102_11",23,18,9,12,0,6,0,9,17
"bin_42_operams.faa_102_12",89,47,38,38,9,25,10,23,11
"bin_42_operams.faa_102_2",336,249,167,151,30,107,16,77,133
"bin_42_operams.faa_102_3",746,584,314,308,60,164,15,188,141
"bin_42_operams.faa_102_4",2160,1633,997,786,163,597,59,486,557
"bin_42_operams.faa_102_5",13,15,7,12,3,7,0,0,8
"bin_42_operams.faa_102_6",12,6,4,2,4,4,0,12,0
"bin_42_operams.faa_102_7",38,22,12,23,2,14,0,9,18
"bin_42_operams.faa_102_8",74,54,52,48,12,33,0,5,18
"bin_42_operams.faa_102_9",68,22,30,18,10,20,0,8,20
"bin_42_operams.faa_103_1",2,4,10,2,2,6,0,6,0
"bin_42_operams.faa_103_10",16,14,9,15,2,3,7,0,16
"bin_42_operams.faa_103_11",18,26,6,12,10,24,6,5,7
"bin_42_operams.faa_103_12",11,9,8,8,4,11,10,3,4
"bin_42_operams.faa_103_13",40,22,10,10,2,11,0,7,4
"bin_42_operams.faa_103_2",37,52,19,8,0,16,0,6,4
"bin_42_operams.faa_103_3",38,36,22,23,3,8,0,10,19
"bin_42_operams.faa_103_4",26,10,8,10,2,2,0,2,12
"bin_42_operams.faa_103_5",189,233,96,99,17,30,8,104,154
"bin_42_operams.faa_103_6",74,93,39,42,5,13,6,20,36
"bin_42_operams.faa_103_7",127,102,43,60,8,17,6,32,47
"bin_42_operams.faa_103_8",350,318,210,175,26,120,16,84,167
"bin_42_operams.faa_103_9",158,143,84,57,3,53,8,35,78
"bin_42_operams.faa_104_1",32,44,12,24,3,28,0,19,6
"bin_42_operams.faa_104_10",30,21,18,6,0,8,0,3,14
"bin_42_operams.faa_104_11",22,19,10,12,0,4,0,10,8
"bin_42_operams.faa_104_2",25,20,12,14,4,9,2,10,12
"bin_42_operams.faa_104_3",45,22,22,16,3,33,3,11,23
"bin_42_operams.faa_104_4",10,5,8,3,0,6,0,3,12
"bin_42_operams.faa_104_5",8,5,6,0,2,0,0,2,7
"bin_42_operams.faa_104_6",173,109,57,80,24,52,9,38,83
"bin_42_operams.faa_104_7",44,25,5,20,8,16,2,8,29
"bin_42_operams.faa_104_8",91,49,52,64,9,36,0,26,44
"bin_42_operams.faa_104_9",58,69,38,40,19,30,0,26,42
"bin_42_operams.faa_105_1",61,35,16,11,5,27,0,16,16
"bin_42_operams.faa_105_10",23,20,10,6,12,6,0,10,4
"bin_42_operams.faa_105_11",77,55,68,24,10,47,8,12,78
"bin_42_operams.faa_105_12",37,33,16,33,5,13,0,12,16
"bin_42_operams.faa_105_13",6,2,8,0,0,4,0,1,2
"bin_42_operams.faa_105_14",3,4,0,2,0,0,0,2,9
"bin_42_operams.faa_105_15",0,0,2,2,0,4,4,4,5
"bin_42_operams.faa_105_2",43,5,0,8,0,2,2,14,6
"bin_42_operams.faa_105_3",8,6,2,2,2,8,0,2,14
"bin_42_operams.faa_105_4",47,41,35,14,6,26,0,7,8
"bin_42_operams.faa_105_5",40,31,22,4,6,13,2,9,10
"bin_42_operams.faa_105_6",36,12,25,4,8,15,2,4,10
"bin_42_operams.faa_105_7",25,16,13,6,2,11,0,7,35
"bin_42_operams.faa_105_8",39,17,12,11,1,17,0,14,23
"bin_42_operams.faa_105_9",47,12,19,12,8,56,3,25,7
"bin_42_operams.faa_106_1",30,24,10,4,13,5,2,6,6
"bin_42_operams.faa_106_10",64,87,54,54,40,49,18,34,44
"bin_42_operams.faa_106_11",135,118,81,82,26,105,12,45,83
"bin_42_operams.faa_106_12",63,50,38,32,23,24,3,17,40
"bin_42_operams.faa_106_13",178,249,96,101,61,123,4,71,92
"bin_42_operams.faa_106_14",89,95,40,68,22,59,0,29,47
"bin_42_operams.faa_106_15",81,59,58,40,15,34,4,17,27
"bin_42_operams.faa_106_16",31,6,4,8,2,11,0,2,14
"bin_42_operams.faa_106_17",4,11,25,8,1,2,0,2,4
"bin_42_operams.faa_106_2",4,14,8,8,0,12,4,0,2
"bin_42_operams.faa_106_3",3,12,7,0,2,4,2,4,1
"bin_42_operams.faa_106_4",11,8,2,1,3,0,0,0,0
"bin_42_operams.faa_106_5",24,40,21,23,4,12,4,7,32
"bin_42_operams.faa_106_6",17,17,11,18,3,11,2,8,26
"bin_42_operams.faa_106_7",17,23,11,2,2,13,0,2,9
"bin_42_operams.faa_106_8",22,21,24,14,4,14,0,6,10
"bin_42_operams.faa_106_9",18,8,10,30,0,11,0,8,2
"bin_42_operams.faa_107_1",22,5,0,0,0,2,4,4,8
"bin_42_operams.faa_107_10",1025,348,879,236,68,508,44,57,87
"bin_42_operams.faa_107_11",12,4,4,10,0,7,0,5,1
"bin_42_operams.faa_107_2",13,15,0,12,1,11,2,5,8
"bin_42_operams.faa_107_3",13,10,17,4,0,6,0,0,18
"bin_42_operams.faa_107_4",4,9,0,1,0,2,0,1,0
"bin_42_operams.faa_107_5",300,278,215,133,40,136,16,63,104
"bin_42_operams.faa_107_6",50,25,6,8,12,11,0,13,26
"bin_42_operams.faa_107_7",10,14,8,26,2,8,2,2,12
"bin_42_operams.faa_107_8",21,5,0,0,3,4,0,0,3
"bin_42_operams.faa_107_9",45,17,31,31,6,28,6,17,6
"bin_42_operams.faa_108_1",4,0,2,2,2,5,0,2,7
"bin_42_operams.faa_108_10",2,6,2,7,0,0,0,2,2
"bin_42_operams.faa_108_11",44,71,36,28,6,26,4,31,55
"bin_42_operams.faa_108_12",150,213,163,67,24,67,2,35,114
"bin_42_operams.faa_108_2",364,209,174,101,31,88,2,115,94
"bin_42_operams.faa_108_3",207,134,146,83,16,36,0,87,65
"bin_42_operams.faa_108_4",43,16,15,20,0,15,0,3,20
"bin_42_operams.faa_108_5",15,20,9,0,5,8,0,3,3
"bin_42_operams.faa_108_6",141,124,38,31,14,67,8,40,62
"bin_42_operams.faa_108_7",200,109,99,81,28,52,16,27,62
"bin_42_operams.faa_108_8",4,5,6,2,3,1,0,5,0
"bin_42_operams.faa_108_9",2,2,0,3,0,2,0,4,1
"bin_42_operams.faa_109_1",2,5,1,1,0,0,0,0,15
"bin_42_operams.faa_109_10",2,0,0,4,0,0,0,1,12
"bin_42_operams.faa_109_11",12,2,2,0,0,2,0,4,8
"bin_42_operams.faa_109_12",7,9,0,4,4,0,0,8,14
"bin_42_operams.faa_109_13",4,2,6,1,2,0,0,6,0
"bin_42_operams.faa_109_14",3,8,0,0,0,2,0,0,0
"bin_42_operams.faa_109_15",28,18,6,4,7,17,0,16,6
"bin_42_operams.faa_109_16",24,35,10,6,2,10,0,2,7
"bin_42_operams.faa_109_17",17,5,16,4,4,10,0,8,15
"bin_42_operams.faa_109_2",65,37,41,26,9,31,2,16,58
"bin_42_operams.faa_109_3",46,56,31,20,2,25,6,14,15
"bin_42_operams.faa_109_4",47,43,18,6,3,37,3,13,39
"bin_42_operams.faa_109_5",50,24,16,11,0,13,0,8,11
"bin_42_operams.faa_109_6",49,47,16,20,6,22,4,11,21
"bin_42_operams.faa_109_7",21,26,17,9,4,24,0,5,20
"bin_42_operams.faa_109_8",81,58,60,26,11,26,0,32,70
"bin_42_operams.faa_109_9",73,27,4,10,0,2,0,13,9
"bin_42_operams.faa_11_1",3,4,10,0,0,4,0,0,2
"bin_42_operams.faa_11_10",325,159,166,105,20,156,8,121,154
"bin_42_operams.faa_11_11",16,8,22,2,0,25,0,40,56
"bin_42_operams.faa_11_12",38,30,10,34,6,14,0,7,8
"bin_42_operams.faa_11_13",65,27,12,24,4,7,4,12,26
"bin_42_operams.faa_11_14",91,97,68,28,10,56,2,24,32
"bin_42_operams.faa_11_15",18,30,15,16,7,7,0,8,10
"bin_42_operams.faa_11_16",1,0,0,0,0,0,0,0,0
"bin_42_operams.faa_11_17",3,1,0,5,0,1,0,0,0
"bin_42_operams.faa_11_18",53,44,33,27,10,28,6,15,12
"bin_42_operams.faa_11_19",989,897,507,516,143,460,64,405,485
"bin_42_operams.faa_11_2",18,4,0,0,0,8,0,2,6
"bin_42_operams.faa_11_20",8,3,2,0,0,0,0,1,1
"bin_42_operams.faa_11_21",52,11,7,16,4,14,6,11,8
"bin_42_operams.faa_11_22",19,4,10,2,4,19,0,2,13
"bin_42_operams.faa_11_23",135,70,43,27,6,27,2,22,76
"bin_42_operams.faa_11_24",37,18,1,8,0,17,0,4,8
"bin_42_operams.faa_11_25",76,30,18,26,4,25,0,13,51
"bin_42_operams.faa_11_26",16,16,20,0,0,4,0,3,6
"bin_42_operams.faa_11_27",12,12,11,12,0,5,0,4,8
"bin_42_operams.faa_11_28",29,24,6,5,2,9,4,1,15
"bin_42_operams.faa_11_29",129,47,40,39,6,16,0,29,19
"bin_42_operams.faa_11_3",14,4,8,2,3,8,0,6,7
"bin_42_operams.faa_11_30",199,112,132,53,8,70,8,65,62
"bin_42_operams.faa_11_31",3,8,0,1,0,3,0,4,1
"bin_42_operams.faa_11_32",62,44,22,22,10,28,2,6,32
"bin_42_operams.faa_11_33",17,7,8,5,6,0,0,2,0
"bin_42_operams.faa_11_34",22,11,6,8,0,8,0,10,6
"bin_42_operams.faa_11_35",6,0,14,0,2,11,0,2,2
"bin_42_operams.faa_11_36",4,7,2,0,2,6,0,3,0
"bin_42_operams.faa_11_37",20,10,4,24,2,8,0,6,10
"bin_42_operams.faa_11_38",37,12,10,0,4,6,0,4,0
