"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_3_operams.faa_1_1",0,0,0,0,0,0,0,0,0
"bin_3_operams.faa_1_10",11,8,0,6,0,0,0,0,0
"bin_3_operams.faa_1_11",2,0,0,0,0,0,0,0,0
"bin_3_operams.faa_1_12",4,0,0,0,0,0,0,0,0
"bin_3_operams.faa_1_13",57,8,2,1,4,0,0,3,2
"bin_3_operams.faa_1_14",48,23,4,6,4,5,0,9,10
"bin_3_operams.faa_1_15",21,10,6,20,0,8,0,3,2
"bin_3_operams.faa_1_16",52,33,0,12,8,7,2,7,18
"bin_3_operams.faa_1_17",106,87,6,35,8,13,2,19,31
"bin_3_operams.faa_1_18",52,25,2,33,0,6,0,14,12
"bin_3_operams.faa_1_19",11,15,0,10,0,0,0,8,4
"bin_3_operams.faa_1_2",11,6,0,4,2,0,0,8,0
"bin_3_operams.faa_1_20",26,4,0,4,0,4,0,2,6
"bin_3_operams.faa_1_21",9,9,0,2,3,0,0,2,0
"bin_3_operams.faa_1_22",49,52,8,12,4,4,0,9,12
"bin_3_operams.faa_1_23",8,14,0,12,0,4,0,6,4
"bin_3_operams.faa_1_24",4,16,0,4,4,2,0,0,4
"bin_3_operams.faa_1_25",16,6,0,9,0,2,0,2,2
"bin_3_operams.faa_1_26",16,7,0,7,0,2,0,2,0
"bin_3_operams.faa_1_27",2,0,0,0,0,0,0,0,0
"bin_3_operams.faa_1_28",13,4,0,0,0,0,0,2,6
"bin_3_operams.faa_1_29",47,10,0,6,3,2,0,10,0
"bin_3_operams.faa_1_3",0,0,0,0,0,0,0,0,0
"bin_3_operams.faa_1_30",22,9,0,5,0,2,0,2,10
"bin_3_operams.faa_1_31",35,18,2,22,0,0,0,10,6
"bin_3_operams.faa_1_32",36,19,2,0,2,3,0,8,0
"bin_3_operams.faa_1_33",17,14,1,4,4,3,0,0,0
"bin_3_operams.faa_1_34",0,0,0,0,0,0,0,0,0
"bin_3_operams.faa_1_35",7,0,0,2,0,0,0,0,0
"bin_3_operams.faa_1_36",4,0,0,0,0,0,0,0,0
"bin_3_operams.faa_1_37",5,2,0,0,2,0,0,0,0
"bin_3_operams.faa_1_38",200,44,0,36,2,15,6,20,15
"bin_3_operams.faa_1_39",33,8,0,4,2,0,0,2,12
"bin_3_operams.faa_1_4",51,56,2,46,4,6,2,6,18
"bin_3_operams.faa_1_40",248,41,1,26,6,8,0,17,13
"bin_3_operams.faa_1_41",32,12,0,5,0,0,0,0,5
"bin_3_operams.faa_1_42",32,10,0,10,2,0,0,0,2
"bin_3_operams.faa_1_43",63,13,2,15,2,2,0,4,2
"bin_3_operams.faa_1_44",30,12,1,2,4,8,0,0,0
"bin_3_operams.faa_1_45",61,39,0,10,4,5,0,8,12
"bin_3_operams.faa_1_46",66,10,0,6,0,1,0,1,8
"bin_3_operams.faa_1_47",101,22,0,14,2,1,2,6,4
"bin_3_operams.faa_1_48",33,20,0,13,2,0,0,0,2
"bin_3_operams.faa_1_49",12,4,0,4,0,4,0,6,6
"bin_3_operams.faa_1_5",2,2,0,0,0,2,0,0,3
"bin_3_operams.faa_1_50",190,123,9,75,6,8,0,26,29
"bin_3_operams.faa_1_51",80,51,5,38,6,6,0,1,13
"bin_3_operams.faa_1_52",107,12,0,16,0,2,0,0,25
"bin_3_operams.faa_1_53",26,16,0,7,0,0,2,4,6
"bin_3_operams.faa_1_54",19,4,0,0,0,0,0,0,0
