"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_36_metaspades.faa_1_1",0,4,0,2,1,496,101,27,144
"bin_36_metaspades.faa_1_10",2,5,3,8,0,74,14,12,33
"bin_36_metaspades.faa_1_100",0,30,10,25,6,3379,471,367,5300
"bin_36_metaspades.faa_1_101",6,0,2,2,0,344,47,53,826
"bin_36_metaspades.faa_1_102",0,3,0,1,3,348,77,103,1074
"bin_36_metaspades.faa_1_103",0,2,0,0,0,109,10,13,161
"bin_36_metaspades.faa_1_104",1,2,0,2,0,62,17,14,85
"bin_36_metaspades.faa_1_105",4,6,10,18,2,296,40,62,683
"bin_36_metaspades.faa_1_106",0,4,0,0,0,64,2,12,131
"bin_36_metaspades.faa_1_107",4,4,2,0,0,378,46,146,622
"bin_36_metaspades.faa_1_108",0,10,20,2,0,784,122,321,1684
"bin_36_metaspades.faa_1_109",0,0,3,7,0,229,37,48,626
"bin_36_metaspades.faa_1_11",1,0,0,0,2,2,18,8,10
"bin_36_metaspades.faa_1_110",0,2,0,1,0,119,12,12,258
"bin_36_metaspades.faa_1_111",0,2,0,0,0,82,27,13,149
"bin_36_metaspades.faa_1_112",0,0,0,4,0,78,8,6,111
"bin_36_metaspades.faa_1_113",0,0,0,2,0,61,6,15,142
"bin_36_metaspades.faa_1_114",0,2,4,0,0,274,31,79,777
"bin_36_metaspades.faa_1_115",0,0,0,2,0,144,22,33,232
"bin_36_metaspades.faa_1_116",0,4,6,0,0,126,36,23,261
"bin_36_metaspades.faa_1_117",0,3,0,0,0,99,18,8,166
"bin_36_metaspades.faa_1_118",4,20,17,12,4,1009,320,333,3613
"bin_36_metaspades.faa_1_119",0,0,0,0,0,62,8,15,177
"bin_36_metaspades.faa_1_12",0,0,0,0,0,0,0,1,9
"bin_36_metaspades.faa_1_120",0,0,0,0,0,42,0,8,54
"bin_36_metaspades.faa_1_121",4,0,0,0,0,345,60,43,436
"bin_36_metaspades.faa_1_122",0,0,0,1,2,103,16,6,141
"bin_36_metaspades.faa_1_123",0,0,0,0,0,118,10,20,133
"bin_36_metaspades.faa_1_124",0,4,0,0,0,157,32,57,311
"bin_36_metaspades.faa_1_125",0,0,2,0,0,58,16,7,84
"bin_36_metaspades.faa_1_126",0,2,2,0,0,207,38,36,430
"bin_36_metaspades.faa_1_127",0,2,4,2,0,80,19,11,118
"bin_36_metaspades.faa_1_128",0,16,7,6,4,2120,345,185,2197
"bin_36_metaspades.faa_1_129",0,10,2,4,0,143,19,26,207
"bin_36_metaspades.faa_1_13",0,2,0,0,2,7,0,9,67
"bin_36_metaspades.faa_1_130",0,13,1,2,0,88,17,8,49
"bin_36_metaspades.faa_1_131",0,0,0,0,0,55,22,26,88
"bin_36_metaspades.faa_1_132",0,0,0,2,0,89,2,29,108
"bin_36_metaspades.faa_1_133",0,8,4,2,2,461,90,99,984
"bin_36_metaspades.faa_1_134",2,19,12,19,4,1811,205,337,2297
"bin_36_metaspades.faa_1_135",0,4,2,1,0,490,51,80,718
"bin_36_metaspades.faa_1_136",0,2,0,0,0,37,7,22,144
"bin_36_metaspades.faa_1_137",6,2,6,0,2,270,27,54,331
"bin_36_metaspades.faa_1_138",0,2,2,2,0,147,8,16,373
"bin_36_metaspades.faa_1_139",2,0,0,0,0,41,4,12,55
"bin_36_metaspades.faa_1_14",11,6,5,8,1,41,10,32,264
"bin_36_metaspades.faa_1_140",0,0,0,0,0,69,25,4,119
"bin_36_metaspades.faa_1_141",0,0,0,6,2,115,18,23,250
"bin_36_metaspades.faa_1_142",0,0,0,0,2,25,0,3,23
"bin_36_metaspades.faa_1_143",0,0,0,0,0,179,8,10,140
"bin_36_metaspades.faa_1_144",0,0,4,0,0,30,2,6,46
"bin_36_metaspades.faa_1_145",0,3,9,0,4,217,20,40,449
"bin_36_metaspades.faa_1_146",2,5,0,2,0,328,47,54,559
"bin_36_metaspades.faa_1_147",8,19,4,12,8,1190,162,204,2583
"bin_36_metaspades.faa_1_148",0,4,2,0,0,66,20,21,209
"bin_36_metaspades.faa_1_149",0,0,0,0,0,18,10,1,20
"bin_36_metaspades.faa_1_15",0,4,2,4,0,371,55,55,620
"bin_36_metaspades.faa_1_150",0,0,0,0,0,24,10,25,96
"bin_36_metaspades.faa_1_151",0,4,0,0,0,134,30,26,189
"bin_36_metaspades.faa_1_152",0,0,0,0,0,117,25,36,280
"bin_36_metaspades.faa_1_153",0,4,2,8,0,498,55,81,894
"bin_36_metaspades.faa_1_154",4,5,2,10,0,1343,127,168,1934
"bin_36_metaspades.faa_1_155",0,0,0,0,0,4,1,2,15
"bin_36_metaspades.faa_1_156",0,1,0,0,0,122,20,17,269
"bin_36_metaspades.faa_1_157",0,0,0,4,0,282,36,47,543
"bin_36_metaspades.faa_1_158",0,0,0,2,0,106,14,23,178
"bin_36_metaspades.faa_1_159",4,8,2,4,2,663,112,231,1596
"bin_36_metaspades.faa_1_16",0,2,2,2,0,618,117,66,987
"bin_36_metaspades.faa_1_160",0,2,0,0,2,27,0,4,29
"bin_36_metaspades.faa_1_161",0,2,0,2,2,56,4,12,61
"bin_36_metaspades.faa_1_162",0,5,6,2,0,182,24,21,220
"bin_36_metaspades.faa_1_163",2,2,6,0,0,571,58,84,762
"bin_36_metaspades.faa_1_164",6,8,6,0,2,322,34,43,544
"bin_36_metaspades.faa_1_165",0,0,0,1,1,12,4,0,8
"bin_36_metaspades.faa_1_166",0,0,0,2,0,42,4,12,41
"bin_36_metaspades.faa_1_167",0,6,0,0,0,38,4,4,45
"bin_36_metaspades.faa_1_168",0,2,0,2,2,61,15,10,71
"bin_36_metaspades.faa_1_169",0,2,2,1,0,111,4,11,121
"bin_36_metaspades.faa_1_17",0,0,0,0,0,60,4,15,160
"bin_36_metaspades.faa_1_170",0,0,0,1,0,43,0,0,39
"bin_36_metaspades.faa_1_171",0,0,0,0,0,23,8,2,34
"bin_36_metaspades.faa_1_172",0,2,0,8,0,83,18,17,151
"bin_36_metaspades.faa_1_173",0,0,4,0,0,119,12,15,209
"bin_36_metaspades.faa_1_174",3,0,0,0,0,74,7,12,106
"bin_36_metaspades.faa_1_175",0,0,2,0,0,229,42,23,389
"bin_36_metaspades.faa_1_176",4,34,12,10,2,1586,144,208,1609
"bin_36_metaspades.faa_1_177",0,2,0,1,0,431,42,73,492
"bin_36_metaspades.faa_1_178",0,1,0,2,0,174,10,41,214
"bin_36_metaspades.faa_1_179",2,2,0,0,0,139,10,15,119
"bin_36_metaspades.faa_1_18",0,0,0,0,0,16,0,4,20
"bin_36_metaspades.faa_1_180",0,0,0,0,0,12,6,0,23
"bin_36_metaspades.faa_1_181",0,2,11,2,0,1428,215,220,3100
"bin_36_metaspades.faa_1_182",0,2,0,0,0,273,31,29,367
"bin_36_metaspades.faa_1_183",12,19,22,22,7,772,60,81,935
"bin_36_metaspades.faa_1_184",0,2,0,0,0,43,11,21,91
"bin_36_metaspades.faa_1_185",0,2,0,8,6,376,29,65,717
"bin_36_metaspades.faa_1_186",0,0,0,0,0,51,6,8,145
"bin_36_metaspades.faa_1_187",2,6,2,10,0,1545,161,218,3135
"bin_36_metaspades.faa_1_188",0,0,0,0,0,21,7,3,40
"bin_36_metaspades.faa_1_189",0,0,0,0,1,76,1,14,105
"bin_36_metaspades.faa_1_19",0,6,2,9,1,47,6,48,102
"bin_36_metaspades.faa_1_190",2,2,0,4,0,144,32,33,275
"bin_36_metaspades.faa_1_191",0,2,0,0,0,44,17,14,90
"bin_36_metaspades.faa_1_192",0,0,0,0,0,105,3,15,180
"bin_36_metaspades.faa_1_193",0,4,2,6,4,399,40,50,449
"bin_36_metaspades.faa_1_194",0,0,10,0,0,80,12,12,150
"bin_36_metaspades.faa_1_195",0,4,0,0,2,84,0,13,94
"bin_36_metaspades.faa_1_196",0,15,6,12,4,365,63,48,476
"bin_36_metaspades.faa_1_197",76,89,36,79,2,308,38,90,391
"bin_36_metaspades.faa_1_198",12,23,20,18,2,694,102,104,1661
"bin_36_metaspades.faa_1_199",8,29,6,8,0,302,48,95,751
"bin_36_metaspades.faa_1_2",0,7,0,0,1,1080,182,69,345
"bin_36_metaspades.faa_1_20",0,3,0,10,2,209,22,27,293
"bin_36_metaspades.faa_1_200",0,12,4,5,2,598,67,92,1118
"bin_36_metaspades.faa_1_201",0,10,2,4,2,59,2,10,110
"bin_36_metaspades.faa_1_202",6,31,13,17,0,623,83,72,1269
"bin_36_metaspades.faa_1_203",1,17,6,7,0,531,64,90,750
"bin_36_metaspades.faa_1_204",3,2,0,4,0,6,3,2,30
"bin_36_metaspades.faa_1_205",0,0,0,5,0,41,2,8,70
"bin_36_metaspades.faa_1_206",0,4,2,0,0,483,90,67,792
"bin_36_metaspades.faa_1_207",12,73,59,36,14,8027,773,1210,10312
"bin_36_metaspades.faa_1_208",0,8,2,2,0,473,79,107,611
"bin_36_metaspades.faa_1_209",0,13,2,1,2,810,91,128,797
"bin_36_metaspades.faa_1_21",0,0,2,2,0,365,82,216,1260
"bin_36_metaspades.faa_1_210",2,13,10,4,0,1037,137,189,1321
"bin_36_metaspades.faa_1_211",0,6,2,6,0,510,46,86,517
"bin_36_metaspades.faa_1_212",2130,3696,1514,2440,251,1382,153,563,2293
"bin_36_metaspades.faa_1_213",972,2133,772,1135,110,2612,292,851,4409
"bin_36_metaspades.faa_1_214",3260,5609,2521,3814,450,1717,251,840,3116
"bin_36_metaspades.faa_1_215",145,125,35,72,26,82,30,129,224
"bin_36_metaspades.faa_1_216",751,1079,544,852,90,283,39,135,563
"bin_36_metaspades.faa_1_217",2601,3035,1998,2415,197,709,76,320,1653
"bin_36_metaspades.faa_1_218",202,317,103,190,17,98,10,42,186
"bin_36_metaspades.faa_1_219",262,341,186,262,22,124,30,44,139
"bin_36_metaspades.faa_1_22",2,26,11,27,2,1153,142,166,1095
"bin_36_metaspades.faa_1_220",982,1402,901,1028,98,467,74,158,615
"bin_36_metaspades.faa_1_221",79,84,49,77,13,15,0,5,2
"bin_36_metaspades.faa_1_222",0,3,2,0,1,50,4,6,42
"bin_36_metaspades.faa_1_223",0,2,0,0,0,30,0,0,28
"bin_36_metaspades.faa_1_224",0,0,0,0,0,36,0,4,37
"bin_36_metaspades.faa_1_225",3,1,2,1,0,10,2,2,16
"bin_36_metaspades.faa_1_226",32,36,26,20,3,812,146,128,895
"bin_36_metaspades.faa_1_227",2,31,11,13,12,7079,851,919,14456
"bin_36_metaspades.faa_1_228",4,54,33,37,14,22339,2237,2442,32972
"bin_36_metaspades.faa_1_229",4,9,5,16,0,1437,210,139,2468
"bin_36_metaspades.faa_1_23",0,8,2,1,2,506,60,58,898
"bin_36_metaspades.faa_1_230",0,3,10,4,8,4202,732,581,6109
"bin_36_metaspades.faa_1_231",0,0,0,0,0,25,8,2,47
