"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_63_operams.faa_1_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_10",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_11",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_12",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_13",10,1,0,0,0,0,0,0,0
"bin_63_operams.faa_1_14",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_15",4,0,0,0,0,2,0,0,0
"bin_63_operams.faa_1_16",8,0,0,0,0,0,0,1,0
"bin_63_operams.faa_1_17",1,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_18",4,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_19",2,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_2",4,2,0,0,4,0,0,0,0
"bin_63_operams.faa_1_20",2,0,4,4,0,0,0,0,0
"bin_63_operams.faa_1_21",0,0,0,0,0,0,0,1,0
"bin_63_operams.faa_1_22",28,18,13,10,0,7,0,0,6
"bin_63_operams.faa_1_23",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_24",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_25",0,0,2,0,0,0,0,0,0
"bin_63_operams.faa_1_26",3,0,0,0,2,0,0,0,0
"bin_63_operams.faa_1_27",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_28",2,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_29",2,11,0,0,0,0,0,2,4
"bin_63_operams.faa_1_3",0,2,2,0,0,0,0,2,0
"bin_63_operams.faa_1_4",3,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_5",3,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_6",1,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_7",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_8",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1_9",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_10_1",3,14,5,8,0,0,0,0,0
"bin_63_operams.faa_10_2",0,2,0,0,0,0,0,0,0
"bin_63_operams.faa_10_3",0,4,0,0,0,0,0,0,0
"bin_63_operams.faa_10_4",4,0,0,0,0,0,0,0,0
"bin_63_operams.faa_10_5",8,8,0,0,2,0,0,0,0
"bin_63_operams.faa_10_6",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_10_7",1,0,0,0,0,0,0,0,0
"bin_63_operams.faa_10_8",3,0,0,0,0,0,0,0,0
"bin_63_operams.faa_10_9",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_100_1",6,3,0,0,0,0,0,0,0
"bin_63_operams.faa_100_2",0,0,0,4,0,0,0,0,0
"bin_63_operams.faa_100_3",4,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1000_1",14,8,0,8,0,0,0,0,0
"bin_63_operams.faa_1000_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1001_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1001_2",0,4,0,0,0,0,0,0,0
"bin_63_operams.faa_1002_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1002_2",0,6,2,0,0,0,0,0,0
"bin_63_operams.faa_1003_1",2,2,2,12,0,0,0,4,4
"bin_63_operams.faa_1004_1",0,0,0,1,1,0,0,0,0
"bin_63_operams.faa_1004_2",23,5,6,15,2,0,0,1,0
"bin_63_operams.faa_1004_3",1,0,2,0,0,0,0,0,0
"bin_63_operams.faa_1004_4",110,144,66,60,26,4,3,15,12
"bin_63_operams.faa_1005_1",0,2,0,4,0,0,0,0,0
"bin_63_operams.faa_1005_2",0,0,3,0,1,0,0,0,0
"bin_63_operams.faa_1005_3",5,2,12,0,0,4,0,0,0
"bin_63_operams.faa_1006_1",0,4,0,0,2,0,0,0,0
"bin_63_operams.faa_1006_2",1,1,0,0,0,0,0,0,0
"bin_63_operams.faa_1006_3",0,0,0,6,0,0,0,1,0
"bin_63_operams.faa_1007_1",0,14,16,4,0,1,2,2,0
"bin_63_operams.faa_1008_1",0,2,0,0,0,0,0,0,0
"bin_63_operams.faa_1008_2",4,2,1,0,0,0,0,0,0
"bin_63_operams.faa_1009_1",7,2,7,0,0,0,0,0,0
"bin_63_operams.faa_1009_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_101_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_101_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_101_3",1,0,0,0,0,0,0,0,0
"bin_63_operams.faa_101_4",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_101_5",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1010_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1010_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1011_1",39,45,42,67,0,0,0,0,0
"bin_63_operams.faa_1012_1",6,10,11,8,0,0,0,0,0
"bin_63_operams.faa_1012_2",0,0,0,3,0,0,0,0,0
"bin_63_operams.faa_1013_1",8,2,0,0,0,0,0,0,0
"bin_63_operams.faa_1013_2",3,0,4,0,0,0,0,0,0
"bin_63_operams.faa_1014_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1014_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1015_1",6,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1015_2",0,0,0,4,0,0,0,0,0
"bin_63_operams.faa_1016_1",10,6,2,2,0,2,0,1,1
"bin_63_operams.faa_1017_1",8,0,4,4,0,0,0,0,0
"bin_63_operams.faa_1017_2",6,2,2,6,0,0,0,0,0
"bin_63_operams.faa_1018_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1019_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1019_2",10,9,2,4,0,0,0,0,0
"bin_63_operams.faa_102_1",4,6,7,0,0,0,0,0,0
"bin_63_operams.faa_102_2",12,16,7,4,0,0,0,0,0
"bin_63_operams.faa_102_3",30,30,10,30,0,0,0,0,0
"bin_63_operams.faa_1020_1",8,4,4,3,0,0,0,0,0
"bin_63_operams.faa_1020_2",4,6,4,4,2,0,0,0,0
"bin_63_operams.faa_1021_1",2,0,2,0,0,0,0,0,0
"bin_63_operams.faa_1021_2",0,4,0,6,0,0,0,0,0
"bin_63_operams.faa_1022_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1022_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1023_1",2,1,2,8,2,0,0,0,0
"bin_63_operams.faa_1024_1",0,5,10,0,0,0,0,0,0
"bin_63_operams.faa_1024_2",8,0,16,6,0,2,0,0,0
"bin_63_operams.faa_1025_1",7,5,0,0,0,0,2,0,0
"bin_63_operams.faa_1027_1",0,4,0,4,0,2,0,2,4
"bin_63_operams.faa_1027_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1028_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1028_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1029_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_103_1",0,0,6,0,0,0,0,4,0
"bin_63_operams.faa_103_2",0,0,2,0,0,0,0,0,0
"bin_63_operams.faa_103_3",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_103_4",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1030_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1030_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1030_3",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1030_4",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1030_5",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1031_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1031_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1031_3",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1031_4",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1032_1",2,2,0,0,0,0,0,0,0
"bin_63_operams.faa_1032_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1033_1",24,4,4,4,0,4,0,0,0
"bin_63_operams.faa_1033_2",3,0,0,1,0,0,0,0,0
"bin_63_operams.faa_1034_1",2,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1035_1",4,2,0,4,0,0,0,0,0
"bin_63_operams.faa_1036_1",6,27,0,0,0,0,0,0,0
"bin_63_operams.faa_1037_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1038_1",2,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1038_2",0,0,0,10,0,0,0,0,0
"bin_63_operams.faa_1039_1",0,11,0,18,0,0,0,2,0
"bin_63_operams.faa_104_1",19,21,6,17,1,0,0,0,0
"bin_63_operams.faa_104_2",46,26,18,32,2,0,0,0,0
"bin_63_operams.faa_104_3",4,27,0,6,0,0,0,0,0
"bin_63_operams.faa_1040_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1040_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1041_1",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1041_2",0,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1042_1",6,0,2,2,2,2,0,0,0
"bin_63_operams.faa_1042_2",2,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1043_1",0,0,0,0,0,0,0,0,0
