"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_37_operams.faa_1_1",159,280,385,267,56,36,0,14,14
"bin_37_operams.faa_1_10",227,134,431,113,113,31,8,22,6
"bin_37_operams.faa_1_100",839,2089,2701,1723,58,230,34,177,125
"bin_37_operams.faa_1_101",518,1339,1987,1200,41,178,17,111,74
"bin_37_operams.faa_1_102",44,26,53,17,34,5,0,4,5
"bin_37_operams.faa_1_103",138,135,274,198,27,42,8,21,6
"bin_37_operams.faa_1_104",50,71,92,82,22,4,0,1,10
"bin_37_operams.faa_1_105",142,234,501,271,42,69,8,16,8
"bin_37_operams.faa_1_106",132,270,324,233,56,24,2,26,12
"bin_37_operams.faa_1_107",398,283,648,265,100,70,10,65,16
"bin_37_operams.faa_1_108",188,326,453,272,41,101,17,42,18
"bin_37_operams.faa_1_109",109,162,244,180,50,50,11,10,17
"bin_37_operams.faa_1_11",726,1489,2757,1214,57,302,51,105,77
"bin_37_operams.faa_1_110",136,272,309,243,45,57,12,23,26
"bin_37_operams.faa_1_111",1189,2292,4734,1754,85,570,90,235,271
"bin_37_operams.faa_1_112",173,346,557,304,64,62,6,18,15
"bin_37_operams.faa_1_113",234,437,611,307,33,76,22,92,37
"bin_37_operams.faa_1_114",458,799,1247,833,46,183,32,72,68
"bin_37_operams.faa_1_115",0,1,6,1,0,0,0,1,0
"bin_37_operams.faa_1_116",17,31,52,38,24,1,0,5,0
"bin_37_operams.faa_1_117",41,97,130,72,10,13,4,11,3
"bin_37_operams.faa_1_118",169,441,572,400,36,40,8,35,2
"bin_37_operams.faa_1_119",197,427,593,468,51,35,4,35,28
"bin_37_operams.faa_1_12",125,189,344,201,29,30,10,18,17
"bin_37_operams.faa_1_120",53,33,72,58,28,8,6,0,2
"bin_37_operams.faa_1_121",25,33,47,73,35,10,0,13,0
"bin_37_operams.faa_1_122",33,8,17,29,23,1,0,4,0
"bin_37_operams.faa_1_123",1018,2256,4425,2234,47,670,107,212,124
"bin_37_operams.faa_1_124",148,162,364,134,38,69,12,8,18
"bin_37_operams.faa_1_125",200,219,560,197,42,61,4,60,28
"bin_37_operams.faa_1_126",104,71,75,59,57,6,4,12,12
"bin_37_operams.faa_1_127",16870,67454,68065,40843,2534,4889,687,8631,3563
"bin_37_operams.faa_1_128",7100,25891,28264,17998,921,1251,218,3150,1263
"bin_37_operams.faa_1_129",6142,18654,27309,16094,549,874,169,2363,1064
"bin_37_operams.faa_1_13",120,146,310,204,60,15,0,6,8
"bin_37_operams.faa_1_130",5394,18147,25865,13350,536,918,182,2126,1036
"bin_37_operams.faa_1_131",16103,54694,80204,42799,1573,3031,418,5554,2711
"bin_37_operams.faa_1_132",263,323,634,203,44,51,8,28,20
"bin_37_operams.faa_1_133",15,6,19,2,6,2,0,0,0
"bin_37_operams.faa_1_134",355,631,793,560,130,43,6,51,32
"bin_37_operams.faa_1_135",26,38,40,18,15,4,0,4,4
"bin_37_operams.faa_1_136",145,432,528,286,44,63,4,33,16
"bin_37_operams.faa_1_137",268,514,804,457,31,60,12,26,16
"bin_37_operams.faa_1_138",819,1492,3103,1357,89,197,14,106,36
"bin_37_operams.faa_1_139",50,41,82,50,41,19,4,2,3
"bin_37_operams.faa_1_14",1033,1988,4434,1649,60,223,29,445,181
"bin_37_operams.faa_1_140",439,645,969,544,25,136,17,65,20
"bin_37_operams.faa_1_141",400,661,687,464,24,118,7,41,26
"bin_37_operams.faa_1_142",1646,2682,2276,2278,60,515,82,159,76
"bin_37_operams.faa_1_143",276,358,287,262,12,131,36,25,9
"bin_37_operams.faa_1_144",9,6,27,4,16,2,0,0,0
"bin_37_operams.faa_1_145",85,114,343,128,17,22,2,20,12
"bin_37_operams.faa_1_146",153,373,718,419,18,75,10,40,29
"bin_37_operams.faa_1_147",126,151,389,145,36,60,2,24,12
"bin_37_operams.faa_1_148",358,1112,1336,859,121,147,10,88,37
"bin_37_operams.faa_1_149",390,625,687,443,49,99,32,90,50
"bin_37_operams.faa_1_15",1891,3726,8624,3166,96,396,70,803,451
"bin_37_operams.faa_1_150",18,18,45,11,16,4,0,5,2
"bin_37_operams.faa_1_151",23,25,65,29,16,14,0,4,4
"bin_37_operams.faa_1_152",3,0,11,1,2,0,0,0,0
"bin_37_operams.faa_1_153",73,61,122,49,44,6,2,6,4
"bin_37_operams.faa_1_154",113,191,237,163,56,43,2,9,5
"bin_37_operams.faa_1_155",53,115,146,98,15,38,8,8,0
"bin_37_operams.faa_1_156",41,46,164,40,10,17,0,6,0
"bin_37_operams.faa_1_157",178,288,528,292,71,88,9,23,7
"bin_37_operams.faa_1_158",188,295,471,253,83,53,4,37,12
"bin_37_operams.faa_1_159",160,265,318,158,16,42,2,46,2
"bin_37_operams.faa_1_16",121,146,386,156,20,29,10,22,12
"bin_37_operams.faa_1_160",280,653,978,462,57,77,11,69,35
"bin_37_operams.faa_1_161",461,779,1346,693,126,141,14,69,28
"bin_37_operams.faa_1_162",65,15,53,38,20,4,0,0,0
"bin_37_operams.faa_1_163",62,62,167,48,30,24,2,15,2
"bin_37_operams.faa_1_164",279,499,919,465,13,83,28,41,24
"bin_37_operams.faa_1_165",154,281,481,225,21,37,12,25,8
"bin_37_operams.faa_1_166",151,10792,6555,8747,36,47,0,54,62
"bin_37_operams.faa_1_167",253,333,607,219,66,41,3,45,16
"bin_37_operams.faa_1_168",28,55,91,60,13,1,0,13,0
"bin_37_operams.faa_1_169",85,73,146,76,20,16,6,12,10
"bin_37_operams.faa_1_17",9,9,10,11,6,0,0,1,0
"bin_37_operams.faa_1_170",173,91,247,83,69,20,10,39,8
"bin_37_operams.faa_1_171",91,266,447,294,15,40,2,32,7
"bin_37_operams.faa_1_172",203,193,325,162,126,38,4,26,8
"bin_37_operams.faa_1_173",113,99,210,152,58,32,10,24,12
"bin_37_operams.faa_1_174",250,856,969,589,29,246,51,70,37
"bin_37_operams.faa_1_175",381,1685,1309,924,104,213,47,122,63
"bin_37_operams.faa_1_176",635,1865,2028,1396,92,357,63,183,59
"bin_37_operams.faa_1_177",811,2112,2607,1471,64,768,136,241,102
"bin_37_operams.faa_1_178",389,1125,1630,979,43,291,50,125,52
"bin_37_operams.faa_1_179",182,389,606,342,10,86,10,36,23
"bin_37_operams.faa_1_18",335,602,779,619,68,162,15,37,35
"bin_37_operams.faa_1_180",2351,6416,7036,4948,229,705,126,554,222
"bin_37_operams.faa_1_181",80,131,134,74,24,24,0,28,3
"bin_37_operams.faa_1_182",2495,6921,10275,5895,172,1084,175,957,446
"bin_37_operams.faa_1_183",111,210,304,156,29,47,2,14,10
"bin_37_operams.faa_1_184",95,107,207,151,27,18,1,6,0
"bin_37_operams.faa_1_185",153,462,567,393,36,59,14,29,16
"bin_37_operams.faa_1_186",189,498,854,470,37,77,4,64,34
"bin_37_operams.faa_1_187",60,135,139,77,24,33,6,10,5
"bin_37_operams.faa_1_188",104,226,295,175,27,31,14,16,8
"bin_37_operams.faa_1_189",140,253,345,301,46,46,6,15,6
"bin_37_operams.faa_1_19",257,557,636,453,77,66,4,31,30
"bin_37_operams.faa_1_190",50,164,145,158,10,22,4,15,5
"bin_37_operams.faa_1_191",27,74,78,100,20,10,0,3,2
"bin_37_operams.faa_1_192",175,348,461,288,39,60,14,21,6
"bin_37_operams.faa_1_193",114,180,233,184,14,31,2,12,4
"bin_37_operams.faa_1_194",138,225,303,186,20,31,6,26,8
"bin_37_operams.faa_1_195",194,505,515,572,21,58,10,25,39
"bin_37_operams.faa_1_196",176,298,439,272,29,66,15,29,28
