"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_34_operams.faa_1_1",0,0,0,0,0,4,0,0,18
"bin_34_operams.faa_1_10",0,0,0,0,0,0,0,0,2
"bin_34_operams.faa_1_100",0,0,0,0,0,2,0,0,28
"bin_34_operams.faa_1_101",0,0,0,0,0,4,0,0,0
"bin_34_operams.faa_1_102",0,0,0,0,0,8,2,2,42
"bin_34_operams.faa_1_103",0,0,0,0,0,0,1,0,39
"bin_34_operams.faa_1_104",0,0,0,0,0,0,0,0,3
"bin_34_operams.faa_1_105",0,0,0,0,0,4,0,0,22
"bin_34_operams.faa_1_106",0,0,0,0,0,4,0,0,29
"bin_34_operams.faa_1_107",0,0,0,0,0,6,0,0,22
"bin_34_operams.faa_1_108",0,0,0,0,0,0,2,0,74
"bin_34_operams.faa_1_109",0,0,0,0,0,3,2,0,20
"bin_34_operams.faa_1_11",0,0,0,0,0,25,6,0,65
"bin_34_operams.faa_1_110",0,0,0,0,0,1,0,0,5
"bin_34_operams.faa_1_12",0,0,0,0,0,4,0,0,11
"bin_34_operams.faa_1_13",0,0,0,0,0,12,0,0,14
"bin_34_operams.faa_1_14",0,0,0,0,0,0,0,0,0
"bin_34_operams.faa_1_15",0,0,0,0,0,13,2,0,14
"bin_34_operams.faa_1_16",0,0,0,0,0,6,3,1,24
"bin_34_operams.faa_1_17",0,0,0,0,0,1,0,0,4
"bin_34_operams.faa_1_18",0,0,0,0,0,7,0,0,31
"bin_34_operams.faa_1_19",0,0,0,0,0,6,0,0,33
"bin_34_operams.faa_1_2",0,0,0,0,0,4,0,0,28
"bin_34_operams.faa_1_20",0,0,0,0,0,2,0,2,2
"bin_34_operams.faa_1_21",0,0,0,0,0,0,0,0,0
"bin_34_operams.faa_1_22",0,0,0,0,0,10,4,0,34
"bin_34_operams.faa_1_23",0,0,0,0,0,4,0,0,0
