"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_10_operams.faa_1_1",12,13,7,15,1,3,2,1,0
"bin_10_operams.faa_1_10",248,479,114,359,39,37,7,8,20
"bin_10_operams.faa_1_100",116,193,190,171,9,61,0,6,2
"bin_10_operams.faa_1_101",86,9,2627,8,87,1214,213,30,0
"bin_10_operams.faa_1_102",9,0,406,0,16,111,6,8,0
"bin_10_operams.faa_1_103",8,0,293,0,23,178,23,0,0
"bin_10_operams.faa_1_104",147,6,2954,2,141,1242,278,52,2
"bin_10_operams.faa_1_105",1352,2477,904,1969,123,233,44,84,137
"bin_10_operams.faa_1_106",2976,5702,1818,4294,263,430,74,129,290
"bin_10_operams.faa_1_107",60,65,20,60,2,10,0,0,2
"bin_10_operams.faa_1_108",51,151,52,123,2,27,3,2,7
"bin_10_operams.faa_1_109",187,427,179,326,20,36,6,11,28
"bin_10_operams.faa_1_11",13,10,8,16,2,0,0,0,0
"bin_10_operams.faa_1_110",3897,8745,3391,8021,394,800,126,271,541
"bin_10_operams.faa_1_111",60,42,22,56,5,4,0,2,0
"bin_10_operams.faa_1_112",745,959,387,990,54,112,14,48,132
"bin_10_operams.faa_1_113",38,223,133,203,21,54,9,4,0
"bin_10_operams.faa_1_114",44,297,242,222,16,101,18,6,10
"bin_10_operams.faa_1_115",510,962,507,666,51,94,4,34,78
"bin_10_operams.faa_1_116",325,715,310,573,34,72,19,30,38
"bin_10_operams.faa_1_117",415,761,309,389,37,75,6,14,28
"bin_10_operams.faa_1_118",1207,2115,1032,1521,116,167,42,70,119
"bin_10_operams.faa_1_119",1089,2561,1081,1604,103,171,33,59,139
"bin_10_operams.faa_1_12",12,25,0,30,8,4,0,2,4
"bin_10_operams.faa_1_120",800,991,542,567,75,70,18,42,27
"bin_10_operams.faa_1_121",5,4,0,1,2,0,0,0,0
"bin_10_operams.faa_1_122",32,55,32,46,0,4,4,0,4
"bin_10_operams.faa_1_123",37,54,21,46,2,6,0,3,6
"bin_10_operams.faa_1_124",33,32,23,29,2,11,8,2,1
"bin_10_operams.faa_1_125",26,39,12,31,8,2,2,1,0
"bin_10_operams.faa_1_126",42,58,4,18,0,0,0,4,4
"bin_10_operams.faa_1_127",528,1265,371,974,38,81,10,30,47
"bin_10_operams.faa_1_128",291,303,112,245,22,21,0,4,2
"bin_10_operams.faa_1_129",306,459,141,258,21,67,2,15,14
"bin_10_operams.faa_1_13",30,96,30,48,8,8,0,9,0
"bin_10_operams.faa_1_130",188,514,117,386,21,40,12,18,32
"bin_10_operams.faa_1_131",672,1238,453,952,69,90,10,30,45
"bin_10_operams.faa_1_132",233,564,90,391,15,27,4,16,31
"bin_10_operams.faa_1_133",72,89,12,15,5,6,0,3,0
"bin_10_operams.faa_1_134",61,112,60,121,15,4,0,2,12
"bin_10_operams.faa_1_135",264,471,168,459,31,42,0,16,68
"bin_10_operams.faa_1_136",26,78,10,106,4,0,0,1,6
"bin_10_operams.faa_1_137",54,148,35,94,14,2,4,3,12
"bin_10_operams.faa_1_138",6,20,0,2,0,6,0,0,0
"bin_10_operams.faa_1_139",6,6,3,9,0,4,0,0,0
"bin_10_operams.faa_1_14",12,32,8,15,8,4,0,0,0
"bin_10_operams.faa_1_140",2,2,1,2,0,1,0,1,0
"bin_10_operams.faa_1_141",4,10,0,3,0,0,0,0,0
"bin_10_operams.faa_1_142",28,14,3,14,0,0,0,0,2
"bin_10_operams.faa_1_143",0,2,0,4,0,0,0,0,0
"bin_10_operams.faa_1_144",2,0,1,0,0,0,0,0,0
"bin_10_operams.faa_1_145",10,4,8,0,2,0,0,0,0
"bin_10_operams.faa_1_146",48,72,18,67,4,0,4,2,12
"bin_10_operams.faa_1_147",10,21,5,16,0,0,0,2,0
"bin_10_operams.faa_1_148",207,313,122,285,12,31,2,11,21
"bin_10_operams.faa_1_149",488,1069,346,881,36,83,12,24,66
"bin_10_operams.faa_1_15",22,51,10,44,5,2,0,2,0
"bin_10_operams.faa_1_150",273,563,117,482,28,34,0,13,24
"bin_10_operams.faa_1_151",252,429,92,393,19,16,2,23,6
"bin_10_operams.faa_1_152",704,1348,359,1238,54,118,16,54,67
"bin_10_operams.faa_1_153",996,2272,439,1766,102,226,23,47,81
"bin_10_operams.faa_1_154",56,111,38,42,8,12,0,5,16
"bin_10_operams.faa_1_155",45,103,38,102,0,12,0,5,2
"bin_10_operams.faa_1_156",32,109,36,108,6,13,4,11,14
"bin_10_operams.faa_1_157",36,66,35,55,2,8,2,8,0
"bin_10_operams.faa_1_158",103,190,96,151,12,22,2,19,21
"bin_10_operams.faa_1_159",36,35,34,52,2,3,1,2,13
"bin_10_operams.faa_1_16",5,15,2,2,3,0,0,0,0
"bin_10_operams.faa_1_160",4,23,14,14,0,4,0,2,0
"bin_10_operams.faa_1_161",26,39,32,45,2,4,0,2,0
"bin_10_operams.faa_1_162",25,48,22,31,4,0,2,0,0
"bin_10_operams.faa_1_163",2142,3383,1476,3122,226,224,58,135,196
"bin_10_operams.faa_1_164",1620,2158,881,1765,155,151,24,92,87
"bin_10_operams.faa_1_165",1528,2389,955,1641,119,174,23,62,39
"bin_10_operams.faa_1_166",29,33,2,7,0,0,0,2,0
"bin_10_operams.faa_1_167",20,40,0,38,2,0,0,0,0
"bin_10_operams.faa_1_168",4,16,4,18,6,0,0,0,0
"bin_10_operams.faa_1_169",125,149,59,85,4,8,0,0,4
"bin_10_operams.faa_1_17",4,8,0,0,4,0,0,2,4
"bin_10_operams.faa_1_170",10,21,0,4,4,0,0,0,0
"bin_10_operams.faa_1_171",383,605,283,604,43,56,14,29,53
"bin_10_operams.faa_1_172",252,345,156,320,13,18,2,19,44
"bin_10_operams.faa_1_173",156,207,87,188,15,20,2,11,13
"bin_10_operams.faa_1_174",276,424,136,356,33,10,10,25,16
"bin_10_operams.faa_1_175",185,247,88,188,8,18,0,22,6
"bin_10_operams.faa_1_176",227,371,137,271,22,19,0,22,12
"bin_10_operams.faa_1_177",269,532,197,424,30,19,0,27,22
"bin_10_operams.faa_1_178",800,1289,552,965,83,66,2,50,48
"bin_10_operams.faa_1_179",180,305,106,250,14,19,2,8,25
"bin_10_operams.faa_1_18",10,2,0,0,6,0,0,0,0
"bin_10_operams.faa_1_180",269,689,186,510,25,66,4,24,61
"bin_10_operams.faa_1_181",234,594,195,503,38,52,2,13,48
"bin_10_operams.faa_1_182",72,278,47,173,11,0,0,13,9
"bin_10_operams.faa_1_183",235,396,196,195,18,33,0,21,22
