"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_12_metaspades.faa_1_1",19,0,0,0,0,15,0,0,0
"bin_12_metaspades.faa_1_10",5,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_11",2,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_12",8,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_13",32,0,0,0,0,10,10,0,4
"bin_12_metaspades.faa_1_14",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_15",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_16",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_17",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_18",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_19",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_2",2,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_20",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_21",2,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_22",2,0,0,0,0,2,0,0,0
"bin_12_metaspades.faa_1_23",34,0,0,0,0,6,10,0,6
"bin_12_metaspades.faa_1_24",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_25",2,0,0,0,0,0,2,0,0
"bin_12_metaspades.faa_1_26",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_27",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_28",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_29",21,0,0,0,0,0,0,0,2
"bin_12_metaspades.faa_1_3",2,0,0,0,0,0,6,0,0
"bin_12_metaspades.faa_1_30",2,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_31",14,0,0,0,0,0,0,0,2
"bin_12_metaspades.faa_1_32",6,0,0,0,0,0,0,0,12
"bin_12_metaspades.faa_1_33",2,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_4",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_5",2,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_6",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_7",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_1_8",0,0,0,0,0,0,0,0,2
"bin_12_metaspades.faa_1_9",4,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_1",18,0,0,0,0,0,0,0,1
"bin_12_metaspades.faa_10_10",6,0,0,0,0,0,2,0,0
"bin_12_metaspades.faa_10_11",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_12",2,0,0,0,0,4,0,0,0
"bin_12_metaspades.faa_10_13",2,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_14",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_15",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_16",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_17",6,0,0,0,0,2,0,0,5
"bin_12_metaspades.faa_10_18",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_19",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_2",1,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_20",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_21",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_22",2,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_23",1,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_24",3,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_3",2,0,0,0,0,4,0,0,0
"bin_12_metaspades.faa_10_4",4,0,0,0,0,5,0,0,0
"bin_12_metaspades.faa_10_5",12,0,0,0,0,9,4,0,4
"bin_12_metaspades.faa_10_6",80,0,0,0,0,24,2,0,22
"bin_12_metaspades.faa_10_7",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_8",4,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_10_9",0,0,0,0,0,2,0,0,0
"bin_12_metaspades.faa_100_1",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_100_2",4,0,0,0,0,1,0,0,0
"bin_12_metaspades.faa_100_3",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_100_4",2,0,0,0,0,0,2,0,0
"bin_12_metaspades.faa_100_5",0,0,0,0,0,0,0,0,0
"bin_12_metaspades.faa_100_6",0,0,0,0,0,0,0,0,0
