"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_4_operams.faa_1_1",327,100,188,114,14,52,6,33,24
"bin_4_operams.faa_1_10",100,29,69,19,8,6,0,4,0
"bin_4_operams.faa_1_100",621,414,336,363,46,192,24,56,116
"bin_4_operams.faa_1_101",33,8,2,8,0,6,0,4,2
"bin_4_operams.faa_1_102",282,156,152,133,22,89,12,45,26
"bin_4_operams.faa_1_103",33,6,3,6,10,3,0,2,6
"bin_4_operams.faa_1_104",2,0,0,5,0,0,0,0,0
"bin_4_operams.faa_1_105",104,39,90,68,10,6,4,8,18
"bin_4_operams.faa_1_106",118,62,60,52,11,24,7,4,26
"bin_4_operams.faa_1_107",88,40,46,12,16,12,0,8,7
"bin_4_operams.faa_1_108",58,21,40,0,3,3,0,0,8
"bin_4_operams.faa_1_109",204,59,95,31,22,36,2,19,21
"bin_4_operams.faa_1_11",95,24,32,15,10,10,2,6,22
"bin_4_operams.faa_1_110",359,143,215,99,14,52,6,30,27
"bin_4_operams.faa_1_111",316,130,158,88,25,39,10,13,42
"bin_4_operams.faa_1_112",163,71,97,53,17,32,3,26,32
"bin_4_operams.faa_1_113",1684,772,542,329,161,281,42,179,106
"bin_4_operams.faa_1_114",339,116,108,39,22,20,0,17,4
"bin_4_operams.faa_1_115",112,41,52,14,8,32,4,10,14
"bin_4_operams.faa_1_116",96,60,49,32,6,20,0,0,8
"bin_4_operams.faa_1_117",37,31,64,27,0,8,16,2,11
"bin_4_operams.faa_1_118",51,26,46,35,2,8,0,8,4
"bin_4_operams.faa_1_119",145,62,43,54,9,17,0,8,12
"bin_4_operams.faa_1_12",325,251,217,190,26,147,2,33,56
"bin_4_operams.faa_1_120",485,199,318,67,32,118,7,28,24
"bin_4_operams.faa_1_121",108,37,76,9,13,14,4,19,10
"bin_4_operams.faa_1_122",44,29,25,12,11,2,0,0,0
"bin_4_operams.faa_1_123",107,38,28,54,13,15,2,15,12
"bin_4_operams.faa_1_124",96,56,30,34,7,28,0,4,14
"bin_4_operams.faa_1_125",3,0,2,0,1,0,0,0,1
"bin_4_operams.faa_1_126",148,70,114,90,11,78,8,22,28
"bin_4_operams.faa_1_127",34,30,16,2,0,6,0,6,0
"bin_4_operams.faa_1_128",28,14,13,11,3,16,0,2,0
"bin_4_operams.faa_1_129",0,2,11,12,3,4,0,0,0
"bin_4_operams.faa_1_13",104,105,82,110,34,55,8,26,18
"bin_4_operams.faa_1_130",74,28,26,36,5,16,0,6,6
"bin_4_operams.faa_1_131",33,9,21,10,4,0,0,4,16
"bin_4_operams.faa_1_132",199,123,202,78,8,90,0,17,26
"bin_4_operams.faa_1_133",73,34,35,4,0,3,0,15,5
"bin_4_operams.faa_1_134",336,176,139,80,16,46,0,17,28
"bin_4_operams.faa_1_135",149,121,149,48,9,42,4,6,45
"bin_4_operams.faa_1_136",77,29,36,10,3,8,0,6,10
