"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_25_metaspades.faa_1_1",21,11,37,20,2,0,0,0,0
"bin_25_metaspades.faa_1_10",2,1,30,0,0,0,0,0,0
"bin_25_metaspades.faa_1_100",3,4,24,14,2,1,0,0,0
"bin_25_metaspades.faa_1_101",16,2,34,14,0,0,0,0,0
"bin_25_metaspades.faa_1_102",4,0,2,0,2,0,0,0,0
"bin_25_metaspades.faa_1_103",4,4,4,7,0,0,0,0,0
"bin_25_metaspades.faa_1_104",16,22,26,4,4,0,0,0,0
"bin_25_metaspades.faa_1_105",16,18,70,10,6,2,0,0,0
"bin_25_metaspades.faa_1_106",14,48,23,66,1,2,0,3,6
"bin_25_metaspades.faa_1_107",6,14,6,13,0,0,0,2,0
"bin_25_metaspades.faa_1_108",12,86,28,55,11,9,2,0,6
"bin_25_metaspades.faa_1_109",8,12,9,6,2,4,0,0,0
"bin_25_metaspades.faa_1_11",8,4,8,0,0,4,0,2,0
"bin_25_metaspades.faa_1_110",4,4,19,8,2,0,0,0,0
"bin_25_metaspades.faa_1_111",31,25,79,22,3,2,0,0,0
"bin_25_metaspades.faa_1_112",17,15,22,0,2,0,0,0,0
"bin_25_metaspades.faa_1_113",9,0,2,0,0,2,0,0,0
"bin_25_metaspades.faa_1_114",11,8,24,3,0,0,0,0,0
"bin_25_metaspades.faa_1_115",74,140,144,91,24,14,0,12,0
"bin_25_metaspades.faa_1_116",14,13,4,6,2,0,0,0,0
"bin_25_metaspades.faa_1_117",14,8,26,4,2,0,0,0,0
"bin_25_metaspades.faa_1_118",36,27,67,8,4,0,0,4,4
"bin_25_metaspades.faa_1_119",3,2,9,2,0,0,0,0,0
"bin_25_metaspades.faa_1_12",6,4,6,0,0,0,0,0,0
"bin_25_metaspades.faa_1_120",25,14,35,4,2,2,0,0,0
"bin_25_metaspades.faa_1_121",12,18,14,0,4,2,0,2,1
"bin_25_metaspades.faa_1_122",2,15,2,8,2,0,0,0,0
"bin_25_metaspades.faa_1_123",4,31,24,12,8,0,0,2,0
"bin_25_metaspades.faa_1_124",33,291,70,149,37,23,0,2,2
"bin_25_metaspades.faa_1_125",4,4,4,0,0,0,0,4,0
"bin_25_metaspades.faa_1_126",28,17,23,20,4,0,0,0,0
"bin_25_metaspades.faa_1_127",2,14,10,0,0,0,0,0,0
"bin_25_metaspades.faa_1_128",2,2,0,0,0,0,0,0,0
"bin_25_metaspades.faa_1_129",4,8,22,4,0,1,0,0,0
"bin_25_metaspades.faa_1_13",16,0,4,0,0,0,0,0,0
"bin_25_metaspades.faa_1_130",7,4,2,7,0,0,0,0,0
"bin_25_metaspades.faa_1_131",32,6,24,12,2,0,0,0,0
"bin_25_metaspades.faa_1_132",22,14,10,16,0,0,0,2,0
"bin_25_metaspades.faa_1_133",6,24,16,8,0,6,0,0,2
"bin_25_metaspades.faa_1_134",4,16,16,16,0,1,0,0,4
"bin_25_metaspades.faa_1_135",12,34,28,28,2,0,0,0,0
"bin_25_metaspades.faa_1_136",19,20,29,2,0,0,0,2,0
"bin_25_metaspades.faa_1_137",7,6,39,8,0,2,0,0,0
"bin_25_metaspades.faa_1_138",20,20,79,12,6,4,0,0,0
"bin_25_metaspades.faa_1_139",0,12,4,0,3,0,0,0,0
"bin_25_metaspades.faa_1_14",8,6,6,2,0,0,0,0,0
"bin_25_metaspades.faa_1_140",12,5,3,2,0,0,0,0,0
"bin_25_metaspades.faa_1_141",10,9,18,4,0,0,0,0,0
"bin_25_metaspades.faa_1_142",22,16,25,2,1,0,0,0,0
"bin_25_metaspades.faa_1_143",0,4,3,4,4,0,0,2,0
"bin_25_metaspades.faa_1_144",22,6,26,4,4,0,0,0,0
"bin_25_metaspades.faa_1_145",16,9,19,5,2,0,0,4,0
"bin_25_metaspades.faa_1_146",35,18,36,20,4,0,0,0,0
"bin_25_metaspades.faa_1_147",13,22,15,14,2,0,0,2,0
"bin_25_metaspades.faa_1_148",4,23,2,13,2,0,0,0,2
"bin_25_metaspades.faa_1_149",9,29,12,16,8,0,0,0,2
"bin_25_metaspades.faa_1_15",0,0,4,0,0,0,0,0,0
"bin_25_metaspades.faa_1_150",38,11,31,6,1,0,0,0,2
"bin_25_metaspades.faa_1_151",4,13,13,4,0,0,0,2,0
"bin_25_metaspades.faa_1_152",0,16,11,12,2,0,0,0,0
"bin_25_metaspades.faa_1_153",6,16,2,2,0,0,6,0,0
"bin_25_metaspades.faa_1_154",10,4,22,0,0,2,0,0,0
"bin_25_metaspades.faa_1_155",31,50,96,10,0,2,0,5,0
"bin_25_metaspades.faa_1_156",25,18,40,2,2,0,0,0,0
"bin_25_metaspades.faa_1_157",4,7,20,0,2,0,0,0,0
"bin_25_metaspades.faa_1_158",2,2,6,6,0,0,0,0,0
"bin_25_metaspades.faa_1_159",3,2,4,8,0,0,0,0,0
"bin_25_metaspades.faa_1_16",2,2,2,2,0,0,0,0,0
"bin_25_metaspades.faa_1_160",0,0,0,0,0,0,0,0,0
"bin_25_metaspades.faa_1_161",6,0,0,0,0,0,0,0,0
"bin_25_metaspades.faa_1_162",59,44,119,22,4,1,0,0,0
"bin_25_metaspades.faa_1_163",2,6,6,0,0,0,0,2,0
"bin_25_metaspades.faa_1_164",42,166,140,98,18,4,0,8,6
"bin_25_metaspades.faa_1_165",18,14,32,20,2,0,0,0,0
"bin_25_metaspades.faa_1_166",4,2,3,2,0,0,0,0,0
"bin_25_metaspades.faa_1_167",5,15,3,2,0,0,0,0,0
"bin_25_metaspades.faa_1_168",327,198,518,116,8,8,10,12,0
"bin_25_metaspades.faa_1_169",44,29,57,20,2,0,0,4,0
"bin_25_metaspades.faa_1_17",4,5,4,0,0,0,0,0,0
"bin_25_metaspades.faa_1_170",8,7,13,4,6,0,0,0,0
"bin_25_metaspades.faa_1_171",16,3,10,0,2,0,0,2,0
