"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_57_operams.faa_1_1",6,2,0,0,0,20,2,5,15
"bin_57_operams.faa_1_10",33,70,40,56,205,589,77,481,472
"bin_57_operams.faa_1_100",23,73,71,48,570,1915,174,289,572
"bin_57_operams.faa_1_101",17,22,34,9,129,420,30,104,160
"bin_57_operams.faa_1_102",96,149,92,84,846,2703,290,398,729
"bin_57_operams.faa_1_103",120,230,149,112,929,5108,344,622,820
"bin_57_operams.faa_1_104",25,109,82,58,660,3487,280,396,465
"bin_57_operams.faa_1_105",44,135,76,72,622,3346,281,402,406
"bin_57_operams.faa_1_106",67,167,94,81,930,3896,374,602,639
"bin_57_operams.faa_1_107",51,134,87,80,573,2664,206,405,448
"bin_57_operams.faa_1_108",51,157,50,87,664,2939,295,550,636
"bin_57_operams.faa_1_109",52,88,60,50,365,1482,138,341,356
"bin_57_operams.faa_1_11",191,251,156,103,1227,5073,502,939,1105
"bin_57_operams.faa_1_110",27,24,18,28,213,903,60,105,222
"bin_57_operams.faa_1_111",2,12,4,2,29,92,6,20,51
"bin_57_operams.faa_1_112",19,28,30,15,162,643,34,240,216
"bin_57_operams.faa_1_113",150,527,376,243,3248,13791,1233,1681,1928
"bin_57_operams.faa_1_114",37,89,52,46,418,1425,148,429,649
"bin_57_operams.faa_1_115",30,98,40,35,260,1161,128,223,276
"bin_57_operams.faa_1_116",33,79,46,73,260,1021,107,275,318
"bin_57_operams.faa_1_117",35,47,60,45,275,859,86,196,197
"bin_57_operams.faa_1_118",88,324,242,196,2001,8556,861,690,1151
"bin_57_operams.faa_1_119",23,60,37,9,236,702,52,179,227
"bin_57_operams.faa_1_12",0,6,2,0,27,88,18,29,81
"bin_57_operams.faa_1_120",29,113,47,56,593,1302,202,631,596
"bin_57_operams.faa_1_121",173,131,135,131,603,2023,233,430,620
"bin_57_operams.faa_1_122",67,72,39,44,357,1829,85,310,380
"bin_57_operams.faa_1_123",35,31,14,15,186,807,64,106,199
"bin_57_operams.faa_1_124",80,135,110,69,818,3164,337,550,620
"bin_57_operams.faa_1_125",34,81,65,52,219,802,69,303,311
"bin_57_operams.faa_1_126",40,63,39,40,158,535,82,270,233
"bin_57_operams.faa_1_127",10,19,16,31,190,621,55,131,182
"bin_57_operams.faa_1_128",26,53,48,33,372,1674,174,330,355
"bin_57_operams.faa_1_129",2,7,4,9,72,126,16,90,94
"bin_57_operams.faa_1_13",27,420,418,281,3476,16994,1580,966,1344
"bin_57_operams.faa_1_130",17,42,29,48,218,416,47,143,173
"bin_57_operams.faa_1_131",3,11,6,0,37,89,14,4,52
"bin_57_operams.faa_1_132",2,5,0,0,10,14,0,14,21
"bin_57_operams.faa_1_133",0,9,6,0,55,99,32,52,89
"bin_57_operams.faa_1_134",106,183,109,95,812,3687,249,513,532
"bin_57_operams.faa_1_135",85,189,65,79,686,3034,225,468,545
"bin_57_operams.faa_1_136",92,123,75,79,468,2154,129,373,408
"bin_57_operams.faa_1_137",4,24,8,4,56,212,18,65,140
"bin_57_operams.faa_1_138",29,38,20,28,91,336,32,71,122
"bin_57_operams.faa_1_139",4,8,4,4,42,42,10,44,100
"bin_57_operams.faa_1_14",0,0,2,1,8,28,0,8,8
"bin_57_operams.faa_1_140",6,13,4,10,103,174,33,85,98
"bin_57_operams.faa_1_141",4,4,7,2,33,109,22,91,137
"bin_57_operams.faa_1_142",2,4,1,4,17,30,6,29,42
"bin_57_operams.faa_1_143",16,30,6,10,114,460,20,127,121
"bin_57_operams.faa_1_144",16,26,5,2,27,126,12,49,67
"bin_57_operams.faa_1_145",54,57,24,50,327,1042,99,208,352
"bin_57_operams.faa_1_146",33,88,53,48,266,838,82,319,437
"bin_57_operams.faa_1_147",71,112,88,68,385,1485,147,260,381
"bin_57_operams.faa_1_148",8,13,8,13,52,122,10,103,232
"bin_57_operams.faa_1_149",13,47,32,14,195,651,79,143,236
"bin_57_operams.faa_1_15",24,333,302,184,2820,14406,1404,1038,1693
"bin_57_operams.faa_1_150",0,25,8,1,33,160,9,38,64
"bin_57_operams.faa_1_151",34,157,110,94,821,3017,295,423,486
"bin_57_operams.faa_1_152",18,177,159,92,762,3107,265,437,488
"bin_57_operams.faa_1_153",9,30,18,14,91,379,20,49,74
"bin_57_operams.faa_1_154",0,1,4,0,6,13,1,9,20
"bin_57_operams.faa_1_155",3,8,4,5,59,185,33,31,34
"bin_57_operams.faa_1_156",18,44,27,43,228,529,70,232,303
"bin_57_operams.faa_1_157",0,0,4,0,13,20,2,19,22
"bin_57_operams.faa_1_158",0,1,2,0,8,34,2,21,31
"bin_57_operams.faa_1_159",42,36,18,30,95,409,44,188,112
"bin_57_operams.faa_1_16",25,36,15,30,127,331,39,96,135
"bin_57_operams.faa_1_160",13,21,20,19,101,341,29,57,100
"bin_57_operams.faa_1_161",41,85,47,56,245,978,88,265,322
"bin_57_operams.faa_1_162",74,71,22,34,74,209,25,118,48
"bin_57_operams.faa_1_163",0,5,12,9,90,190,23,96,60
"bin_57_operams.faa_1_164",1,72,27,37,333,1188,159,212,222
"bin_57_operams.faa_1_165",0,82,63,70,586,1708,193,340,339
"bin_57_operams.faa_1_166",0,1,2,0,3,7,5,6,5
"bin_57_operams.faa_1_167",0,8,6,8,44,127,15,49,92
"bin_57_operams.faa_1_168",0,2,4,4,30,90,6,38,103
"bin_57_operams.faa_1_169",31,118,108,53,314,1070,90,224,411
"bin_57_operams.faa_1_17",62,254,157,189,743,3350,297,896,1228
"bin_57_operams.faa_1_170",14,50,28,31,95,345,40,82,193
"bin_57_operams.faa_1_171",5,43,27,18,118,386,37,110,130
"bin_57_operams.faa_1_172",6,29,16,6,60,191,25,81,90
"bin_57_operams.faa_1_173",17,53,21,17,173,521,60,175,175
"bin_57_operams.faa_1_174",24,74,33,37,357,1226,123,207,320
"bin_57_operams.faa_1_175",48,118,44,59,465,1670,143,271,414
"bin_57_operams.faa_1_176",9,22,9,4,98,253,43,53,105
"bin_57_operams.faa_1_177",37,66,44,44,263,1027,95,247,326
"bin_57_operams.faa_1_178",13,23,12,10,94,346,51,76,89
"bin_57_operams.faa_1_179",25,29,18,12,123,488,42,113,180
"bin_57_operams.faa_1_18",164,316,240,176,1483,6225,396,1273,1463
"bin_57_operams.faa_1_180",38,56,28,16,170,606,72,145,233
"bin_57_operams.faa_1_181",85,157,116,46,700,2654,300,555,599
"bin_57_operams.faa_1_182",32,34,6,7,315,425,78,180,118
"bin_57_operams.faa_1_183",20,18,12,10,152,328,79,151,90
"bin_57_operams.faa_1_184",86,145,66,68,587,2374,224,455,416
"bin_57_operams.faa_1_185",100,203,145,92,806,3287,367,590,473
"bin_57_operams.faa_1_186",35,51,21,13,188,595,65,161,175
"bin_57_operams.faa_1_187",21,48,60,43,247,723,80,348,566
"bin_57_operams.faa_1_188",4,5,2,4,54,144,12,130,113
"bin_57_operams.faa_1_189",0,4,5,2,24,26,6,31,84
"bin_57_operams.faa_1_19",19,114,42,52,343,1353,93,311,296
"bin_57_operams.faa_1_190",4,4,10,4,37,115,12,21,54
"bin_57_operams.faa_1_191",50,43,8,28,158,625,74,137,173
"bin_57_operams.faa_1_192",44,26,28,29,129,404,61,159,316
"bin_57_operams.faa_1_193",20,36,35,23,197,655,57,151,195
"bin_57_operams.faa_1_194",105,80,76,87,591,2150,233,464,646
"bin_57_operams.faa_1_195",119,235,124,112,1254,4577,450,835,1171
"bin_57_operams.faa_1_196",83,196,126,173,1086,2969,426,927,1372
"bin_57_operams.faa_1_197",89,206,124,108,854,2291,235,829,1363
"bin_57_operams.faa_1_198",8,15,14,6,64,255,32,86,190
"bin_57_operams.faa_1_199",67,114,61,85,575,2353,255,422,516
"bin_57_operams.faa_1_2",6,4,3,0,9,164,22,0,22
"bin_57_operams.faa_1_20",10,3,2,0,115,526,36,32,109
"bin_57_operams.faa_1_200",22,41,11,15,152,480,34,965,1120
"bin_57_operams.faa_1_201",16,17,6,6,65,136,14,876,225
"bin_57_operams.faa_1_21",21,16,20,8,148,343,62,116,148
"bin_57_operams.faa_1_22",5,13,14,14,62,216,12,77,111
"bin_57_operams.faa_1_23",30,45,32,22,153,666,70,161,165
"bin_57_operams.faa_1_24",10,17,16,13,70,299,38,63,115
"bin_57_operams.faa_1_25",16,31,18,6,95,306,34,67,115
"bin_57_operams.faa_1_26",20,13,14,13,29,137,8,67,111
"bin_57_operams.faa_1_27",2,21,2,4,50,122,15,65,82
"bin_57_operams.faa_1_28",4,14,0,11,34,98,12,50,84
"bin_57_operams.faa_1_29",12,15,10,2,61,116,8,60,91
"bin_57_operams.faa_1_3",26,4,4,6,11,10,0,0,0
"bin_57_operams.faa_1_30",4,18,18,7,95,175,26,124,255
"bin_57_operams.faa_1_31",1,3,2,0,26,45,6,19,5
"bin_57_operams.faa_1_32",6,41,35,33,150,503,50,135,256
"bin_57_operams.faa_1_33",0,2,1,2,5,16,0,6,5
"bin_57_operams.faa_1_34",0,28,13,25,131,532,60,150,129
"bin_57_operams.faa_1_35",14,34,30,20,175,597,27,150,214
"bin_57_operams.faa_1_36",14,44,17,25,133,701,51,95,132
"bin_57_operams.faa_1_37",78,242,122,80,643,1682,214,577,710
"bin_57_operams.faa_1_38",16,31,13,5,68,223,38,106,128
"bin_57_operams.faa_1_39",26,45,20,18,200,661,89,332,213
"bin_57_operams.faa_1_4",17,1,4,2,10,5,2,0,0
"bin_57_operams.faa_1_40",115,150,94,105,681,2768,217,572,392
"bin_57_operams.faa_1_41",84,57,68,60,323,1531,129,275,240
"bin_57_operams.faa_1_42",250,230,214,184,1070,4597,541,771,437
"bin_57_operams.faa_1_43",2612,7180,5055,3609,66033,348945,34805,33597,15248
"bin_57_operams.faa_1_44",1295,3554,2581,1749,33554,178868,16648,16474,6964
"bin_57_operams.faa_1_45",26,25,13,14,173,708,48,124,142
"bin_57_operams.faa_1_46",59,127,73,94,496,1637,142,445,671
"bin_57_operams.faa_1_47",9,30,12,18,118,290,58,118,208
"bin_57_operams.faa_1_48",125,88,126,64,215,984,156,108,220
"bin_57_operams.faa_1_49",34,59,42,30,145,351,84,199,311
"bin_57_operams.faa_1_5",107,257,178,150,940,3999,358,734,1001
"bin_57_operams.faa_1_50",7,30,33,7,121,317,55,112,186
"bin_57_operams.faa_1_51",12,30,9,16,71,198,12,95,194
"bin_57_operams.faa_1_52",4,24,4,20,121,460,27,81,120
"bin_57_operams.faa_1_53",50,141,123,54,558,2177,205,406,568
"bin_57_operams.faa_1_54",10,33,5,11,100,460,62,100,157
"bin_57_operams.faa_1_55",6,29,23,24,110,213,30,163,296
"bin_57_operams.faa_1_56",10,7,13,8,61,87,8,108,223
"bin_57_operams.faa_1_57",60,137,73,76,501,1666,144,439,496
"bin_57_operams.faa_1_58",81,276,129,88,1441,4456,580,667,816
"bin_57_operams.faa_1_59",21,133,80,50,1146,3777,434,456,422
"bin_57_operams.faa_1_6",61,132,51,55,447,1778,126,386,401
"bin_57_operams.faa_1_60",0,4,0,6,33,67,13,64,70
"bin_57_operams.faa_1_61",12,15,9,22,61,221,22,81,76
"bin_57_operams.faa_1_62",10,7,2,15,48,98,8,34,52
"bin_57_operams.faa_1_63",8,35,35,15,188,707,61,92,200
"bin_57_operams.faa_1_64",27,34,20,6,109,452,49,153,142
"bin_57_operams.faa_1_65",31,50,27,58,191,653,69,188,219
"bin_57_operams.faa_1_66",89,107,99,77,428,1520,152,394,537
"bin_57_operams.faa_1_67",2,18,18,2,87,211,15,101,109
"bin_57_operams.faa_1_68",20,37,38,12,160,602,59,206,288
"bin_57_operams.faa_1_69",32,60,56,41,306,1407,98,261,477
"bin_57_operams.faa_1_7",2,7,25,4,44,86,2,79,133
"bin_57_operams.faa_1_70",7,4,15,4,22,47,4,27,110
