"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_12_operams.faa_1_1",14,3,0,0,0,0,0,0,2
"bin_12_operams.faa_1_10",36,28,26,17,4,4,0,11,0
"bin_12_operams.faa_1_100",872,600,670,487,116,48,12,70,197
"bin_12_operams.faa_1_101",0,0,0,0,1,0,0,0,0
"bin_12_operams.faa_1_102",11,6,22,8,4,2,0,0,4
"bin_12_operams.faa_1_103",5,8,10,0,0,0,0,0,0
"bin_12_operams.faa_1_104",4,3,2,24,0,0,0,0,0
"bin_12_operams.faa_1_105",28,20,22,41,4,0,0,2,0
"bin_12_operams.faa_1_106",20,8,2,4,2,0,0,2,0
"bin_12_operams.faa_1_107",13,9,3,11,1,1,0,3,0
"bin_12_operams.faa_1_108",16,15,1,11,0,0,0,4,6
"bin_12_operams.faa_1_109",30,10,4,18,1,0,0,0,1
"bin_12_operams.faa_1_11",17,8,2,17,0,0,0,0,0
"bin_12_operams.faa_1_110",45,18,17,16,0,0,0,1,2
"bin_12_operams.faa_1_111",0,0,0,2,0,0,0,0,0
"bin_12_operams.faa_1_112",6,6,2,0,0,0,0,0,0
"bin_12_operams.faa_1_113",1,0,0,0,0,0,0,2,0
"bin_12_operams.faa_1_114",10,15,2,12,3,0,0,2,0
"bin_12_operams.faa_1_115",0,2,2,0,2,0,0,0,0
"bin_12_operams.faa_1_116",8,0,0,0,0,0,0,0,0
"bin_12_operams.faa_1_117",0,6,5,0,0,0,0,0,0
"bin_12_operams.faa_1_118",10,2,2,0,0,0,0,0,0
"bin_12_operams.faa_1_12",2,4,6,4,0,0,0,2,0
"bin_12_operams.faa_1_13",40,22,6,6,2,0,0,0,6
"bin_12_operams.faa_1_14",3,1,2,3,0,0,0,0,2
"bin_12_operams.faa_1_15",10,8,1,4,0,0,0,0,0
"bin_12_operams.faa_1_16",22,10,7,14,4,0,0,1,10
"bin_12_operams.faa_1_17",4,2,0,2,0,0,0,0,0
"bin_12_operams.faa_1_18",25,14,4,10,6,0,0,6,2
"bin_12_operams.faa_1_19",62,16,24,24,1,2,0,0,2
"bin_12_operams.faa_1_2",32,20,26,43,4,0,0,2,12
"bin_12_operams.faa_1_20",48,19,2,35,2,0,0,6,2
"bin_12_operams.faa_1_21",21,28,21,5,0,0,0,2,2
"bin_12_operams.faa_1_22",76,47,40,56,4,0,0,5,14
"bin_12_operams.faa_1_23",42,41,24,34,0,2,0,7,4
"bin_12_operams.faa_1_24",158,188,131,160,12,6,0,11,22
"bin_12_operams.faa_1_25",17,4,0,0,3,0,0,2,0
"bin_12_operams.faa_1_26",87,78,44,78,15,6,0,4,4
"bin_12_operams.faa_1_27",154,124,48,32,10,4,0,8,4
"bin_12_operams.faa_1_28",14,16,0,2,2,0,0,0,1
"bin_12_operams.faa_1_29",18,35,15,37,0,0,0,3,2
"bin_12_operams.faa_1_3",5,16,7,6,0,0,0,0,0
"bin_12_operams.faa_1_30",65,58,40,40,2,2,0,2,4
"bin_12_operams.faa_1_31",17,3,4,6,4,0,0,2,3
"bin_12_operams.faa_1_32",31,24,13,12,8,2,0,3,8
"bin_12_operams.faa_1_33",104,77,64,43,8,0,0,16,10
"bin_12_operams.faa_1_34",89,30,24,29,2,0,0,5,2
"bin_12_operams.faa_1_35",93,40,32,28,6,0,4,4,12
"bin_12_operams.faa_1_36",90,83,45,82,7,0,0,4,22
"bin_12_operams.faa_1_37",11,17,7,12,2,0,0,2,2
"bin_12_operams.faa_1_38",0,0,0,6,2,0,0,0,0
"bin_12_operams.faa_1_39",167,103,68,96,8,4,0,10,32
"bin_12_operams.faa_1_4",6,21,2,20,2,0,0,2,0
"bin_12_operams.faa_1_40",76,76,28,77,10,2,0,8,16
"bin_12_operams.faa_1_41",22,24,12,19,0,0,0,0,0
"bin_12_operams.faa_1_42",53,59,26,68,4,0,0,2,6
"bin_12_operams.faa_1_43",70,60,30,76,8,0,0,12,7
"bin_12_operams.faa_1_44",79,43,28,49,5,4,0,4,10
"bin_12_operams.faa_1_45",32,8,11,14,4,0,0,1,6
"bin_12_operams.faa_1_46",27,16,24,2,2,0,0,2,0
"bin_12_operams.faa_1_47",32,23,16,14,7,0,0,4,0
"bin_12_operams.faa_1_48",160,125,119,138,10,0,0,10,69
"bin_12_operams.faa_1_49",48,52,27,42,0,2,0,14,18
"bin_12_operams.faa_1_5",58,36,20,28,4,4,0,4,6
"bin_12_operams.faa_1_50",40,50,4,21,4,0,0,12,12
"bin_12_operams.faa_1_51",14,4,2,8,2,6,0,0,2
"bin_12_operams.faa_1_52",4,13,0,0,0,0,0,0,0
"bin_12_operams.faa_1_53",10,9,2,5,4,0,0,6,2
"bin_12_operams.faa_1_54",0,3,0,4,0,0,0,4,0
"bin_12_operams.faa_1_55",12,17,8,22,0,0,0,1,0
"bin_12_operams.faa_1_56",7,5,12,6,4,0,0,0,1
"bin_12_operams.faa_1_57",42,37,38,44,4,0,0,4,12
"bin_12_operams.faa_1_58",23,10,4,4,0,2,0,4,6
"bin_12_operams.faa_1_59",31,34,37,31,2,2,0,5,16
"bin_12_operams.faa_1_6",2,3,1,2,0,0,0,0,0
"bin_12_operams.faa_1_60",37,27,7,46,2,3,0,0,2
"bin_12_operams.faa_1_61",59,36,30,20,2,0,0,0,10
"bin_12_operams.faa_1_62",58,17,10,40,6,0,0,0,4
"bin_12_operams.faa_1_63",17,4,2,15,0,0,0,4,4
"bin_12_operams.faa_1_64",27,18,14,14,0,0,0,0,3
"bin_12_operams.faa_1_65",3,5,0,0,0,1,0,0,2
"bin_12_operams.faa_1_66",61,48,14,29,6,0,0,7,4
"bin_12_operams.faa_1_67",49,63,26,52,10,8,0,10,8
"bin_12_operams.faa_1_68",9,21,14,6,0,0,0,4,0
"bin_12_operams.faa_1_69",16,12,12,22,0,4,0,15,2
"bin_12_operams.faa_1_7",0,2,0,0,0,0,0,0,0
"bin_12_operams.faa_1_70",6,11,18,15,0,0,0,4,0
"bin_12_operams.faa_1_71",20,46,12,13,0,0,0,10,2
"bin_12_operams.faa_1_72",44,29,4,24,0,2,0,4,4
"bin_12_operams.faa_1_73",37,16,16,18,0,0,0,1,0
"bin_12_operams.faa_1_74",66,56,32,35,5,0,0,12,4
"bin_12_operams.faa_1_75",68,75,45,39,3,0,0,6,8
"bin_12_operams.faa_1_76",64,21,18,19,0,0,0,3,17
"bin_12_operams.faa_1_77",22,10,0,4,1,0,0,0,0
"bin_12_operams.faa_1_78",34,14,22,19,6,0,0,6,0
"bin_12_operams.faa_1_79",48,29,20,40,0,2,0,6,0
"bin_12_operams.faa_1_8",0,0,0,0,2,0,0,0,0
"bin_12_operams.faa_1_80",4,4,0,7,0,0,0,0,0
"bin_12_operams.faa_1_81",66,44,23,20,3,4,2,12,10
"bin_12_operams.faa_1_82",17,8,0,8,2,2,0,0,0
"bin_12_operams.faa_1_83",10,18,22,8,1,0,0,4,2
"bin_12_operams.faa_1_84",10,40,23,29,6,0,0,0,0
"bin_12_operams.faa_1_85",29,8,8,0,0,0,0,0,2
"bin_12_operams.faa_1_86",24,20,6,4,2,0,0,2,2
"bin_12_operams.faa_1_87",30,28,26,30,0,0,0,0,8
"bin_12_operams.faa_1_88",8,9,6,21,0,2,0,0,4
"bin_12_operams.faa_1_89",186,128,131,99,20,7,1,27,31
"bin_12_operams.faa_1_9",46,20,12,2,2,2,0,4,4
"bin_12_operams.faa_1_90",92,48,33,59,5,4,4,11,6
"bin_12_operams.faa_1_91",27,1,8,0,0,0,0,7,0
"bin_12_operams.faa_1_92",21,6,13,14,2,0,0,3,0
"bin_12_operams.faa_1_93",24,2,13,4,0,3,0,4,0
"bin_12_operams.faa_1_94",8,1,0,0,5,5,0,8,0
"bin_12_operams.faa_1_95",18,2,5,4,0,0,4,3,0
"bin_12_operams.faa_1_96",82,3,18,6,7,2,0,8,4
"bin_12_operams.faa_1_97",84,20,7,22,3,0,1,7,4
"bin_12_operams.faa_1_98",20,0,12,4,6,0,0,0,0
"bin_12_operams.faa_1_99",10,4,2,8,0,0,0,7,0
"bin_12_operams.faa_10_1",21,21,0,16,0,1,0,0,10
"bin_12_operams.faa_10_10",20,4,0,17,1,0,0,0,0
"bin_12_operams.faa_10_11",50,20,33,1,1,0,0,4,0
"bin_12_operams.faa_10_12",149,63,59,50,27,3,0,13,10
"bin_12_operams.faa_10_13",0,2,0,0,0,0,0,0,0
"bin_12_operams.faa_10_14",0,2,2,4,0,0,0,0,2
"bin_12_operams.faa_10_15",0,0,0,0,0,0,0,0,0
"bin_12_operams.faa_10_16",0,0,0,0,0,0,0,0,0
"bin_12_operams.faa_10_17",42,29,24,12,2,2,0,6,0
"bin_12_operams.faa_10_18",14,14,17,22,0,0,0,0,2
"bin_12_operams.faa_10_19",42,14,10,35,3,0,0,6,6
"bin_12_operams.faa_10_2",38,10,21,17,2,0,0,0,0
"bin_12_operams.faa_10_20",70,41,20,15,5,2,0,6,0
"bin_12_operams.faa_10_21",0,4,2,10,0,0,0,0,0
"bin_12_operams.faa_10_22",49,38,14,19,3,0,0,2,12
"bin_12_operams.faa_10_23",70,45,12,39,8,2,0,3,6
"bin_12_operams.faa_10_24",73,39,14,34,2,2,0,3,6
"bin_12_operams.faa_10_25",5,4,0,3,0,0,0,4,0
"bin_12_operams.faa_10_26",11,4,4,2,2,0,0,4,0
"bin_12_operams.faa_10_27",91,64,38,19,4,4,0,11,5
"bin_12_operams.faa_10_28",56,32,10,32,5,0,0,0,11
"bin_12_operams.faa_10_29",368,147,146,203,13,4,0,12,24
"bin_12_operams.faa_10_3",0,0,0,0,0,0,0,0,0
"bin_12_operams.faa_10_30",19,4,6,6,2,0,0,4,0
"bin_12_operams.faa_10_31",40,51,35,33,1,6,0,5,27
"bin_12_operams.faa_10_32",44,31,32,32,4,2,0,6,2
"bin_12_operams.faa_10_33",3,0,0,0,0,0,0,0,0
"bin_12_operams.faa_10_34",27,10,2,16,8,4,0,2,0
"bin_12_operams.faa_10_35",58,35,10,18,3,0,0,2,4
"bin_12_operams.faa_10_36",73,62,23,43,7,0,2,2,20
"bin_12_operams.faa_10_37",6,10,5,0,0,0,0,0,4
"bin_12_operams.faa_10_38",0,0,4,0,0,0,0,0,0
"bin_12_operams.faa_10_39",17,9,8,16,0,0,0,0,0
"bin_12_operams.faa_10_4",14,4,10,8,2,0,0,2,0
"bin_12_operams.faa_10_40",5,8,5,2,0,1,0,0,2
"bin_12_operams.faa_10_41",26,4,1,17,3,0,0,4,2
"bin_12_operams.faa_10_42",21,9,4,6,0,2,0,2,0
"bin_12_operams.faa_10_43",41,14,14,30,2,0,0,0,0
"bin_12_operams.faa_10_44",303,219,175,195,18,17,0,4,38
"bin_12_operams.faa_10_45",13,13,4,0,0,0,0,0,4
