"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_13_metaspades.faa_1_1",6,3,0,6,0,0,0,0,0
"bin_13_metaspades.faa_1_10",2,4,2,12,2,0,0,0,0
"bin_13_metaspades.faa_1_11",33,53,10,30,0,0,0,0,0
"bin_13_metaspades.faa_1_12",20,17,0,36,1,0,0,0,0
"bin_13_metaspades.faa_1_13",2,0,0,4,0,0,0,0,0
"bin_13_metaspades.faa_1_14",67,70,11,40,12,0,0,0,0
"bin_13_metaspades.faa_1_15",4,0,0,5,0,0,0,0,0
"bin_13_metaspades.faa_1_16",0,12,0,6,0,0,0,0,0
"bin_13_metaspades.faa_1_17",17,28,0,14,2,0,0,0,0
"bin_13_metaspades.faa_1_18",4,3,0,2,0,0,0,0,0
"bin_13_metaspades.faa_1_19",0,6,0,4,0,0,0,0,0
"bin_13_metaspades.faa_1_2",10,13,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_20",0,2,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_21",6,2,4,6,0,0,0,0,0
"bin_13_metaspades.faa_1_22",21,32,4,28,0,0,0,0,0
"bin_13_metaspades.faa_1_23",9,12,6,10,0,0,0,0,0
"bin_13_metaspades.faa_1_24",10,2,0,4,1,0,0,0,0
"bin_13_metaspades.faa_1_25",10,14,6,9,4,0,0,0,0
"bin_13_metaspades.faa_1_26",12,15,0,12,0,0,0,0,0
"bin_13_metaspades.faa_1_27",0,4,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_28",0,10,8,6,2,0,0,0,0
"bin_13_metaspades.faa_1_29",2,4,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_3",5,28,2,2,2,0,0,0,0
"bin_13_metaspades.faa_1_30",46,13,4,11,0,0,0,0,0
"bin_13_metaspades.faa_1_31",2,4,0,0,2,0,0,0,0
"bin_13_metaspades.faa_1_32",0,2,0,2,0,0,0,0,0
"bin_13_metaspades.faa_1_33",10,9,2,10,0,0,0,0,0
"bin_13_metaspades.faa_1_34",13,19,2,9,0,0,0,0,0
"bin_13_metaspades.faa_1_35",4,6,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_36",8,8,2,4,0,0,0,0,0
"bin_13_metaspades.faa_1_37",4,0,0,2,1,0,0,0,0
"bin_13_metaspades.faa_1_38",6,4,0,2,1,0,0,0,0
"bin_13_metaspades.faa_1_39",5,6,8,0,0,0,0,0,0
"bin_13_metaspades.faa_1_4",30,21,0,15,4,0,0,0,0
"bin_13_metaspades.faa_1_40",4,5,0,0,2,0,0,0,0
"bin_13_metaspades.faa_1_41",5,5,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_42",12,9,0,10,1,0,0,0,0
"bin_13_metaspades.faa_1_43",6,14,0,4,2,0,0,0,0
"bin_13_metaspades.faa_1_44",2,2,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_45",4,2,0,4,0,0,0,0,0
"bin_13_metaspades.faa_1_46",0,2,4,2,0,0,0,0,0
"bin_13_metaspades.faa_1_47",4,0,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_48",0,0,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_49",0,6,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_5",2,16,2,11,0,0,0,0,0
"bin_13_metaspades.faa_1_50",0,2,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_51",0,4,0,2,0,0,0,0,0
"bin_13_metaspades.faa_1_52",4,8,0,0,1,0,0,0,0
"bin_13_metaspades.faa_1_53",2,14,10,8,0,0,0,0,0
"bin_13_metaspades.faa_1_54",9,4,0,2,6,0,0,0,0
"bin_13_metaspades.faa_1_55",2,4,0,2,0,0,0,0,0
"bin_13_metaspades.faa_1_56",6,12,0,8,2,0,0,0,0
"bin_13_metaspades.faa_1_57",0,3,4,0,2,0,0,0,0
"bin_13_metaspades.faa_1_58",4,9,0,0,2,0,0,0,0
"bin_13_metaspades.faa_1_59",5,4,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_6",2,0,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_60",10,3,3,14,3,0,0,0,0
"bin_13_metaspades.faa_1_61",5,11,4,9,0,0,0,0,0
"bin_13_metaspades.faa_1_62",27,5,6,4,2,0,0,0,0
"bin_13_metaspades.faa_1_63",2,4,12,8,4,0,0,0,0
"bin_13_metaspades.faa_1_64",4,4,0,14,2,0,0,0,0
"bin_13_metaspades.faa_1_65",0,0,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_66",0,0,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_67",0,0,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_68",0,2,0,0,0,0,0,0,0
"bin_13_metaspades.faa_1_69",6,4,2,10,0,0,0,0,0
"bin_13_metaspades.faa_1_7",9,0,0,4,0,0,0,0,0
"bin_13_metaspades.faa_1_70",6,31,4,14,6,0,0,0,0
"bin_13_metaspades.faa_1_71",11,30,2,17,2,0,0,0,0
"bin_13_metaspades.faa_1_72",1,0,0,5,0,0,0,0,0
