"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_15_operams.faa_1_1",5,0,0,1,0,6,0,0,1
"bin_15_operams.faa_1_10",496,565,361,516,75,644,96,104,158
"bin_15_operams.faa_1_100",51,92,50,48,16,232,12,16,46
"bin_15_operams.faa_1_101",25,37,55,26,3,65,12,0,17
"bin_15_operams.faa_1_102",4,1,4,0,0,2,0,0,0
"bin_15_operams.faa_1_103",57,65,45,37,4,133,20,14,25
"bin_15_operams.faa_1_104",662,1174,593,648,94,1641,191,170,369
"bin_15_operams.faa_1_105",50,121,62,110,9,223,20,7,44
"bin_15_operams.faa_1_106",12,51,37,23,4,93,7,12,7
"bin_15_operams.faa_1_107",18,12,56,4,0,27,8,0,2
"bin_15_operams.faa_1_108",25,11,50,16,4,18,0,5,10
"bin_15_operams.faa_1_109",102,156,108,116,18,224,6,12,64
"bin_15_operams.faa_1_11",468,576,271,473,90,888,168,100,208
"bin_15_operams.faa_1_110",23,80,39,40,10,162,28,8,42
"bin_15_operams.faa_1_111",50,64,53,24,9,119,19,12,42
"bin_15_operams.faa_1_112",71,121,78,117,5,152,24,19,58
"bin_15_operams.faa_1_113",143,513,202,232,69,897,83,78,107
"bin_15_operams.faa_1_114",27,289,194,181,20,186,14,18,32
"bin_15_operams.faa_1_115",17,156,66,140,18,97,13,10,24
"bin_15_operams.faa_1_116",67,866,413,449,115,220,18,13,27
"bin_15_operams.faa_1_117",26,451,181,197,64,129,18,14,30
"bin_15_operams.faa_1_118",89,1448,510,1012,192,428,56,23,59
"bin_15_operams.faa_1_119",113,365,136,184,51,612,68,44,49
"bin_15_operams.faa_1_12",42,58,47,46,3,116,12,10,19
"bin_15_operams.faa_1_120",52,132,56,50,8,213,22,11,14
"bin_15_operams.faa_1_121",32,65,23,42,11,115,0,11,27
"bin_15_operams.faa_1_122",8,35,34,28,12,81,20,13,0
"bin_15_operams.faa_1_123",35,78,19,55,15,135,9,12,16
"bin_15_operams.faa_1_124",78,114,75,77,4,271,12,15,54
"bin_15_operams.faa_1_125",42,94,65,46,8,197,30,11,42
"bin_15_operams.faa_1_126",54,169,78,106,24,398,45,28,44
"bin_15_operams.faa_1_127",91,163,117,103,16,452,48,17,43
"bin_15_operams.faa_1_128",95,185,99,115,21,304,24,21,32
"bin_15_operams.faa_1_129",76,163,83,100,30,406,60,24,84
"bin_15_operams.faa_1_13",59,114,56,106,11,103,9,13,45
