"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_58_operams.faa_1_1",89,148,236,130,31,6,0,0,10
"bin_58_operams.faa_1_10",16,49,13,23,5,2,0,0,6
"bin_58_operams.faa_1_100",107,58,25,39,39,4,0,0,12
"bin_58_operams.faa_1_101",0,1,0,0,0,0,0,0,0
"bin_58_operams.faa_1_102",4,0,6,6,1,2,0,0,0
"bin_58_operams.faa_1_103",12,19,14,20,0,2,0,0,0
"bin_58_operams.faa_1_104",36,20,36,30,4,2,0,4,19
"bin_58_operams.faa_1_105",6,0,0,0,0,0,0,0,0
"bin_58_operams.faa_1_106",0,0,6,6,0,2,0,0,0
"bin_58_operams.faa_1_107",1,6,0,6,0,4,0,0,4
"bin_58_operams.faa_1_108",43,108,41,63,10,12,0,4,17
"bin_58_operams.faa_1_109",90,150,101,114,10,12,0,15,40
"bin_58_operams.faa_1_11",47,42,20,50,6,0,2,2,0
"bin_58_operams.faa_1_110",6,8,5,6,2,0,0,3,0
"bin_58_operams.faa_1_111",29,69,26,27,10,0,0,2,4
"bin_58_operams.faa_1_112",183,335,187,192,53,32,12,7,28
"bin_58_operams.faa_1_113",4,4,7,10,0,0,0,2,0
"bin_58_operams.faa_1_114",443,593,576,407,54,28,4,33,73
"bin_58_operams.faa_1_115",32,65,60,42,47,14,0,7,12
"bin_58_operams.faa_1_116",108,215,131,134,48,47,4,11,22
"bin_58_operams.faa_1_117",76,111,112,83,20,10,2,9,15
"bin_58_operams.faa_1_118",16,32,10,18,2,4,0,1,5
"bin_58_operams.faa_1_119",16,16,18,4,4,2,0,2,8
"bin_58_operams.faa_1_12",10,22,5,12,4,1,0,2,1
"bin_58_operams.faa_1_120",78,165,84,98,35,24,2,9,10
"bin_58_operams.faa_1_121",55,69,71,46,6,3,0,4,2
"bin_58_operams.faa_1_122",65,126,101,79,20,12,0,2,0
"bin_58_operams.faa_1_123",24,21,13,29,4,2,0,0,2
"bin_58_operams.faa_1_124",5,14,0,0,1,0,0,0,0
"bin_58_operams.faa_1_125",17,36,10,32,8,2,0,4,8
"bin_58_operams.faa_1_126",6,27,13,11,2,1,0,0,0
"bin_58_operams.faa_1_127",210,376,244,290,81,62,6,9,14
"bin_58_operams.faa_1_128",121,207,149,110,59,13,0,1,0
"bin_58_operams.faa_1_129",25,25,60,39,10,10,0,4,8
"bin_58_operams.faa_1_13",0,0,0,0,0,0,0,0,0
"bin_58_operams.faa_1_130",8,21,24,23,6,6,0,10,0
"bin_58_operams.faa_1_131",17,37,31,29,26,12,0,2,0
"bin_58_operams.faa_1_132",0,12,1,8,4,0,0,1,2
"bin_58_operams.faa_1_133",35,60,27,20,13,7,0,2,2
"bin_58_operams.faa_1_134",18,29,43,30,5,6,0,8,8
"bin_58_operams.faa_1_135",16,61,26,39,6,2,0,0,2
"bin_58_operams.faa_1_136",11,15,12,8,0,0,0,0,0
"bin_58_operams.faa_1_137",54,49,43,49,2,10,2,11,22
"bin_58_operams.faa_1_138",21,68,24,24,2,12,0,3,0
"bin_58_operams.faa_1_139",27,55,32,44,9,6,0,4,4
"bin_58_operams.faa_1_14",0,2,3,1,4,0,0,0,0
"bin_58_operams.faa_1_140",40,54,22,27,2,2,0,6,4
"bin_58_operams.faa_1_141",8,19,6,6,3,0,0,6,2
"bin_58_operams.faa_1_142",0,2,0,5,0,0,0,0,0
"bin_58_operams.faa_1_143",40,93,18,41,14,4,0,18,0
"bin_58_operams.faa_1_144",14,22,16,14,6,4,0,2,4
"bin_58_operams.faa_1_145",75,182,155,127,22,7,17,11,21
"bin_58_operams.faa_1_146",19,36,20,22,4,2,0,4,8
"bin_58_operams.faa_1_147",8,26,14,4,0,2,0,4,0
"bin_58_operams.faa_1_148",10,5,6,1,0,0,0,0,0
"bin_58_operams.faa_1_149",174,153,187,109,14,4,0,4,0
"bin_58_operams.faa_1_15",32,28,14,14,14,2,0,0,0
"bin_58_operams.faa_1_150",0,34,32,47,6,0,0,0,0
"bin_58_operams.faa_1_151",0,37,4,7,2,0,0,0,0
"bin_58_operams.faa_1_152",0,48,28,35,0,0,0,0,0
"bin_58_operams.faa_1_153",2,20,30,24,6,5,0,0,1
"bin_58_operams.faa_1_154",88,42,67,28,6,23,0,2,12
"bin_58_operams.faa_1_155",28,92,74,20,6,0,0,0,2
"bin_58_operams.faa_1_156",44,52,45,6,6,8,0,3,2
"bin_58_operams.faa_1_157",646,1313,1023,660,57,36,6,55,122
"bin_58_operams.faa_1_158",555,1034,812,556,43,22,6,40,105
"bin_58_operams.faa_1_159",79,107,98,53,6,4,0,5,9
"bin_58_operams.faa_1_16",0,2,1,4,0,0,0,0,0
