,TRE3326A10-45241226,TRE3326A11-45241228,TRE3326A12-45238228,TRE3326A13-45249221,TRE3326A14-45252219,TRE3326A15-45241232,TRE3326A16-45245241,TRE3326A17-45241234,TRE3326A18-45238232
EX_skm_e_m,0.030566224999084103,-0.017886232962476763,-0.01926244934871061,-0.03417612657014112,-0.03437999999886029,-0.0035315686002267256,0.007981387910101676,0.005582733017872289,-0.0029534968634600655
EX_s_e_m,1.6789696499552162,0.00031128176633475244,0.010699761029190997,0.0008217802975166345,0.004376177901636671,0.02246257673120538,1.3050534330296717,0.03205925359861438,1.323112590249209e-10
EX_tartr__L_e_m,-0.03260528221443778,-0.03438000000221489,-0.03438000002715315,-0.03437999999054118,-0.03437999999725358,-0.03438000000865248,-0.03412051516129097,-0.03438000002057602,-0.03438000003576567
EX_thm_e_m,-6.500977139429852e-05,-5.795190854806161e-05,-7.319287579151979e-05,-7.635968338401742e-05,-8.053275126973203e-05,-3.3111319742566546e-05,-7.239853775640175e-05,-2.9987112703567835e-05,-6.57079606775064e-05
EX_thym_e_m,0.027990404160051576,-5.992477787103959e-05,-5.900820638951673e-05,-0.0003982632319495787,-9.107973072240603e-05,-3.354190034490879e-05,-0.0033761976578096852,0.008032279111052127,0.010998125980625056
EX_tre_e_m,-0.03309975651047383,-0.034379999994018653,-0.03438000001537946,-0.03437999997642133,-0.03437999999803731,-0.03438000000418954,-0.033506002847932245,-0.03437999997326324,-0.03438000003717574
EX_tsul_e_m,-0.03437999998376274,-0.03438000000239302,-0.03438000002966558,-0.034379999992988526,-0.03437999999970193,-0.03438000000926331,-0.03347400554744999,-0.034380000022976705,-0.03438000003903921
EX_tton_e_m,-0.03335031963787567,-0.003191304151341439,-0.00585440808820664,-0.0017147456363562732,-0.007726127192177581,-0.018096618695216667,-0.03320721741318322,-0.005636111603188066,-0.03438000003846216
EX_udcpp_e_m,0.07759450454637064,0.0016217635321534513,1.9135528152658112e-10,2.3741867432324847e-11,6.148767861033818e-12,5.029991285906638e-11,0.028301934841272063,3.9499914008561224e-10,2.742476335992371e-10
EX_ura_e_m,-0.02711718802597715,-0.034380000001155535,-0.012093312144719929,-0.023849626816895307,-0.02659215715469867,0.02242330608312724,-0.03314924170057103,0.015020084110542368,0.08926427543578279
EX_xan_e_m,0.11960059728943924,0.03437999999417414,0.024662936867583113,0.01661244934216499,0.018346938888715976,0.012420279298520036,0.14280280093995323,0.0008838603434755985,-0.03437999992256267
EX_xtsn_e_m,-0.026958333073574967,-0.03437999999552042,-0.02321877270219452,-0.013609487428067925,-0.009014064485946705,-0.034379999990328605,-0.028109644057519617,0.011569835962188942,0.031199185134239724
EX_xyl__D_e_m,-0.03252282165966388,-0.034379999844524355,-1.0792269375573557e-11,-1.5935019169151352e-11,-4.043649519625878e-12,-9.106632298009654e-11,-0.03148494040148488,-2.080976852062679e-10,-0.0033699590040453284
EX_2hxmp_e_m,0.030618537282974034,0.03438000001804615,0.03437999917298916,0.034379998575682205,0.03437999987491497,0.034379997633075025,0.03198706494734657,0.0025644011839968043,0.008942754817188765
EX_3oxoadp_e_m,-0.02850143540961115,-0.03438000000092385,-4.690622043139869e-12,-2.8274725859178444e-12,-3.3025673885383526e-12,-0.03438000000489792,-0.029325276564359914,-2.2046951146657825e-11,-1.7525509080412866e-11
EX_LalaDgluMdap_e_m,0.0019657053720762746,0.006388189813711417,-0.00609753188585148,-0.001496409438906982,0.004872260666894753,0.029556171168854267,-0.03088339120779346,-0.0017444929634447268,-0.005341468774593451
EX_5mtr_e_m,0.05533149985844401,-2.9734127612085653e-11,-2.4151535506098957e-12,-1.3088604320824791e-12,-5.218714133911717e-13,-0.003575679794868795,0.04061067738508873,-1.5787474682949556e-12,-0.00046110013768935155
EX_6pgc_e_m,-0.02859089371600982,-0.03438000000109802,-0.02746381962836314,-0.006339835217864956,-0.011167062403920541,-0.03438000000534306,-0.03142988116907955,-0.0023797367387306994,-0.008198157482910232
EX_4abut_e_m,-0.00668688505396331,1.5951074094512746e-11,2.744513338010634e-11,3.8615045604071e-12,-4.961229591164135e-13,1.4115817331959788e-11,-0.03326697855489316,4.081212459855668e-11,-1.500825337185721e-11
EX_acgam_e_m,-0.033217003265794735,-0.03437999997259348,-0.004126685093213519,-0.00033225488813873176,-0.0016711374130609932,-0.03438000000279035,-0.033907323087178046,-0.004383697069711644,-0.008130078723265112
EX_acmana_e_m,-0.03138573544265688,-2.6280658598455496e-11,-3.3524091715372594e-11,-1.0391824149665248e-11,-5.533526181829323e-12,-0.034380000001621884,-0.03379687948756711,-3.141250647375404e-10,-0.0010232572444470623
EX_ade_e_m,-0.02924930918150638,-0.03438000000078764,-0.03438000002876049,-0.03437999999840405,-0.03437999999958926,-0.03438000000805818,-0.03364128875294328,-0.03438000002234185,-0.03438000003876319
EX_anhgm_e_m,-0.024674016637191848,-0.03437999999878199,-0.007439855844290425,-0.009065230460655577,-0.005959630177980234,-0.00038528725415491966,-0.03394297215247785,-0.0008475952956736641,-0.0005359774952453598
EX_arbt_e_m,-0.03059799369584442,-0.034379999996866674,-0.034380000015758784,-0.03437999999244334,-0.03437999999811163,-0.03437999999464221,-0.03200114349211129,-0.002564401281186296,-0.008942754734915442
EX_ala_B_e_m,-0.01625804554006339,-3.9842944560554124e-13,-1.74899741863562e-12,-3.6155922199846234e-13,-1.9643295730017333e-13,-3.647592203097334e-12,-0.026935228543482855,-9.492526617025719e-12,-1.0045357187558197e-11
EX_but_e_m,-0.034379999999648886,-0.03438000000192408,-0.03438000003073283,-0.034379999999610535,-0.03437999999965462,-0.034380000006645386,-0.02663998449315948,-0.034379999928319076,-0.01604910737670191
EX_bz_e_m,0.22914583036589567,-6.127223300507075e-06,-2.1252121437989722e-05,-2.8987279603759347e-05,-2.5963155236362683e-05,0.01901074039225312,0.2076933794832925,0.006705649484876371,-2.0885347816124952e-05
EX_chols_e_m,-0.03174724211535057,-2.7195637396362618e-11,-2.4054383745286514e-11,-1.1411092611565852e-11,-2.742763979899202e-12,-5.024548844675982e-11,-0.03375371633186469,-2.823290505012792e-10,-0.0001489470266279216
EX_coa_e_m,0.04390821348866521,-3.5159909713317623e-06,-4.3711590219950864e-05,-5.202622326178751e-05,-2.7735989704949053e-07,-7.917748843916407e-11,0.008772336825277784,-3.9488985545069286e-09,-7.14883877918789e-09
EX_cu_e_m,-2.762555177151174e-12,7.832561248509599e-13,4.119513323564936e-12,3.2714181459579415e-13,2.7885655131871847e-14,4.638444299734843e-13,-6.225561479722687e-11,3.690475260491336e-12,5.857196786853674e-12
EX_cyst__L_e_m,-0.02859055829047981,-0.001356372675417808,-0.0024396265446471584,-0.0005966384297218034,-0.0010493692079742813,-0.0009402768452495509,-0.03399454354174978,-0.00021191506512982712,-0.00020856513316672208
EX_dca_e_m,-0.02930274257745347,-2.651455577596652e-13,1.0806812012519412e-13,-1.7626212650759563e-12,-5.061296045815161e-13,-4.614677457965007e-12,-0.022371164795535546,-1.1094496046112652e-11,-1.0759175798283697e-11
EX_ethso3_e_m,-6.962627538312603e-13,1.7057403433295167e-14,7.10464854923733e-13,-3.857822914691794e-14,1.3450385007942639e-14,-1.099517539911979e-13,-1.0912109858389166e-11,-6.184427053934788e-13,6.392589320359224e-14
EX_etoh_e_m,-0.012785563891162357,-9.823300262634355e-13,-5.239076771897052e-12,-2.3445365549879375e-12,-1.230824438583544e-12,-4.559899795066159e-12,-0.007485648652295368,-4.580876748374068e-11,-4.3306070939689793e-11
EX_h2_e_m,0.0,0.0,0.0,-3.3799999999977235,-3.4429999999992615,-3.364000000002948,-3.3967653100131683,-3.3340000000165513,-3.3960000000205017
EX_fuc__L_e_m,-0.028413788831128634,-2.0511479747941773e-12,-7.828419897714315e-12,-1.3514765946192223e-12,-2.4117465896064253e-13,-1.62724690925343e-11,-0.030244033393187573,-2.0247424086831702e-11,-1.2414970036375034e-11
EX_gam_e_m,-0.03282580264415024,-0.03437999999987361,-0.03438000002325575,-0.0343799999979639,-0.034379999999319025,-0.03438000000586574,-0.03388317954876223,-0.03437999999559272,-0.034380000034907265
EX_glucan6_e_m,-0.03182593980276167,-0.0343799999834257,-1.3327002795302683e-11,-2.282179518464632e-11,-5.4703153995274305e-12,-0.003999510022855223,-0.03332050403997962,-6.19437188527e-11,-0.034380000035357725
EX_glucan4_e_m,-0.031239739729865025,-0.03437999995159463,-8.209875826405262e-12,-1.4235882053738443e-11,-3.7516621634450565e-12,-1.5089306775830736e-11,-0.032734158940135316,-5.929864323103172e-11,-0.0343800000253533
EX_glyc_e_m,0.15526426645930175,0.055464940701956685,5.202606015666336e-10,1.1563925946028754e-11,8.464361127817958e-12,3.438126415698639e-10,0.22213984365422013,0.004957774933797327,-0.03437999994469623
EX_gua_e_m,-0.028153641473858057,-0.020774215377036415,-0.034380000013419953,-0.034379999983006684,0.0009993264519146537,0.09749551787446267,-0.03360286528690347,-0.03438000002037949,-0.03438000000952739
EX_pheme_e_m,0.009652290368187297,2.6367126186456065e-14,-1.7799691996497028e-12,1.0457887055078607e-12,1.3984494716883376e-13,1.5923210403455599e-12,0.003157925497791253,1.087896312789724e-11,3.045430481807908e-12
EX_his__L_e_m,-0.06780385875949652,-0.06876000000204309,-0.06876000001657087,-0.04320466124242735,-0.015911395400083576,-0.06876000000910434,-0.06853930258294247,-0.0687600000204622,-0.06876000003953181
EX_hqn_e_m,0.0305979936959623,0.03438000002471205,0.03438000926264446,0.034380003615293676,0.03437999990034888,0.034380001421422696,0.03200114349240188,0.002564399702801497,0.008942754739340347
EX_hxan_e_m,-0.0264467622646804,0.10668402390408198,-0.0007293844335071291,-0.006066371755041593,0.06836065430602437,0.22240324734620287,-0.025913152674803167,-0.03438000001911157,-0.014426000036060002
EX_Larab_e_m,-0.03133830348450783,-2.232168702130611e-11,-4.5002552011943324e-11,-2.1354868184787497e-11,1.465704543686479e-14,-0.015943338885985012,-0.03251787177495118,-4.820090459185306e-11,-5.414369097941667e-12
EX_lmn2_e_m,-0.020110092480049226,1.0650341204338472e-11,2.360117738322182e-10,4.465447581505285e-11,2.2336909969496562e-11,6.243146840869806e-11,-0.029341809644993014,7.518685786627985e-11,6.676103867534052e-12
EX_lmn30_e_m,-0.033446742643371795,-7.1548190257570785e-12,-1.8092624980637507e-11,-3.777625329595729e-12,-1.980473679772889e-12,-6.0416814821801165e-12,-0.03405072312697832,-6.347212813630311e-12,-2.3422574108264043e-12
EX_man_e_m,-0.03082252046151296,-0.03437999998486941,-0.03437999999893831,-0.03437999994716812,-0.034379999995932733,-0.03437999999687209,-0.03176121564009293,-0.034379998149259634,-0.034380000031934456
EX_murein5px3p_e_m,0.0073051944921092805,1.0774751371804387e-11,3.0436702887078954e-11,6.130541305663972e-12,3.489453764539601e-12,1.2895046278412858e-10,0.006624326648383132,3.5827109663472754e-11,1.5266208793022678e-11
EX_murein5p5p5p_e_m,-0.03182440354986449,-0.034380000002135806,-0.034380000029387535,-0.03437999999876025,-0.034379999999682005,-0.0343800000070715,-0.034124997142302334,-0.03438000001631416,-0.034380000035775994
EX_mnl_e_m,-0.02977590707355953,-8.1142196986902e-12,-0.0012080482221899786,-0.034379999915687784,-1.2492099218691746e-11,-2.5171136925539456e-10,-0.030166343285978912,-1.384746017759407e-10,-0.03438000003233563
EX_nac_e_m,-0.00019327081129471083,-6.846513866391371e-05,-0.0001531920161579083,-0.0006867477253187866,-0.0005121677349501639,-6.832637112487288e-05,-2.7613251154980153e-05,-0.0002860808253597005,-9.324578510750796e-05
EX_no2_e_m,-0.034039837033446256,-0.03438000000227879,-0.034380000030079655,-0.03437999999972949,-0.03437999999988964,-0.03438000000869585,-0.03435924351803487,-0.03438000002499708,-0.034380000041901886
EX_octa_e_m,-0.025841966411200047,3.0217071914427225e-13,1.2965615519409264e-12,-5.116109926115059e-13,-7.648416363897002e-14,-1.6473987642467463e-12,-0.015146655537184535,-4.418907101388502e-12,-3.5439685602378334e-12
EX_pac_e_m,-0.028262864268640924,-0.03438000000245566,-0.03438000003069327,-0.03437999999988505,-0.03437999999997769,-0.03438000000942094,-0.02708854453667253,-0.03438000002441688,-0.03438000003734372
EX_ppa_e_m,-0.03080388586172503,-0.03438000000215641,-0.03438000002873386,-0.004517057693589666,-0.0030774426513823544,-0.010495495781742479,-0.029408327758042464,-0.03438000000693004,-0.011891433039682174
EX_pyr_e_m,0.9054914398857488,-0.03437999999795444,0.106900861691324,0.7298419134061448,0.09031552441109843,-0.0343800000014247,0.5279818570342449,-0.03437999986465385,-0.03437999994649171
EX_urea_e_m,-0.02831075469664681,-1.202109546311567e-12,-4.538542499480156e-12,-5.391438116375869e-13,3.026395901063126e-14,-0.034379999989910016,-0.034216407896103584,-0.034379999202625196,-0.034380000041118665
EX_salcn_e_m,-0.03061853728307947,-0.034379999996866674,-0.03438000001575876,-0.03437999999244334,-0.03437999999811163,-0.03437999999464221,-0.03198706494720052,-0.002564400469692223,-0.008942754808511868
EX_tol_e_m,-2.834265206865696e-12,8.95670605098864e-13,5.5644157777457665e-12,1.3502773560263669e-12,6.15229808860532e-13,2.313569611798706e-12,1.5060959147484467,2.9532615814927345e-12,0.22872862151650586
EX_xylan4_e_m,-0.03170238931706482,-0.000714644102758356,-0.030063683679225833,-0.029898971940601125,-0.008406505371593504,-0.0009018349918076203,-0.03235670015079192,-0.008594950185807531,-0.034380000028187925
EX_xyl3_e_m,-0.030332194495271428,-0.03437999996590753,-3.5679342729796866e-11,-1.384485729901763e-11,-7.1923611870451974e-12,-8.26845279728967e-11,-0.030878349670082145,-0.0015178935578783,-0.03437999962623167
EX_xylb_e_m,-0.02936826471453262,-0.01951183632797726,-9.063643299480206e-12,-7.13650692507294e-12,-2.515001262226133e-12,-1.2625169511750106e-11,-0.02975318921471201,-6.823154119534683e-11,-1.5499360087054598e-11
EX_3gmp_e_m,-0.030920939250389155,-0.03438000000148703,-0.03438000000939551,-0.0020290240373655073,-0.012457545994395938,-0.03438000000473102,-0.03432783442436914,-0.010985516590112038,-0.034380000041696536
EX_4hbald_e_m,-0.017876135987511775,-4.3020203658063347e-13,-1.4415011665218011e-12,-2.6586815947319277e-12,-8.101724323576425e-13,-1.0857646349698462e-12,-0.02522311285786598,-1.1216873118029405e-11,-1.4384391931082318e-11
EX_4hba_e_m,-0.0031499175188915525,3.6593828640595123e-13,1.0060541927300212e-12,-4.205683767069449e-13,-1.9463262689736113e-13,-2.1245804577822453e-12,-0.00029725189199486204,9.06087651697587e-12,3.0023457340606444e-12
EX_adn_e_m,-0.03075857725113018,-0.034380000001298004,-0.028938035034028916,-0.001143806675261372,1.0192143732422442e-12,-0.03438000000542477,-0.03376588090317395,7.895212853728473e-11,-0.0007096705956966468
EX_ins_e_m,-0.02956841508185587,-0.03438000000116802,0.04685307359619873,-0.0003347426711255877,-0.0015246171792623858,-0.0343800000046876,-0.030741325615415795,-0.0056406052493933965,-0.0062611319280756654
EX_asn__L_e_m,-0.0670432983404245,-0.06876000000204376,-0.06876000002926963,-0.0687599999981147,-0.06875999999908464,-0.0687600000083241,-0.06837772640965185,-0.06876000002091019,-0.06876000003757636
EX_alltn_e_m,-0.032930454108220965,-0.026495424839252584,-0.0010163743010032805,-0.002728082132767765,-2.5827135167134153e-12,-0.03438000000777012,-0.03427029088858212,-6.195421653347461e-11,-0.034380000037927926
EX_aso3_e_m,0.032102205940590794,0.034379995196914336,0.03437996967364062,0.03151195576358655,0.03437999976850745,0.03438000320616946,0.03304745981184902,0.03438019688952511,0.034379997051783726
EX_aso4_e_m,-0.03210220594036132,-0.03438000000176789,-0.034380000026954724,-0.03151195694523547,-0.03437999999914401,-0.03437999998378815,-0.03304745974296823,-0.03438000001861691,-0.034380000037960476
EX_citr__L_e_m,-0.03254852467518585,-0.034379999933043595,-0.03438000001934961,-0.0057278516895928515,-0.03155141363189552,-0.00037918585955086563,-0.03412333247707344,-0.006736567911542579,-0.0018567533757708977
EX_lipa_cold_e_m,0.04544338900397209,6.487153483315531e-13,2.1812203155796326e-12,5.28466521619193e-13,2.2865482752426786e-13,2.3365836444046262e-12,0.006919654293697543,1.6038758382062573e-11,-9.59175361978693e-13
EX_oxa_e_m,-0.026434758982227784,-8.681336426765495e-13,-5.771601328636029e-11,-5.414643945219274e-10,-0.02265244634565133,-5.943099921449138e-11,-0.029621620741451568,-3.9110014224863014e-10,4.199316660547202e-06
EX_cytd_e_m,-0.032007570037595925,-0.03437999999955891,-0.034380000007072295,-0.011107297108493765,-0.026338826006279556,-0.011070982101275295,-0.03399580294305399,-0.0162073268946967,-0.034379999891130615
EX_dad_2_e_m,-0.031137787811044947,-0.03438000000137886,-0.03438000002421116,-0.0005342051906479693,-0.03437999999836371,-0.03438000000629714,-0.03374736310048804,-0.02133169967113677,-0.03003191909961973
EX_din_e_m,-0.03088563629920129,-0.034380000001328105,-0.034380000021604094,-0.0006392599078590901,-0.03437999999831885,-0.03438000000612207,-0.030580768846990052,-5.813139182733035e-11,-9.438434233487665e-11
EX_dcyt_e_m,-0.03191458148543306,-2.4283263719228365e-05,-0.030431228881249106,-0.004466315876834455,-1.6770704986205342e-05,-0.015375575737584378,-0.03397785886522837,-0.018570214547345976,-6.08120657270832e-11
EX_dgsn_e_m,-0.030699142197161924,-0.03438000000133913,-0.03438000002484902,-0.03437999998300666,-0.034379999998318894,-0.03438000000612067,-0.03369536119293467,-0.034379999891995104,-0.034379999966512746
EX_ser__D_e_m,-0.022630486355920253,-0.034380000001424556,-0.034380000025212076,0.005238036017269283,-0.030499714212585002,-0.03437999999920189,-0.03360127987348185,-0.034379999983880916,-0.03438000001600408
EX_duri_e_m,-0.03162715169459197,-3.9424322426978385e-12,-9.26546016679275e-12,-4.023509472304807e-12,-2.309670203057492e-12,-0.0343799999852512,-0.03357450797724165,-3.683997105559384e-11,-0.03438000003134687
EX_eca4colipa_e_m,0.001431366647011688,9.690082443669828e-14,-5.11895744082726e-12,3.66554271106128e-13,-2.476027894882064e-13,7.70166003228014e-13,0.0007794956822986452,-1.6055705645514628e-12,1.9672860957472847e-12
EX_enlipa_e_m,0.0651126935039354,4.876295223273186e-13,4.231081418386188e-13,1.553023698368691e-12,4.65447401736021e-13,2.223418635289563e-12,0.01965518635859969,2.0634322525605306e-11,8.56904535850265e-12
EX_fol_e_m,0.061756920839098464,-0.0003203114525573675,-0.00028796482175357646,-0.00018144017395191507,-0.00020322080724381717,-0.00025798248899635434,0.007114827323429637,-0.00019052354460692578,-0.00015061598366612435
EX_g1p_e_m,-0.033864161950520104,-6.7678062325431204e-12,-1.0355530436765007e-11,-3.4275439084235182e-12,-4.352324123527715e-12,-1.9287047683043874e-11,-0.03380144469778359,-0.01652825241427549,-0.025812430341436283
EX_g3pe_e_m,0.361431422353996,-0.00090938018035657,-0.0028314788848798037,-0.002029309991661236,-0.000627570959997186,-0.0005163667471048608,0.0744945309735554,9.916029892293473e-11,7.374179579559392e-11
EX_glcur1p_e_m,-0.0289036632067913,-1.7141448594349653e-11,-2.0805457747885384e-11,-1.358290785511251e-12,-1.7245982961014493e-12,-8.708303302157355e-11,-0.03020925314860549,-1.5580205705782805e-11,-3.5199677333893554e-11
EX_gm1lipa_e_m,0.03131263289029528,3.8992347664866144e-13,7.1202222345477954e-12,9.217872193968484e-13,3.040007600692429e-13,1.5698199607201398e-12,0.010043434608821471,1.2775974904689758e-11,8.596436991583831e-12
EX_gm2lipa_e_m,0.02814149874319588,2.842292442168587e-13,-8.25191926830738e-12,8.540098780015131e-13,-1.453038474211764e-13,2.032665950090474e-12,0.011104596775564142,1.2730361799863295e-11,7.868500263307132e-12
EX_gsn_e_m,-0.03069472322875153,-0.034380000001182145,-0.017794031373058676,-0.0013715906656124749,3.0341962855083874e-12,-0.034380000004689173,-0.033708867297205236,1.4065996761117795e-10,3.0512668982795357e-11
EX_hxa_e_m,-0.011004876486986037,-4.262482633201873e-11,-1.2259645489082719e-11,-3.328192980032073e-12,-2.3738166263888433e-12,-0.030586655236133686,-0.005770989702554222,-1.0833362282416276e-11,-1.4302803881911324e-11
EX_indole_e_m,0.047082823946644176,0.05649625083665271,-0.000763181373428933,-0.0002545798366719832,-0.003974462081459398,0.06644392371933448,0.09310257544846055,-1.4747051258425503e-10,-0.000864542314388971
EX_kdo2lipid4_e_m,0.01293018250726607,-7.250577907716278e-13,-2.7577752150060197e-12,-3.5845350682446134e-13,4.207452997403274e-14,-1.7861055671230622e-13,0.005214555632765623,9.717619287984838e-13,-1.1951776335144257e-12
EX_LalaLglu_e_m,-0.03176520980278741,-0.03438000000092069,-0.006486038069090865,-0.002555380732425858,-1.2841541948784934e-12,-0.01347810689152832,-0.033976476657392375,-0.0011287325364586329,-0.0018117613136719845
EX_lipa_e_m,0.011310984178379448,-4.628927233659364e-13,-9.698118433457106e-13,-5.036387572328416e-13,2.959671801772758e-14,-6.362009223132469e-13,0.014980926096932766,-1.1131659839343837e-12,-2.998880631350012e-12
EX_n2o_e_m,0.017189999979591173,0.01719000012781191,0.017190010652307054,0.017189997671005486,0.01719000037340953,0.017190000330630142,0.007255513216641288,7.551846177072851e-11,0.017189978218901666
EX_uri_e_m,-0.03143529221357606,-0.034379999999196824,-0.0332414070225699,-0.0005721376744354014,-8.735044042533359e-11,-1.7959532549334958e-11,-0.03357154235273391,4.977834865008022e-11,-0.0005269329064692747
EX_udcpo5_e_m,0.07355824394538457,-3.349626611723868e-14,-3.4184930669800216e-12,1.880978113308396e-12,5.816159936935768e-13,-9.15358577218371e-14,0.0992286547743357,5.824112992091395e-11,7.280905226993703e-11
EX_progly_e_m,-0.033902607427393615,-0.03438000000231927,-0.0343800000303652,-0.03437999999953476,-0.03437999999989271,-0.03438000000889324,-0.03403288280696405,-0.03438000002246659,-0.03438000003961639
EX_so3_e_m,-3.432625896260662,-3.4380000000023734,-3.438000000029545,-3.4379999999962254,-3.4379999999988446,-3.438000000009195,-3.436000637794297,-3.4380000000231576,-3.438000000038953
EX_thymd_e_m,0.002248281265190745,-1.3061389394253846e-11,-0.0036607934846257855,-0.00020916079522215054,-0.0015174571953211066,8.084042158676228e-12,-0.0006447626466980219,-5.609673863050904e-05,-9.228636723688823e-05
EX_2dhglcn_e_m,-0.030829960102638283,,-2.0022973873462637e-12,-8.676167080597926e-13,,-0.034379999999651696,-0.03196382079952598,-0.03437999984154597,-0.03437999999910611
EX_hco3_e_m,-0.02151952105193776,-4.528246925151902e-12,-2.702258570379702e-12,-2.311838211802857e-12,-5.189815952024837e-13,-7.026779516473902e-12,-0.02473266561925237,-3.007794334822352e-11,-2.1177721756251038e-10
EX_3hoxpac_e_m,-3.0693681328909937e-12,-1.2315411674203571e-13,-1.9329279749805237e-13,-5.020016412103613e-13,-1.0197287577223193e-14,-1.098192671164337e-12,-1.9280334274757368e-11,,
EX_araban__L_e_m,-0.029744114366810754,,-1.6881498938051581e-12,-5.377295494658951e-13,,-2.8809023640569326e-12,-0.03217829997477316,,
EX_acnam_e_m,-0.030340494543750006,-7.237283491465052e-13,-0.00013930755384226247,-5.4462222117843806e-05,-2.0645622590227043e-13,-0.00019743619706295664,-0.033638443826394936,-3.3653460601094666e-11,-3.8779057378573954e-11
EX_cit_e_m,-0.029546850665347617,-0.004813934065250012,-0.004338192063707872,-0.006535785463098537,-0.006286860284082003,-0.03438000000547543,-0.034118385230742995,-0.03437999916240176,-0.03438000003651417
EX_co_e_m,5.181590867320555e-13,2.928629344686204e-12,7.377433614564875e-12,7.12184707389612e-13,3.824190694678359e-14,1.938330959035214e-12,-2.619234428229229e-10,9.499046083213405e-12,3.618722860709033e-12
EX_diact_e_m,0.33887496041922044,4.196100689517383e-12,1.8531666344147568e-11,1.6773867971782718e-11,3.3155615604266954e-12,1.0886255105721867e-11,0.2764239152780319,5.51033362599334e-11,9.573298886962184e-11
EX_lac__D_e_m,0.02917292648931143,1.6365871942532673e-12,2.2222839761584562e-11,3.0056127962382655e-12,5.762321470948034e-13,1.5405210119265824e-09,6.896266322245813,6.332652796404141e-11,4.094504961724432e-11
EX_galman4_e_m,-0.002434351557030867,-6.6041116875700866e-12,-3.588339801686636e-11,-1.3004294949675558e-11,-3.88710900280867e-13,-1.5515795449410585e-11,0.020371970940376294,-6.7644087581687235e-12,-5.528795224439318e-12
EX_galman600_e_m,-0.03133152964606737,,8.563825383285509e-14,3.9663593544854714e-13,,2.3044641507961367e-13,-0.0030136021137943717,,
EX_galman6_e_m,-0.00856698587044491,-3.216137682577398e-12,-2.1972114629669626e-11,-6.535553936863543e-12,-2.493898287830313e-13,-7.974990156792729e-12,0.02113077562771759,-2.1165698715270754e-12,-3.164271917412946e-12
EX_glcman4_e_m,-0.007752860004229034,-0.034379999951594714,-3.985086491703239e-11,-1.754986375805438e-11,-1.051024933208031e-12,-1.7219497788230002e-11,0.01011850166174838,-1.9970866578990504e-11,-9.953215709255163e-12
EX_glcman600_e_m,-0.03403172667090026,,-1.889655070818959e-13,3.9064897578097035e-13,,2.296979855720336e-13,-0.024228093585192623,,
EX_glcman6_e_m,-0.015411788350994993,-0.034379999983425905,-3.22311287959415e-11,-1.7517413813764732e-11,-1.7169800190409834e-12,-1.4794782401436117e-11,0.003147171811286764,-1.345926828201569e-11,-5.31593123418429e-12
EX_glcr_e_m,-0.031149646183035857,0.0,-1.7056999916589554e-11,-8.355444182988576e-12,3.2311742677852644e-26,-0.010297980797916387,-0.032290233255741346,,
EX_glycogen_e_m,-0.010953074647634306,,-9.588911375376897e-05,-6.181823935389736e-05,,-0.00013612090795106965,-0.006638700872646439,,-3.7857175620466565e-12
EX_manb_e_m,-0.023345645478108128,-5.6749586599563105e-11,-3.235938859106011e-12,-3.2436521836075694e-12,-5.307649857708319e-13,-3.956840809949965e-12,-0.021953028308486316,-1.3030943874929601e-11,-9.602481891893513e-12
EX_rmn_e_m,-0.029963878881466174,-1.4426227012118347e-12,-4.412679876921661e-12,-2.5838101986157017e-12,-5.576446473319531e-13,-7.77942325604795e-12,-0.030425203831592182,-6.061511519928435e-11,-3.026895767533985e-11
EX_sucr_e_m,-0.032926798966996663,-0.03437999999119775,-0.03437999994158049,-0.03437999997642133,-0.034379999994276975,-0.034380000004836125,-0.03348726865013405,-0.03437999998974019,-0.03438000003726487
EX_xylu__L_e_m,-0.030659856779091183,-5.481574913088252e-11,-2.120970192839041e-10,-3.7406197711061255e-11,-3.9765912750135525e-11,-0.0021652450165747616,-0.0319227116101802,-4.259143755410944e-10,-0.0031757727258652506
EX_23camp_e_m,-0.0314772717720735,-0.017026735552917692,-1.2026142791442292e-11,-5.8828978248151815e-12,-1.7947457051468573e-12,-0.03438000000431731,-0.03378996444995202,-8.191444893118499e-11,-2.0993989172285977e-10
EX_23ccmp_e_m,-0.03221222580242483,-3.3708620241190135e-12,-1.747688146267637e-11,-5.874182856427831e-12,-1.8165024863799288e-12,-2.7423925506833935e-11,-0.03400624115229443,-8.574664788949727e-11,-0.014190732832338439
EX_23cgmp_e_m,-0.0312529479047131,-2.964730399817986e-11,-1.2037607428710767e-11,-5.881471360912252e-12,-1.794776026241205e-12,-0.03438000000309722,-0.033733241750229986,-8.193224824982876e-11,-2.0177492236490877e-10
EX_23cump_e_m,-0.03187807039114707,-3.4755371766092382e-12,-1.3758906915598919e-11,-5.999522513595435e-12,-2.0162327610787286e-12,-2.6237190572810475e-11,-0.03360565143764892,-8.251501226069055e-11,-2.822709001060474e-10
EX_3amp_e_m,-0.028775588525366432,-0.000451289859567512,-0.0002519499806669222,-0.016534840872470147,-0.0005595276749604014,-0.028181857998480834,-0.03426809863399823,-0.0084498184541131,-0.034380000041142667
EX_3cmp_e_m,-0.000474043511978715,-0.0005070638417437844,-0.00041720718610360806,-0.008788443672811877,-0.0009306624758688326,-0.02284669702669158,-0.03430818139776789,-0.014260257193842605,-0.03438000004113106
