,TRE3326A10-45241226,TRE3326A11-45241228,TRE3326A12-45238228,TRE3326A13-45249221,TRE3326A14-45252219,TRE3326A15-45241232,TRE3326A16-45245241,TRE3326A17-45241234,TRE3326A18-45238232
EX_ala__D_e_m,-0.03438000110483325,-0.03438000737114638,-0.0343799999075179,-0.03437999820879631,-0.034379999974354605,-0.03437999968011795,-0.0343799894838836,-0.03437784758919633,-0.03437999769888885
EX_gln__L_e_m,-0.06875999627826845,-0.06876000965874274,-0.06876000096076518,-0.06876008866663268,-0.06876000034644066,-0.06875998859354163,-0.06876024893542163,-0.06875859912819894,-0.06876000152794363
EX_thr__L_e_m,-0.06875964769684682,-0.0687640799849504,-0.06875967299287115,-0.06876000138255958,-0.06875999146134334,-0.06875998586499528,-0.06876088033178367,-0.06875939960582537,-0.06875999821794014
EX_arg__L_e_m,-0.06875997481518366,-0.06876002038006716,-0.068759994359008,-0.0687600327470727,-0.06875999728186263,-0.06875999574788358,-0.06875974269768775,-0.06875932995580061,-0.0687600144295093
EX_amp_e_m,-0.03437999996453418,-0.03438000024027142,-0.03437999997327659,-0.03437999711884302,-0.03437999999463712,-0.03437999985432813,-0.03437999157891636,-0.034380039938421786,-0.034380001329668286
EX_cgly_e_m,-0.0343800034911824,-0.03437997956266026,-0.03438000165919772,-0.034380000196731784,-0.03438000041576143,-0.034380094367020005,-0.03437812773895371,-0.034379507736547466,-0.03437999307643411
EX_malt_e_m,3.2607048409158335,5.2529947519818165,5.1965187797465955,1.9251296034107312,3.6042869847797405,-0.03437999966624106,0.36816262624867013,1.7361764129428607,-0.03437999846655715
EX_malttr_e_m,5.632208293850488,5.283523659039499,3.8251174833309496,5.969197395294568,5.314024554014937,-0.03437999975140427,3.7754545867717795,4.068492612134104,-0.03437999974611361
EX_starch1200_e_m,-0.01283312335668457,-0.011946300287664226,-0.009236272324609825,-0.014515539990606903,-0.013628994375387945,-4.3225624789876405e-11,-0.009127452183386543,-0.010079037825813755,-0.0054004447358134726
EX_arab__D_e_m,-0.03437999996466644,-0.034379999643107735,-0.03437999998368571,-0.034379999531729974,-0.03437999994994169,7.410829929455228e-10,-0.03438000232552968,-0.03437956184917512,-0.034379999599894746
EX_fe3_e_m,-3.437999999543368,-3.438000004355479,-3.4379999999064266,-3.4379999994255424,-3.437999999965696,-3.4380000006220857,-3.4380000451869592,-3.437998255165052,-3.4380000045989343
EX_lys__L_e_m,-0.06876000023157733,-0.06876003264629552,-0.06875999972702693,-0.06875999380876471,-0.06876000003868693,-0.06876000024901455,-0.06875979508213825,-0.06875903558004424,-0.06876000111511754
EX_orn_e_m,-0.034379993475247166,-0.03438003517214115,-0.034379998142618814,-0.034379980716359795,-0.03437999890896227,-0.034380002425330757,-0.034380731177454715,-0.03437939441642056,-0.03437997855004605
EX_asp__L_e_m,-0.06876000000460779,-0.06875999802861602,-0.06875999997418857,-0.06876000917639935,-0.0687599997370565,-0.06875999990250392,-0.06876032082232499,-0.06875905670569914,-0.068760000967961
EX_phe__L_e_m,-0.01891525236138737,-0.04485964647639916,-0.04973306737412972,-0.00844636939531726,-0.029069947338003298,-0.042437488563731855,-0.05770521825332754,-0.018722546597075937,-0.03425993400141253
EX_k_e_m,-0.13629029647430435,-0.13575615944574326,-0.13824301109647164,-0.14148856537163793,-0.13913722806625334,-0.12247978261490944,-0.12149810014010319,-0.12118795070975215,-0.11725273076716723
EX_pro__L_e_m,-0.06876000002117981,-0.0687599518371675,-0.06876000096298171,-0.06876004991454987,-0.06875999991215032,-0.06875999906942683,-0.06876010299995575,-0.06875987225041004,-0.06876000081244125
