,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
,,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
TRE3326A10-45241226,bin_10_unicycler,0.03048748671969165,0.06070680623250349,0.09121508003781342,0.12168986724616447,0.15224604365228037,0.2083880755608626,0.27573166517900516,0.34560228874995647,0.4155563691448229,6.062619842385256,0.03044937362389843,0.0608464705942796,0.0912484763267855,0.12175540458550979,0.1522059588339796,0.20846790506973634,0.27580957848540366,0.34575657870721965,0.4156593738647352,6.062663834443683,0.030487437329364375,0.06077820362611242,0.09122642898794012,0.12180972811402262,0.152250959104145,0.20848987493353596,0.2758163841068219,0.34574209572461506,0.4155958414969296,6.063329022613036,0.030551451326944777,0.06080542765625291,0.09126738228498414,0.1218326041768313,0.15233212930420695,0.20866051513732536,0.27604689309681424,0.3460254473931624,0.41590272021780933,6.066264031189569,0.03055880660658877,0.06080476520604826,0.09131022034205115,0.12176923987988576,0.1523074011938301,0.2084638119067149,0.27586067389318775,0.34576015086211215,0.4156932128960048,6.062967898573582,0.030560705817684268,0.06080863111881715,0.09130125976501997,0.12197229598798767,0.15234456712247677,0.2086840769375715,0.2761733564492421,0.3461284637456408,0.41616097588389167,6.072346363834659,0.030636080239128345,0.06080657387043704,0.09125075534200784,0.1217399246328919,0.1523010891552762,0.20841143252644684,0.27577363939812705,0.345707755849053,0.41588875087262056,6.0620873423837764
TRE3326A10-45241226,bin_13_unicycler,0.042484874166358925,0.08454209064265515,0.12705275715085168,0.16958139509646347,0.21215196532201153,0.2144402896076536,0.2417373720610071,0.2761667778551439,0.3106092382203476,3.269719448763971,0.04245114173266771,0.08455733673116438,0.12706956400276337,0.1696126786491008,0.21218471729649174,0.2144386511152049,0.2417946337836591,0.27628747555509603,0.3106929876813495,3.29115426645253,0.042491321869891886,0.08454196925084523,0.12707084006617153,0.16961794659809304,0.21218294341059804,0.21443877040498854,0.2418196321286093,0.2762659824268623,0.3107020226396727,3.2773134290815893,0.042485373516757324,0.08464686329197334,0.1271390711119702,0.16968970699715016,0.212290087312248,0.21444230258401228,0.24192323309992098,0.276408099286989,0.3108580003904767,3.3163242228595284,0.04248271395502387,0.08467538624791689,0.12706960917563365,0.16961127514565508,0.21219044482011565,0.2144545676943644,0.2418304716619437,0.27629389309675967,0.3107704089692275,3.3195093290249864,0.0425513783737333,0.08474532190554543,0.12710828748770706,0.16969003257847004,0.21230374325769688,0.21445690384712807,0.24195812372123104,0.2764592531271695,0.31098367426409196,3.323906281244584,0.04261308391770028,0.08461302802792307,0.1270059818122494,0.1695659614684823,0.2121252897790656,0.21445674734108347,0.24180150562583053,0.27625750035095487,0.31075125929097325,3.2713017396372495
TRE3326A10-45241226,bin_15_metaspades,0.07749103418381192,0.1548150694505921,0.2328161680653141,0.310808589778222,0.38882706489231805,0.5324260818789741,0.6216976566633599,0.6958108362942431,0.7698798406465189,0.9565798709349993,0.07748866576533654,0.154885944765033,0.23284851452215213,0.31085974339253414,0.38889957296848143,0.5325661119531271,0.6217696484852145,0.6957762267584836,0.7699144814165465,0.9546551941485769,0.07761578007162345,0.15491103921735483,0.23285047138298864,0.31086063404685366,0.3889128088809379,0.5325464323119494,0.6217015874624393,0.6957455787089648,0.7698898311302624,0.9566438418837514,0.07763728237758367,0.154909596841788,0.23298617565026777,0.3110155725062752,0.38909254908159346,0.5329709306287824,0.6219784464616546,0.6960315540852489,0.7701829266282263,0.9468894240448777,0.07756966587624135,0.1549465064465736,0.23283702140011833,0.3108582217715258,0.3888817149482635,0.5325947537197472,0.6217037251603232,0.6957415787447698,0.7696871732292456,0.9560955693145459,0.0776622570596416,0.15508375540471833,0.23300596829027662,0.31101113870544156,0.3891097548699115,0.533022528310654,0.6219721472310354,0.6960505298714608,0.7700258265656028,0.9453261960138692,0.07763060170750041,0.15503603077227351,0.23282029549202007,0.31078417617893994,0.3887828514774822,0.5323009544922801,0.6214863490693815,0.6955094478614933,0.769342848215946,0.9562848404451355
TRE3326A10-45241226,bin_15_operams,0.013318290019615544,0.025808635217811474,0.038448907942620555,0.05108397974683643,0.06387379908013686,0.08678645619312383,0.11484753933421514,0.14376623176326705,0.17306129698123607,5.98003947547007e-07,0.013206409755931297,0.026117659040630375,0.03863777649450838,0.051478771282872524,0.06355970057678807,0.08704886271288359,0.11475165349489558,0.14422825024051997,0.17327945142852588,8.836077162829585e-07,0.013326744244518261,0.025937529744881713,0.038343004111383014,0.05135124296174621,0.06365944502272525,0.08707464892465076,0.1149451579283281,0.14430042361032286,0.1730605081025389,1.2430016081361146e-07,0.013333744239025924,0.02601682727743206,0.03858175226710549,0.05115590289773261,0.06380769661656817,0.08713620953467367,0.1149748079990227,0.14429444946848444,0.17314496302626223,1.8111672839342783e-06,0.013443052247388449,0.026082677157047637,0.038693177839176945,0.051444438953543045,0.06416809653376987,0.0870202804343933,0.11490749937885943,0.14423675490197052,0.1735769444344718,2.539648540258897e-07,0.013412848483548448,0.026297956723782715,0.03849456757155331,0.05180785707266446,0.06382602858353273,0.08743219830069827,0.11546000938473704,0.14438092106502795,0.17412472240596225,2.7815177759133194e-06,0.01349755906243652,0.026317485930631213,0.03863716100719228,0.05117476871167983,0.06414558540723006,0.08730798397019658,0.11520705434120163,0.14441557577860858,0.17424147147133554,3.128791433935456e-08
TRE3326A10-45241226,bin_16_metaspades,0.03468446546689519,0.06926727561368351,0.10415024766288053,0.13896603298160556,0.17385132159409142,0.1756466303208095,0.16107023285961924,0.14263486608333129,0.12434407616647367,2.8970989526123523,0.034716825393762606,0.06919649758482063,0.10408005978633247,0.13897916519795403,0.17383144782122498,0.17570648844844164,0.1609766521767133,0.14254149828803778,0.12402421307681238,2.897048652425743,0.03473299180787897,0.06928578122307692,0.10411638088821332,0.13909102553033575,0.1738618094111021,0.17579880473031823,0.16100065125498544,0.14266639809108037,0.12409722301475053,2.892559912939953,0.03475020371505849,0.06934314095718065,0.10419097294444855,0.13906351055721217,0.17393951809981803,0.1757868301028108,0.16095443521396635,0.14253667105802384,0.1242301295819294,2.8966706344759996,0.03475987137428924,0.0692839711047201,0.10421375867336481,0.13907570092026006,0.17397305997938026,0.17569052300282123,0.1610055065718132,0.14267134888406255,0.1244755459931124,2.8970682020097076,0.03476350106278074,0.06944570314435544,0.10444006021142964,0.13904055901958914,0.17398944960957036,0.17568834683874926,0.1609632205178635,0.1425277656128048,0.12392559320962047,2.8970491507660645,0.03461127714548195,0.06939037491965407,0.10414661233192282,0.13888726592336043,0.1737421618810167,0.17581956599305373,0.16102387402341953,0.1426535512567715,0.12476803671826343,2.8970891986229224
TRE3326A10-45241226,bin_19_unicycler,0.1000174397233392,0.2000110690901965,0.30073218950501956,0.4014896024498628,0.5022127602631837,0.6875267411605287,0.8028128333490661,0.8985123959016443,0.9941532668331448,3.2680278996288495e-06,0.1000846192574851,0.20020129700194814,0.30096545213859716,0.4017574112610348,0.5023270385796769,0.6878613493928827,0.8029827103950832,0.8988713072628549,0.9945311786640725,0.00013731908683095386,0.10012998451625556,0.20016741994009277,0.30082695273916904,0.401728356693819,0.5023709607126345,0.6880136317426702,0.8030354588248356,0.8989314220252906,0.9945997673919458,4.409087004169028e-06,0.10019655488387258,0.20036941863269042,0.30104994890374126,0.4018891149316342,0.5026638654852407,0.6885975083853786,0.8034038718763054,0.8993232016364473,0.99506857521768,0.014325360190978548,0.1001866307793384,0.20023334691911882,0.3009977859746705,0.4017740799739769,0.5026527258932597,0.6879820742568564,0.8032005585014023,0.8990313514395729,0.9950318960756587,0.0007050117592883613,0.10024677054758534,0.20048793436012963,0.3011298915703295,0.4021699033448927,0.5027939211828557,0.6887091493351951,0.8035415450476903,0.8994322007065283,0.9955889309154855,0.023638530694244268,0.10020480179939459,0.20034240563396916,0.30093224764649246,0.4017159321475784,0.5025110677113105,0.6879037387785634,0.8031396289289188,0.8989621587976586,0.995016177173987,1.9790761740136256e-08
TRE3326A10-45241226,bin_24_unicycler,0.04622301447875374,0.09235478243424775,0.1388377458139649,0.1853346888948503,0.23186164350268165,0.23436905184346613,0.26420135318297,0.3018238569177814,0.33946332380381605,2.5857517067744802e-08,0.04621611926953984,0.09243017694010516,0.13886213146960258,0.185380118251793,0.23190443300235872,0.23437806478495077,0.2642782509918749,0.30192216935145344,0.3395574063532973,1.6566899761055888e-06,0.04622060511296238,0.09241828884129508,0.1388993534800794,0.18539154758826337,0.2319054295107932,0.23437931616327923,0.26429803444525685,0.3019692525365636,0.33957569294359524,6.533376232220673e-09,0.04623873069001394,0.09248787905892017,0.13897836124620416,0.1854824426165108,0.23203114296299604,0.2344034222446088,0.2644310268857969,0.3021105910317745,0.3397704037733285,3.214679510001127e-06,0.04626500852916521,0.09241447757815335,0.1389222576743895,0.1854422764757254,0.2319478331492324,0.2344375451844772,0.2643662074637284,0.3019843042412492,0.33969156675405965,1.2656908567507885e-08,0.0462987698928226,0.09253184070573453,0.13900797288056113,0.18556083497442097,0.23207274549729284,0.23445203735963643,0.2644744743632567,0.30214960909254457,0.339882275756136,2.247177466088727e-06,0.04631013557269948,0.09246526393891881,0.13891657601660046,0.1853992482863224,0.23190164400939314,0.23448429879902877,0.2643211370375344,0.3019684692863909,0.3396713639389049,1.0147094876399291e-09
