,TRE3326A10-45241226,TRE3326A11-45241228,TRE3326A12-45238228,TRE3326A13-45249221,TRE3326A14-45252219,TRE3326A15-45241232,TRE3326A16-45245241,TRE3326A17-45241234,TRE3326A18-45238232
EX_glucan4_e_m,-2.3159208535675008e-10,-3.363310366377603e-07,-9.80847598292671e-07,-7.041485035325636e-10,-1.8301902040263778e-06,-5.1498765728987674e-09,1.8652650546412674e-07,1.4564667234667014e-06,-2.882576420863407e-10
EX_glyc_e_m,-0.034379997109258584,-0.034379591524630465,-0.03437883781084065,-0.03437999827334664,-0.03435182539131943,-0.03329427390698299,-0.03437797009837518,-0.03435461131289452,-0.034380007048379034
EX_gua_e_m,-0.034380003698928414,-0.03437906907985264,-0.034380748996265795,-0.03437999829067828,-0.034377562145349976,-0.034379990499640856,-0.031867625749442505,-0.03414550132219337,-0.03438000188919379
EX_pheme_e_m,7.431861980801532e-11,1.250600740496879e-07,3.8917968961828813e-07,2.785448441928567e-10,7.453769052147744e-07,1.2492538161706125e-09,2.1276964159274332e-07,1.0696583587742282e-06,2.0752201270993846e-10
EX_his__L_e_m,-0.008746953561857463,-0.007269518188881781,-0.00799855745058717,-0.06798383713934117,-0.014791684859766256,-0.01394069762599564,-0.00518627258345384,-0.008215592755895547,-0.014913434704478508
EX_hqn_e_m,0.03437999868550536,0.03437997803454159,0.03437925232961481,0.034379999896093555,0.03437895705072264,0.034379992521469005,0.034379269752151616,0.034378621461317024,0.03304224022440978
EX_hxan_e_m,-0.03438000120268447,-0.03437847770277434,-0.0343781868895582,0.07531343033131425,0.07740493208161006,0.14037621897712477,0.2089122407827887,0.04280995862892037,0.0769504867043132
EX_Larab_e_m,-0.026451363318189328,-0.025029919753015654,-0.027021468991299827,-0.027148785439574087,-0.02605197016898015,-0.02746706747284289,-0.02489379453025281,-0.023213437004826566,-0.02373063374627926
EX_lmn2_e_m,0.2022747870524619,0.2297101657993599,0.17651527926885932,0.35968100040403195,0.3766523645166708,0.33303414573754103,0.2542605357463036,0.3300760052423299,0.3336148942953897
EX_lmn30_e_m,-0.013484985814690681,-0.015313785284699205,-0.011767610937264998,-0.023978733385759416,-0.025108872259977866,-0.02220227654166428,-0.016950693356697445,-0.0220047895701952,-0.022240992977058997
EX_man_e_m,-0.02592672585975074,-0.026097592520879825,-0.025254105312326032,-0.02618976453626,-0.024151137712272595,-0.02970028282556373,-0.025223862807287792,-0.02610342438834247,-0.034379999112637644
EX_murein5px3p_e_m,0.048889699213369706,0.028708607854235693,0.04888622262107253,0.04959664557091578,0.044633959517763375,0.008535438653594279,0.05077360284062779,0.04943981528008544,0.04872150581942945
EX_murein5p5p5p_e_m,-0.0343799999081614,-0.034379952727882204,-0.034378825884367074,-0.030086249632748367,-0.02974749414326091,-0.028043687737160646,-0.03002938211717064,-0.03148876893321441,-0.028961061020870038
