"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_2_unicycler.faa_1_1",8.34184461861127,8.38231644249281,8.59980936030611,8.17508186974854,8.49843812330488,8.5504441823647,8.36374193876611,7.20260024838553,7.89916863216844
"bin_2_unicycler.faa_1_10",7.96889677221884,8.48012502401859,8.3887044102816,8.45212790317608,8.73683608621071,8.44498929698103,8.14581814093668,8.44909347749593,8.05316627148911
"bin_2_unicycler.faa_1_100",7.86944553277666,7.98792692711242,9.19657634246034,7.85517153435903,8.24395297175067,8.64060547728956,8.94724382396837,8.43545785473611,7.05858769917719
"bin_2_unicycler.faa_1_101",4.79469363625016,3.85099360709604,7.14152875808256,3.27102229401864,5.32152617898233,6.17812788486562,7.32259291811497,3.44132800812263,3.68169208057238
"bin_2_unicycler.faa_1_102",6.8476686562781,6.47984339054274,7.29054467709311,6.57845893614749,6.30337374401127,6.25449121608938,5.39407814888872,5.01043491151828,5.10203561158585
"bin_2_unicycler.faa_1_103",8.07616332834172,7.95260860179206,8.15110520263843,8.00153410798417,7.72921046307314,7.95001361436298,7.53706930333204,7.67829594013991,7.59649917929968
"bin_2_unicycler.faa_1_104",7.30458681750904,6.80101942448534,6.98629671114633,7.22247899451386,7.20171440079072,6.30666320216128,6.18665420964765,7.5449640617849,7.05858769917719
"bin_2_unicycler.faa_1_105",8.31088877958557,8.63435784067723,8.35101665185032,8.33274509857159,8.73683608621071,8.88667728145283,7.82516292570841,8.74277853478797,8.53954483449107
"bin_2_unicycler.faa_1_106",7.34275716052422,7.70716754060719,7.27273795373929,7.53768259476685,7.46311448623007,7.726953154441,7.72374871891602,7.43961908950678,7.27443009854742
"bin_2_unicycler.faa_1_107",5.60533995083984,6.18495986232349,5.58650076037381,6.12118767127238,6.04398814312554,5.62517538848467,4.73644556229032,6.25955543653625,6.89871136440688
"bin_2_unicycler.faa_1_108",8.05476378467279,8.20043986376959,8.39694742890277,7.97342543080352,8.3338623397961,8.31856479684262,8.4719489961998,8.14001496259317,7.48830647713089
"bin_2_unicycler.faa_1_109",7.81787214296379,7.53578684676776,7.57837484074161,7.5134853063975,7.43630169891474,7.54345688406696,7.65194888413716,7.11976711972376,6.61188909557326
"bin_2_unicycler.faa_1_11",8.68603370697142,8.7234909243646,8.96393269899293,8.62017945257372,8.47227977686874,8.8677004989175,8.06519198670793,8.8077249794838,8.60477545793017
"bin_2_unicycler.faa_1_110",7.6105806455085,8.08490087350744,7.7490716362161,8.26188798004687,7.48943803116409,7.49481392623402,8.09257108673366,7.68982756679041,8.36226610764522
"bin_2_unicycler.faa_1_111",6.88047537296344,7.47796250259259,7.40122107037246,7.29808550787233,7.63802576024392,8.06352663112625,7.61466293281781,7.72387950935064,7.87953356245656
"bin_2_unicycler.faa_1_112",6.83433419390351,7.42095736516656,7.18977055894132,7.37530711295059,8.02749535327931,7.7721849553435,7.45506399238704,7.31111496963538,7.20250115956933
"bin_2_unicycler.faa_1_113",7.09414154394015,6.9337283195622,6.95314037141614,7.05152204791758,7.46311448623007,7.38262303870591,6.28486885037056,6.48808858636811,6.14806583680627
"bin_2_unicycler.faa_1_114",7.64916928929,7.51777566803156,8.13641075809807,7.20445392521117,7.56564399088556,7.99840059614749,7.41224440003135,5.91113970180662,6.627668540344
"bin_2_unicycler.faa_1_115",5.42138804971309,4.91466784344747,5.26487115906184,4.64993861548994,4.75449054886588,4.89125756293581,5.39407814888872,4.12416672011108,4.68593846599953
"bin_2_unicycler.faa_1_116",7.05156223412743,6.72456226234691,7.49635663728409,6.42086513323737,6.47126763689992,7.1905184572375,7.53706930333204,6.56524496463821,6.12601585348937
"bin_2_unicycler.faa_1_117",6.25234084556786,5.9364702983847,5.64303836116966,5.20356875029905,6.75781480041615,3.85747406821046,0,5.39558116183031,4.09885433489972
"bin_2_unicycler.faa_1_118",2.31428057728405,1.54525828902455,1.95631175355902,1.51312620294901,0,1.08717461053571,0,2.56837623145148,2.40670086883798
"bin_2_unicycler.faa_1_119",2.93028501641829,1.7234606124006,0,2.84417048809659,2.90653334255597,1.08717461053571,0,3.44132800812263,0
"bin_2_unicycler.faa_1_12",8.69896634228192,8.02665319183618,8.89576675616601,7.77601705465506,7.40898113840928,8.44498929698103,7.91991404256239,7.57014079142067,6.92449064941602
"bin_2_unicycler.faa_1_120",3.43315474879064,2.15491163262471,1.54619435139708,3.59999281099591,3.80697214754437,0,0,3.44132800812263,2.40670086883798
"bin_2_unicycler.faa_1_121",3.50223781444516,3.5538462791239,3.85231870745463,3.86770313870728,4.35715989287228,1.93033568881293,0,3.82277491442319,1.65594789923204
"bin_2_unicycler.faa_1_122",0.843753291379907,0,0,1.51312620294901,0,0,0,0,0
"bin_2_unicycler.faa_1_123",1.21693404846275,1.88205153948048,0,2.23528510775502,0,1.08717461053571,0,0,2.89799647322994
"bin_2_unicycler.faa_1_124",4.05566065402505,3.23904326648616,3.6464788780787,4.14474047217861,3.80697214754437,1.08717461053571,0,0,1.65594789923204
"bin_2_unicycler.faa_1_125",2.97957068559645,3.2965147514184,2.75731608068047,2.57161448023494,4.35715989287228,2.1288630044363,0,3.20461408974568,2.67316162871782
"bin_2_unicycler.faa_1_126",1.21693404846275,0.821649211231405,0,0,0,0,0,1.40261570853641,0
"bin_2_unicycler.faa_1_128",1.96862469489576,1.34190067809917,1.95631175355902,2.41322856005517,2.90653334255597,1.08717461053571,0,0,1.05356379812478
"bin_2_unicycler.faa_1_129",3.39733175515728,1.7234606124006,3.26934116750141,2.96329319211313,2.90653334255597,0.643660199154123,0,0,1.05356379812478
"bin_2_unicycler.faa_1_13",8.14258378992422,7.86271439996889,8.10656509329155,8.05280581257859,7.91546886309232,8.45888868161252,7.45506399238704,7.8830348377397,7.42650368664713
"bin_2_unicycler.faa_1_130",1.51315250829785,0.821649211231405,0.971021991451579,1.16104005716865,0,0,0,1.40261570853641,1.65594789923204
"bin_2_unicycler.faa_1_131",2.06310689850187,1.54525828902455,1.54619435139708,0,2.90653334255597,0,0,0,0
"bin_2_unicycler.faa_1_132",2.31428057728405,2.9830989269035,1.54619435139708,1.51312620294901,0,1.08717461053571,0,2.10017360699346,1.65594789923204
"bin_2_unicycler.faa_1_133",1.8675185067494,1.7234606124006,0,1.16104005716865,3.42589088307527,0,0,1.40261570853641,0
"bin_2_unicycler.faa_1_134",1.51315250829785,2.15491163262471,2.27527971593582,2.23528510775502,3.80697214754437,1.08717461053571,0,2.10017360699346,1.65594789923204
"bin_2_unicycler.faa_1_135",2.23531699975303,2.38428165561976,2.27527971593582,2.96329319211313,4.35715989287228,2.30334655589736,3.49349650752898,2.921287700224,2.07961793662174
"bin_2_unicycler.faa_1_136",4.24895210903829,4.83932018114032,4.19251903459912,4.41934104897276,5.19927134043194,4.20405619671789,0,4.9349168870845,4.1866918083011
"bin_2_unicycler.faa_1_137",5.62870079785552,5.63608816402977,5.46631035751328,5.40640823014708,5.63622068467793,3.6789781190773,4.99043155728713,5.95001996900876,5.00871434018777
"bin_2_unicycler.faa_1_138",7.33093705289481,6.90630036267789,6.26412480929457,7.42803961928284,7.40898113840928,4.68597719188839,0,7.29610370228586,6.05776873464239
"bin_2_unicycler.faa_1_139",7.83471100390896,7.5623888966165,6.90771221860547,7.59875958791661,7.89592191145421,5.54056382698243,5.96755908792029,8.95834702665654,7.90565471594034
"bin_2_unicycler.faa_1_14",7.83638413056978,7.36160679388326,7.51162004896222,7.38600893775161,6.99677048527539,7.38747605246074,7.79214399817625,7.35523376939344,6.65871891931373
"bin_2_unicycler.faa_1_140",0.613351332728225,0.468544356429212,0,1.79592133940064,2.08714762256064,0,0,2.10017360699346,0
"bin_2_unicycler.faa_1_141",2.31428057728405,1.7234606124006,0,0,2.08714762256064,0.643660199154123,0,3.44132800812263,2.40670086883798
"bin_2_unicycler.faa_1_142",1.51315250829785,0,0,1.79592133940064,0,1.08717461053571,0,1.40261570853641,0
"bin_2_unicycler.faa_1_144",4.4371306684814,3.64516890108383,3.11799912120969,4.09342624986208,4.75449054886588,1.08717461053571,0,4.85522645327261,4.7450017507728
"bin_2_unicycler.faa_1_145",0.843753291379907,0.468544356429212,0,1.79592133940064,0,0,0,3.44132800812263,0
"bin_2_unicycler.faa_1_146",0,0.821649211231405,0,1.16104005716865,0,1.08717461053571,0,0,1.65594789923204
"bin_2_unicycler.faa_1_147",1.96862469489576,1.54525828902455,0,1.51312620294901,0,1.08717461053571,4.42798455808947,2.10017360699346,2.07961793662174
"bin_2_unicycler.faa_1_148",1.8675185067494,0.821649211231405,0.971021991451579,1.16104005716865,0,1.70006278946642,0,0,2.89799647322994
"bin_2_unicycler.faa_1_149",1.96862469489576,0.821649211231405,3.7530667669895,0,0,0,0,4.48345875079743,0
"bin_2_unicycler.faa_1_15",7.36147018089125,6.8401980733959,6.97532904784384,6.7703831766802,6.1795025537359,6.90935312840633,5.70912827755439,6.66209293383837,5.88472359982955
"bin_2_unicycler.faa_1_150",9.05492550659203,8.71824287559689,8.29036141646844,8.40292132761716,8.85289822391003,6.41520366289331,5.84412257047214,9.84788847407414,8.93470960609736
