"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_63_operams.faa_1_13",2.3714407679559,0.559579167415028,0,0,0,0,0,0,0
"bin_63_operams.faa_1_15",1.41674818622382,0,0,0,0,2.07303830890752,0,0,0
"bin_63_operams.faa_1_16",2.11758239037622,0,0,0,0,0,0,1.41848925640799,0
"bin_63_operams.faa_1_2",1.41674818622382,0.961755534978361,0,0,3.0308811130134,0,0,0,0
"bin_63_operams.faa_1_20",0.875713455009611,0,1.67605405714277,1.52140961066957,0,0,0,0,0
"bin_63_operams.faa_1_22",3.66548531761241,3.25234091097642,3.02422463928749,2.50507410776049,0,3.61200044771873,0,0,3.18393208957384
"bin_63_operams.faa_1_26",1.17144571220017,0,0,0,2.19740734175343,0,0,0,0
"bin_63_operams.faa_1_29",0.875713455009611,2.63511161856947,0,0,0,0,0,2.11972436243456,2.67623826633356
"bin_63_operams.faa_1_3",0,0.961755534978361,1.06885217596731,0,0,0,0,2.11972436243456,0
"bin_63_operams.faa_10_1",1.17144571220017,2.9323918118881,1.90473812403936,2.24532163325562,0,0,0,0,0
"bin_63_operams.faa_10_5",2.11758239037622,2.26024065816887,0,0,2.19740734175343,0,0,0,0
"bin_63_operams.faa_100_1",1.80930982734737,1.27591155534094,0,0,0,0,0,0,0
"bin_63_operams.faa_1000_1",2.77492554545256,2.26024065816887,0,2.24532163325562,0,0,0,0,0
"bin_63_operams.faa_1002_2",0,1.94224627466545,1.06885217596731,0,0,0,0,0,0
"bin_63_operams.faa_1003_1",0.875713455009611,0.961755534978361,1.06885217596731,2.72511771301612,0,0,0,2.94339965514368,2.67623826633356
"bin_63_operams.faa_1004_2",3.40620000260852,1.75240443820199,2.10208399508793,3.00273447532975,2.19740734175343,0,0,1.41848925640799,0
"bin_63_operams.faa_1004_4",5.5521415773557,6.11338483689793,5.21824653069567,4.86099805162698,5.57364919551157,2.89053184940344,3.33750505797596,4.70574669866286,4.10228965589443
"bin_63_operams.faa_1005_1",0,0.961755534978361,0,1.52140961066957,0,0,0,0,0
"bin_63_operams.faa_1005_3",1.62634016733791,0.961755534978361,2.92345008854925,0,0,2.89053184940344,0,0,0
"bin_63_operams.faa_1006_1",0,1.53374121934177,0,0,2.19740734175343,0,0,0,0
"bin_63_operams.faa_1006_3",0,0,0,1.92830247904449,0,0,0,1.41848925640799,0
"bin_63_operams.faa_1007_1",0,2.9323918118881,3.29014562804753,1.52140961066957,0,1.38065156244383,2.82219392635947,2.11972436243456,0
"bin_63_operams.faa_1008_2",1.41674818622382,0.961755534978361,0.631227098004576,0,0,0,0,0,0
"bin_63_operams.faa_1009_1",1.97166438497479,0.961755534978361,2.27565460886635,0,0,0,0,0,0
"bin_63_operams.faa_1011_1",4.11110210866985,4.48044387570239,4.58814719994149,5.01500059550437,0,0,0,0,0
"bin_63_operams.faa_1012_1",1.80930982734737,2.52064661829332,2.81510408775356,2.24532163325562,0,0,0,0,0
"bin_63_operams.faa_1013_1",2.11758239037622,0.961755534978361,0,0,0,0,0,0,0
"bin_63_operams.faa_1013_2",1.17144571220017,0,1.67605405714277,0,0,0,0,0,0
"bin_63_operams.faa_1015_1",1.80930982734737,0,0,0,0,0,0,0,0
"bin_63_operams.faa_1016_1",2.3714407679559,1.94224627466545,1.06885217596731,0.952599716451399,0,2.07303830890752,0,1.41848925640799,1.23141257511848
"bin_63_operams.faa_1017_1",2.11758239037622,0,1.67605405714277,1.52140961066957,0,0,0,0,0
"bin_63_operams.faa_1017_2",1.80930982734737,0.961755534978361,1.06885217596731,1.92830247904449,0,0,0,0,0
"bin_63_operams.faa_1019_2",2.3714407679559,2.39631107794036,1.06885217596731,1.52140961066957,0,0,0,0,0
