"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_64_operams.faa_1_10",5.04185175121569,4.91354076381937,4.99629107557384,5.14648894741589,4.85347227354073,5.20460716721465,5.51497341060572,5.21708432909301,5.88869650152331
"bin_64_operams.faa_1_100",1.02968865383946,0.553325367477674,0.463999024038044,0.236757764023313,1.26031207179632,0,0,0,0
"bin_64_operams.faa_1_101",5.16330490771772,4.63463260422984,4.84264094902985,4.93568112778162,5.59831064364902,4.80255206537653,5.51497341060572,5.12031643175071,4.35163021737528
"bin_64_operams.faa_1_102",5.34681186044412,5.05550083963103,5.1351407746811,5.47623054462531,5.37395405232005,5.51868937508063,5.51497341060572,6.45731424533447,6.10760614061205
"bin_64_operams.faa_1_103",5.77650286717153,5.77910765078147,6.35074470465173,6.22561038457894,4.98643193819221,5.88992057295219,6.49911143053618,5.47363986564518,6.10760614061205
"bin_64_operams.faa_1_104",8.38052674717374,8.73656529822475,8.7162095001987,8.71091858557631,8.3055030467785,8.37873818379806,7.49111455842394,8.17070986949454,7.74534688791406
"bin_64_operams.faa_1_105",7.54942070560167,7.7373122209146,7.97153339504224,7.50084153675554,7.27148457460592,7.78620436735491,7.07874761140467,7.13912911243124,7.28843436603824
"bin_64_operams.faa_1_106",8.3944869380495,8.1320813337278,8.43157779019305,8.13165736423822,8.68394133952677,8.43590247857321,8.07340155429515,8.58751498095423,8.28381265670471
"bin_64_operams.faa_1_107",7.57591494505735,7.50459676538908,7.64093143849704,7.44730081224052,8.1582411119447,7.92577673913974,6.49911143053618,7.56392361951912,7.53490399120848
"bin_64_operams.faa_1_108",4.1238213467202,3.28184652167671,3.16455456652746,3.36089239455602,4.54396649895427,3.31744592656985,6.49911143053618,4.78366087841947,0
"bin_64_operams.faa_1_109",8.43171174503984,8.31049147356978,8.35173675287597,8.25385065101703,7.93786351149094,8.39804571630161,8.29502863344216,8.2642613800076,8.06592966382098
"bin_64_operams.faa_1_11",4.32048237078855,3.99628536180458,4.60470232354828,4.72807508365298,4.45497421175463,5.77646938400778,6.49911143053618,4.78366087841947,6.38401722083872
"bin_64_operams.faa_1_110",8.73263368183558,8.67134258424826,8.72916440387411,8.63593547826335,8.75089607638572,8.82633715031099,9.48508767988502,8.57843651021581,8.45322321975774
"bin_64_operams.faa_1_111",7.34894159955113,7.19665649275258,7.43969622502213,7.36072290443541,6.79756512183113,7.4585715953124,7.94835749684129,7.03679355920711,7.77761894765612
"bin_64_operams.faa_1_112",5.81259914509481,6.19882729389965,5.55741740068756,5.63480352541354,5.93086616848726,6.35263180511327,7.49111455842394,5.54993256517711,6.46551939294711
"bin_64_operams.faa_1_113",5.89065783531942,5.79943235277122,5.83656239450595,5.77766024670562,6.4047759571255,7.08251848174406,5.51497341060572,4.90482030882275,4.35163021737528
