"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_57_metaspades.faa_1_1",2.3417351547018,2.25500435539803,2.80600597629586,2.69198042271374,2.60691134836256,3.50222542478456,2.94820057252458,3.16846722915762,2.29148150057411
"bin_57_metaspades.faa_1_10",2.08925933525161,2.25500435539803,2.99862293778505,0.933824210676333,0,3.04121173832412,0,0,3.13605544539038
"bin_57_metaspades.faa_1_11",0,1.5294105338626,1.99881974145131,2.88212096728274,0,3.62810764201577,0,0,0
"bin_57_metaspades.faa_1_12",3.31499558147836,2.73552999161763,2.1687010110656,1.49603593458051,0,2.35965316505475,0,2.32061616613433,1.97147525868877
"bin_57_metaspades.faa_1_13",2.7434648169253,2.98510361055533,2.45814401596241,2.88212096728274,0,2.35965316505475,0,0,0
"bin_57_metaspades.faa_1_14",2.3417351547018,2.51518175706321,3.58351983131773,3.57579601994125,4.02466912250184,3.50222542478456,0,2.80594923844101,3.96425507092185
"bin_57_metaspades.faa_1_15",4.11073720978018,4.26587896990536,4.45792930374613,4.11985377900489,2.60691134836256,3.50222542478456,3.85157083815832,3.16846722915762,2.96666581735539
"bin_57_metaspades.faa_1_16",3.42839523347169,2.86570684172992,2.32066911809375,0,0,2.03539593452925,0,0,1.5596351694433
"bin_57_metaspades.faa_1_17",2.3417351547018,2.86570684172992,2.99862293778505,2.79018088622443,0,3.50222542478456,0,3.16846722915762,0
"bin_57_metaspades.faa_1_18",3.80953608818598,3.19780370478829,3.58351983131773,3.0500949879187,0,3.21178149535687,0,2.80594923844101,2.77470878485209
"bin_57_metaspades.faa_1_19",2.55653813554004,2.66575422394594,2.58365104271131,2.69198042271374,0,1.61646816690536,2.94820057252458,0,3.42478298280157
"bin_57_metaspades.faa_1_2",3.42839523347169,4.09057984073008,3.80589350719517,4.19348228313507,3.48335935653266,3.85105198863373,2.94820057252458,3.16846722915762,2.77470878485209
"bin_57_metaspades.faa_1_20",5.35323048757251,5.40962620211649,5.33831499238347,4.99780385538962,4.72573586863903,5.13310619342158,3.85157083815832,5.04280374924985,3.13605544539038
"bin_57_metaspades.faa_1_21",0,2.86570684172992,2.80600597629586,1.8995620762064,2.60691134836256,2.35965316505475,0,2.32061616613433,2.29148150057411
"bin_57_metaspades.faa_1_22",0.859034383600905,2.66575422394594,3.69898695505924,3.46122259266809,2.60691134836256,2.35965316505475,4.61544598163844,0,3.55002160146641
"bin_57_metaspades.faa_1_23",4.57210559970625,3.14749576959094,3.45800087803551,3.57579601994125,2.60691134836256,1.61646816690536,0,0,3.87130650834662
"bin_57_metaspades.faa_1_24",0,1.36302090717009,0,1.24214493691995,0,0,0,0,0
"bin_57_metaspades.faa_1_3",0,1.67857907646692,1.58391342970336,1.24214493691995,0,1.61646816690536,2.94820057252458,0,2.29148150057411
"bin_57_metaspades.faa_1_4",3.0573488855878,2.86570684172992,4.39081851626761,2.47292063013251,0,1.61646816690536,0,3.69892584826437,2.77470878485209
