"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_25_unicycler.faa_1_1",3.03482896049222,3.74965343162063,3.56925403498686,3.30568127671565,3.22019339563901,0,0,2.92217066348494,0.758955265339653
"bin_25_unicycler.faa_1_10",1.13700974318547,2.04011311150546,0,2.56992544509929,3.95962701341876,2.98530073225994,0,3.70742224800354,2.70887536064131
"bin_25_unicycler.faa_1_101",0,1.73750649365637,0,2.79188592482632,2.36724773945812,0,0,0,0
"bin_25_unicycler.faa_1_102",5.18498603284462,4.65099585106718,5.39265167223189,4.71054284692263,3.75260696666423,5.34992064731649,5.30727922889045,4.77185540840676,5.03756571379003
"bin_25_unicycler.faa_1_103",6.45853651688554,7.17180505422796,6.91373367618458,7.00444426252808,5.78330645832011,7.06812150535893,3.79340700429114,6.71673129377743,6.7024836110396
"bin_25_unicycler.faa_1_104",5.94396775478542,6.37676811876801,5.86579032116167,6.00458406467705,4.14063435470153,6.09717488722937,5.30727922889045,5.45183987794653,6.50770607009418
"bin_25_unicycler.faa_1_105",5.52267625106087,6.01818779866926,6.24986548848525,5.37468677552422,5.83678371421253,6.560794440246,4.74042039618963,5.96375154457786,5.64820066748779
"bin_25_unicycler.faa_1_106",5.32104534314462,6.00950050445417,6.1630019384694,5.40862404569025,5.48140773116244,6.09717488722937,0,5.48754148059559,5.60781159409263
"bin_25_unicycler.faa_1_107",4.49738554769754,4.79948669047586,4.6274008913199,5.0048636283396,4.57758436425914,4.65627687539942,5.71317898503252,3.44225159987293,3.89193379720564
"bin_25_unicycler.faa_1_108",3.76469594526534,2.92877824036468,2.68594568696828,3.07153635307828,3.75260696666423,0,0,4.12512560957509,2.15747179572622
"bin_25_unicycler.faa_1_109",1.76489570405177,0.830413084503409,0.991452955933666,0,3.22019339563901,0,0,0,0
"bin_25_unicycler.faa_1_11",4.86702208651095,3.13454039552146,2.79267169558726,3.89003851553465,4.3014424307885,3.50822017977364,0,4.65111731912097,3.75068849223627
"bin_25_unicycler.faa_1_110",2.20092534067851,0,0,0,2.36724773945812,0,0,0,0
"bin_25_unicycler.faa_1_111",6.43872817808717,6.86976003095975,7.1377941118882,6.82129916357116,6.03283177952671,7.76298486052001,6.5086996903748,7.2717431416498,7.61631836760023
"bin_25_unicycler.faa_1_112",6.83704576512541,7.48234354865524,7.91661616854144,7.28126005659861,6.4651702714429,7.65569678801585,5.30727922889045,7.40839768663956,6.97278051611942
"bin_25_unicycler.faa_1_113",4.05226050081676,6.48726389867713,6.66952294122708,5.81514550608684,5.00884056071952,6.61271597314597,5.051513573792,5.83108642830662,6.56156652106072
"bin_25_unicycler.faa_1_114",1.76489570405177,2.68870877809992,3.15469507136675,3.98307224433087,3.75260696666423,2.15686640114963,0,2.42936728959398,1.2537045936822
"bin_25_unicycler.faa_1_115",4.49738554769754,5.49082635572252,5.15325898794256,5.0485683169215,3.5108223651718,5.34992064731649,0,3.5809207388083,4.13867959972292
"bin_25_unicycler.faa_1_116",3.76469594526534,4.48544917691573,3.84202494865173,4.34037504515129,2.36724773945812,3.89120603106541,3.79340700429114,4.44865086052237,4.24784267271628
"bin_25_unicycler.faa_1_117",5.34252473595031,5.57566528232566,5.26869936390717,5.40862404569025,2.36724773945812,5.57599601372819,3.79340700429114,5.80302402911896,6.11965097790378
"bin_25_unicycler.faa_1_118",5.52267625106087,6.61301894834299,5.89003299626664,5.95950505101806,2.36724773945812,4.84175253036836,3.79340700429114,5.37767162910621,5.91969203245928
