"","Read_Count_A1","Read_Count_A2","Read_Count_A3","Read_Count_A4","Read_Count_A5","Read_Count_A6","Read_Count_A7","Read_Count_A8","Read_Count_A9"
"bin_19_unicycler.faa_1_1",1.38714320352949,0.689836267567419,2.79911599139513,2.1458245244614,0,0,0,0,0
"bin_19_unicycler.faa_1_10",2.66414419664983,1.15458377441371,0.995199676901623,1.09883524414199,0,0,0,0,0
"bin_19_unicycler.faa_1_100",2.95296410667322,1.15458377441371,0,0,1.82843214789972,0,0,0,0
"bin_19_unicycler.faa_1_102",0.987983009469921,0,2.31423989248966,0,0,0,0,0,0
"bin_19_unicycler.faa_1_103",2.51256059673367,1.78760035603032,3.16138001976706,1.71529336290745,2.60952285311676,0,0,0,0
"bin_19_unicycler.faa_1_104",0.706810960862535,0,1.57855851395883,0,0,0,0,0,0
"bin_19_unicycler.faa_1_105",2.61536479686963,2.83410528649044,0,2.1458245244614,0,0,0,0,0
"bin_19_unicycler.faa_1_106",0.767600383875664,0,0,0,0,0,0,0,0
"bin_19_unicycler.faa_1_107",2.49469111685209,2.56188904788641,3.45069184341719,0,0,0,0,2.16097771526755,0
"bin_19_unicycler.faa_1_108",4.54891137999116,8.04114980239385,8.59032103820444,7.67414587899947,8.31009976357708,8.50142099157211,7.90169985927152,7.3439078110365,7.13445395188152
"bin_19_unicycler.faa_1_109",2.68004424551874,4.27746506679538,4.07841363397866,3.34120817468917,6.10045186214365,3.7325255728003,0,2.98993039136703,3.68622814825923
"bin_19_unicycler.faa_1_11",1.56891749971001,0,0,0,0,0,0,0,0
"bin_19_unicycler.faa_1_110",2.12819168979008,2.40373210632356,2.79911599139513,2.6178101692356,3.11345498155966,2.56485242646294,3.47683967731742,2.63419071781439,0
"bin_19_unicycler.faa_1_111",2.00736555975277,1.15458377441371,0,1.71529336290745,0,0,0,0,0
"bin_19_unicycler.faa_1_112",2.89964148140593,2.56188904788641,0,0,2.60952285311676,0,0,0,0
"bin_19_unicycler.faa_1_113",1.90284521850596,0,2.79911599139513,0,0,0,0,0,0
"bin_19_unicycler.faa_1_114",2.87222242245275,1.15458377441371,2.31423989248966,1.09883524414199,0,0,0,3.51305293999028,0
"bin_19_unicycler.faa_1_116",1.38714320352949,0.689836267567419,0,3.49522868374293,1.82843214789972,0,0,0,0
"bin_19_unicycler.faa_1_117",1.17911890109155,1.78760035603032,0,0,0,0,0,0,0
